Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
198852633461667,Lray  Villafuerte,Ericka Jones Magat,23357,17
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,18632,12
75665129515,Go Negosyo,Go Negosyo,12151,17
1922749344643532,The World Tonight,The World Tonight,8443,36
265779500134955,SM Supermalls,SM Supermalls,6481,7
495629064258114,Lolita Karen Javier,Amor U. Nacional,5143,7
1303847879710886,Philippine Star Blog,NM,4870,15
249691921715548,Commission on Higher Education(CHED),Commission on Higher Education(CHED),4434,3
2382257968459872,Pakshet,NM,4274,10
547821942058909,Pilipinas Today Radyo,WFPH,4117,23
229162103880856,Wanna Fact PH,WFPH,3838,26
223618785182273,Pilipinas,WFPH,3332,17
1759941490758280,Jerry Treñas,Ma. Ruthmar Ignacio Gabileo,3218,36
438848109829671,Juan Dela Cruz,Juan Dela Cruz,3158,9
389832831155174,Joke Joke Joke,Joke Joke Joke,2925,7
269175894020945,Radyo Pilipinas Today,WFPH,2579,10
197727873578501,Senator Migz Zubiri,Senator Migz Zubiri,2471,1
101382091400564,Atty. Tony Roman,Sulong Pilipinas,2153,2
113238417024056,Anna Mae Yu Lamentillo,Anna Mae Yu Lamentillo,2134,4
110985836193,Loren Legarda,Clutch Media,2115,1
100170811672425,Kyusi,WFPH,1974,21
263066651005055,"Ramon Bong Revilla, Jr.","Ramon Bong Revilla, Jr.",1856,1
153170324872580,Jolo Revilla,Pagbabago sa Unang Distrito Movement,1692,4
386570178125149,Senator Win Gatchalian,Senator Win Gatchalian,1644,1
126919387470670,Rufus B. Rodriguez,Rufus Bautista Rodriguez,1600,9
738777416145406,The Agam Agenda,The Agam Agenda,1571,5
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,1568,11
1880519478891904,Bantay Nakaw Coalition,Bantay Nakaw Coalition,1500,2
48688071399,Greenpeace Philippines,Greenpeace Philippines,1485,3
113607078003192,Teka Lang,Gibby Gorres,1382,2
212808672071102,MWSS Regulatory Office,MWSS Regulatory Office,1374,8
546433575827400,Jun Sagun,Jun Sagun,1347,2
111324628476603,REact PH: Choose Renewables,REact PH: Choose Renewables,1212,4
113192036820162,Prof. Soc Anthony del Rosario,We Care Incorporated,1145,2
1840292579606063,Jam Jam Baronda,Jam Jam Baronda,1139,12
109341191201636,Bagong Ngayon,WFPH,1086,2
156752721080952,Sonny Angara,Sonny Angara,1070,3
1462101314018879,Congressman Arnie A.Teves,Teves Cares,958,1
186667502068528,Larry De Costa,WFPH,901,10
1566478310240623,Francis Tolentino,Francis Tolentino,874,6
106352075165169,e-Boto,e-Boto,870,7
245779419247809,Metro Manila Blog,WFPH,853,3
1545669842400799,Konsehal PJ Estavillo,Prince Joen Estavillo,845,7
1834423440210624,"Bantay Konsyumer, Kalsada, Kuryente","Bantay Konsyumer, Kalsada, Kuryente",830,4
705660422953865,About Metro Pacific,WFPH,810,8
257830240980106,Ronnie Dadivas,Roxas City United,800,2
1329675533726600,Pilipinas Today QC,WFPH,729,3
103215701288140,Random News Media,NM,668,3
1779870368752390,May JOY sa QC,Polsure,662,2
101520066053972,RepublicAsia,"RepublicAsia Media, Inc.",625,1
774149009339209,The Climate Reality Project Philippines,The Climate Reality Project Philippines,624,10
103485942191411,Juan Bulletin,Polsure,610,2
101178932348592,Office of the Municipal Mayor - Atty. Philip A. Dacayo,Tyrone Joy Galasinao Dagdag,599,5
