Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
108379099286148,Alcaldía Mayor de Bogotá,Alcaldía Mayor de Bogotá,2363044,50
619776134722439,Secretaría Distrital de Salud,Secretaría Distrital de Salud,1469385,46
309383129136101,Secretaría Gobierno de Bogotá,Julian Esteban Cardona Reyes,1386559,16
100240736764836,Alcaldía de Palmira,add media sas,830447,12
137370326880859,Secretaría de Gobierno Paz y Noviolencia,Gobernación de Antioquia,623012,12
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,606385,9
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,578112,6
601336570076276,Rodolfo Correa,Rodolfo Andres Vargas Correa,575424,6
299469560099835,Alcaldía de Cali,Alcaldía de Cali,511756,13
275001785962171,Secretaría de Seguridad y Justicia de Antioquia,These ads ran without a disclaimer,418202,1
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,341264,48
320718924713146,Secretaría Distrital de la Mujer,Secretaría Distrital de la Mujer,280588,11
251292808253299,Canadian College,Canadian College,203203,19
105848177845789,All Out en español,All Out Action Fund,192158,26
1667797580123453,Biblioteca Pública Piloto,Biblioteca Pública Piloto de Medellín,186732,3
1165655170260613,Diana Rojas,Add Media,159460,1
117374017630746,Limpieza con Derechos,Jerson David Londoño Pineda,142512,1
181039625587544,Alcaldía de Floridablanca - Oficial,Alcaldía de Floridablanca,136902,7
120925518113593,Alcaldía de Manizales,Universal Group Agencia de Comunicaciones SAS,126204,3
257401965136834,Carlos Marroquín Luna Diputado,Carlos Andres Marroquin Luna,117898,3
321789057890530,Secretaría de Movilidad,Secretaría de Movilidad,114348,9
370267297019304,Marco Hincapié,Marco Emilio Hincapie Ramirez,110256,2
1052668304757955,Eduard Sarmiento Hidalgo,Eduard Sarmiento Hidalgo,102427,6
68793499001,UNICEF,UNICEF with Facebook Ad Credits,101747,8
275001785962171,Secretaría de Seguridad y Justicia de Antioquia,Gobernacion de Antioquia,100538,1
381464961911270,Cruz Roja Antioquia,Cruz Roja Colombiana Seccional Antioquia,95954,11
104969865721375,Profes.movimientociudadano,John Bazurto,93819,8
553585915161201,Jhon Molina Putumayo,Jhon Gabriel Molina Acosta,92366,4
105143608753342,Zona de Parqueo Pago,BERMUDEZ ASOCIADOS TELEVISION S.A.S.,77223,2
1622001728047397,Harman Alcalde,Harman Alcalde,72393,13
101170393279528,Rodrigo Villalba Mosquera,Martha Diaz,66902,1
108228068238348,Diego Caicedo,Diego Caicedo,66482,4
407615769604377,Mutante,Fundación Mutante,64463,4
648195945371422,Fundación Hablemos,FUNDACIÓN HABLEMOS,61058,2
266790296879,Bloomberg,These ads ran without a disclaimer,53220,2
655227911200346,Carlos Edward Osorio,Carlos Edward Osorio,52267,4
114510821145145,Previred Popayán / Tarjeta Médica,Previred Tarjeta Médica,52169,3
361906317540130,Michel Baldovino Lopez,Michel Javier Baldovino Lopez,45982,1
643513979193133,Unidos por Beatriz,Neuma,45187,5
267198759973201,Bairon Enrique Muñoz Lizarazo,Bairon Enrique Muñoz Lizarazo,44537,9
101504744549600,William Angulo Plaza,William Angulo Plaza,41962,1
