Location name,Amount spent (EUR)
Abruzzo,559
Aosta Valley,≤100
Basilicata,267
Calabria,710
Campania,2425
Emilia-Romagna,1722
Friuli-Venezia Giulia,448
Lazio,3996
Liguria,733
Lombardia,5020
Marche,596
Molise,114
Piedmont,1603
Puglia,1821
Sardinia,754
Sicilia,1747
Trentino-Alto Adige,334
Tuscany,1554
Umbria,361
Unknown,≤100
Veneto,1485
