Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
767262423350854,פורום הדיור הציבורי,פורום הדיור הציבורי,445,3
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,437,1
444832565529651,המכון הישראלי לדמוקרטיה,המכון הישראלי לדמוקרטיה,431,42
251119721945461,אופיר סופר - Ofir Sofer,אופיר סופר - Ofir Sofer,424,2
433529446712013,Ayman Odeh - أيمن عودة,Ayman Odeh - أيمن عودة,397,1
649373828424341,Moshe Lion - משה ליאון,Moshe Lion - משה ליאון,393,2
140536699429565,המכון למחקרי ביטחון לאומי,המכון למחקרי ביטחון לאומי,390,5
615531405455497,הדר לביא,הדר לביא,390,18
536794249813012,תומר גלאם - Tomer Glam,תומר גלאם - Tomer Glam,380,3
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,378,15
591336644556900,יגאל וינברגר - Igal Winbereger,יגאל וינברגר - Igal Winbereger,376,2
390531014386170,Шимон Кацнельсон - Единый Ашдод,Шимон Кацнельсон - Единый Ашдод,357,3
1954699454767994,שי זולדן - Shay Zoldan,שי זולדן,356,9
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,353,14
119995701391029,בית בן-גוריון בתל אביב,בית בן גוריון,352,2
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,346,4
558702227875758,רוני רימון,רוני רימון,337,1
124894077550811,ישראל חופשית,ישראל חופשית,336,6
104063512343698,פשוט טוב.,פשוט טוב.,334,8
130311209971965,יצחק קשת - ראש העיר שלי,יצחק קשת,325,9
130497666985943,ההסתדרות הרפואית בישראל,These ads ran without a disclaimer,324,1
115411601520704,מיכל עוזיהו לראשות המועצה האזורית  אשכול,מיכל פלג עוזיהו,316,15
33942762466,Shalom Hartman Institute מכון שלום הרטמן,Shalom Hartman Institute - מכון שלום הרטמן,309,8
1977394709188677,אלי אטון - מנהיג לשם שינוי לראשות לב השרון,WISY INTERNET MARKETING LTD,303,2
108979322204008,יוסי דגן - yosi dagan,יוסי דגן - yosi dagan,300,2
518230731522883,Laura Wharton לורה ורטון,Laura Wharton לורה ורטון,298,6
206510126595474,Максим Бабицкий,Максим Бабицкий,296,4
219236568818575,גלית שאול - ראשת מועצת עמק חפר,גלית שאול - ראשת מועצת עמק חפר,295,6
1484712825147171,Tomer Warsha Adv • Immigration to Israel • Aliya • Immigrants • Citizenship,"משרד עו""ד תומר ורשה",289,11
103476062195166,Матан Диль,Матан Диль,287,1
276123535874376,משה רווח,משה רווח,286,3
112169951926386,אלון רוזן,אלון רוזן,281,1
109523830757998,דמוקרטtv,דרכנו,274,2
1824323844461002,יקיר שינדלר,יקיר שינדלר,274,2
108817672183005,"נשר מספר אח""ת","נשר מספר אח""ת",271,4
105907482438233,שלומית שיחור רייכמן לראשות מ.א. עמק יזרעאל,שלומית שיחור רייכמן לראשות מ.א. עמק יזרעאל,271,2
231854074020198,יחד בראשות עדי פרילינג אנקורי,יחד בראשות עדי פרילינג אנקורי,269,1
155300937864628,המרכז להעצמת האזרח,המרכז להעצמת האזרח,269,4
655073717925481,קרן ברל כצנלסון,קרן ברל כצנלסון,262,11
174270389949755,ישראל גנץ - Israel Ganz,ישראל גנץ - Israel Ganz,255,6
106895605678077,מחאת המילואימניקים,מילואימניקים,252,2
251040535229741,יאיר צברי - Yair Zabari,יאיר צברי - Yair Zabari,252,3
104404418153739,דנית ברביבאי,דנית ברביבאי,251,3
120240631007633,הילה לנקרי-מיוסט,הילה לנקרי-מיוסט,249,4
321795461283120,גנאדי בורשבסקי,גנאדי בורשבסקי,245,1
100978407934166,תנועה ישראלית,Israeli Movement,240,6
258006501648500,Наш Дом Ришон,ישראל ביתנו,236,2
107058789108097,יאיר מעיין - Yair Maayan,יאיר מעיין,236,7
119889504408611,שלומי קדוש חבר מועצת העיר קרית ים,שלומי קדוש חבר מועצת העיר קרית ים,234,3
954415847987172,תעסוקה שווה - פתרונות תעסוקה למעסיקים ולאנשים עם מוגבלות,תעסוקה שווה - פתרונות תעסוקה למעסיקים ולאנשים עם מוגבלות,232,32
525508244192924,אלי לנקרי - Eli Lankri,אלי לנקרי - Eli Lankri,231,4
162089177185799,התאחדות התעשיינים בישראל,התאחדות התעשיינים בישראל,225,2
846516645391265,ולדימיר בליאק - Vladimir Beliak,ולדימיר בליאק - Vladimir Beliak,221,4
1376946122530211,ניסן בן חמו - Nisan Ben Hamo,ניסן בן חמו - Nisan Ben Hamo,220,8
115826874909339,Кфир Свиса - Кандидат в мэры Кирьят-Гата,כפיר סויסה,220,2
240626859400146,Gilad Kariv - גלעד קריב,Gilad Kariv - גלעד קריב,220,11
134317898540,דרך חדשה לקריית שמונה - בראשות אופיר יחזקאלי,דרך חדשה לקריית שמונה - בראשות אופיר יחזקאלי,219,2
112791015410812,Danny Danon - דני דנון,דני דנון,216,2
401082636658821,איגוד ערים לאיכות הסביבה שרון - כרמל,איגוד ערים שרון כרמל,216,2
250947744954005,התנועה הקיבוצית,התנועה הקיבוצית,215,8
1477479039147346,شريف زعبي,شريف زعبي,214,2
102684482764860,داني عطار لرئاسة المجلس الإقليمي جلبوع,داني عطار لرئاسة المجلس الإقليمي جلبوع,214,6
1514952655390958,משרד תומר ורשה - עורכי דין • הגירה והסדרת מעמד • אשרות בישראל • זכויות אדם,"משרד עו""ד תומר ורשה",213,7
137449656335533,Amnesty International Israel,Amnesty International Israel,212,11
1010890709085110,תומר יעקב,תומר יעקב,209,9
219091481560790,מרים פיירברג - איכר,נתניה אחת,203,2
118359977918473,יובל ארד - לראשות מועצת כוכב יאיר-צור יגאל,יובל ארד - לראשות מועצת כוכב יאיר-צור יגאל,196,1
110218465442225,אורן חזן - ראש עיר חזק לאריאל,אורן חזן,195,1
110666185245278,יעלה - דרך חדשה לראשות מ.א. מגידו,יעלה - דרך חדשה לראשות מ.א. מגידו,193,2
1915868198652314,האם ראית את האופק לאחרונה?,האם ראית את האופק לאחרונה?,190,2
112933168448095,בת שבע אבוחצרה - לראשות העיר כרמיאל,בת שבע אבוחצרה - לראשות העיר כרמיאל,188,4
114856231507549,הצעירים - משפיעים על העתיד של כולנו ביקנעם,הצעירים - משפיעים על העתיד של כולנו ביקנעם,184,2
100741026415101,המושבה,מורן מן,183,4
100962763064910,בן כהן - לראשות המועצה באר טוביה,בן כהן,183,9
109901032124238,גל זנדני,גל זנדני,183,12
562315384163994,עדי לוי סקופ לראשות העיר כפר סבא,עדי לוי סקופ לראשות העיר כפר סבא,183,3
105744449044010,Алон Азулай,Алон Азулай,182,1
414581845222057,פורום המשפחות השכולות Parents Circle Families Forum منتدى العائلات الثكلى,פורום המשפחות השכולות Parents Circle Families Forum منتدى العائلات الثكلى,182,1
561328147655037,רחובות חופשית,רחובות חופשית,182,4
122727460825521,שמוליק דודאי לראשות מ.א. עמק יזרעאל,שמוליק דודאי,182,20
380816475304653,Yuval zellner - יובל צלנר,Yuval zellner - יובל צלנר,182,5
112779795076593,שי יזרעאלי - לראשות המועצה האזורית עמק יזרעאל,שי יזרעאלי - לראשות המועצה האזורית עמק יזרעאל,182,6
103650187935643,אלי זפרני חבר מועצת העיר,אלי זפרני חבר מועצת העיר,182,8
111500115228845,לביא זמיר לראשות לב השרון,לביא זמיר לראשות לב השרון,180,2
662721113760589,TheMarker Labels,TheMarker Labels,178,2
1384004838583167,רונן פלוט - Ronen Plot,רונן פלוט - Ronen Plot,176,5
695744910579485,המחלקה למפעלים ציוניים- Zionist Enterprises Department – DEPARTAMENTO DE EMPRENDIMIENTOS SIONISTAS,המחלקה למפעלים ציוניים- Zionist Enterprises Department – DEPARTAMENTO DE EMPRENDIMIENTOS SIONISTAS,175,2
632806616739261,איציק רוכברגר 2023,איציק רוכברגר 2023,175,1
1921160331531297,Act. تغيير اعلامي,סיכוי אופוק - سيكوي أفق,174,2
939376299576182,דודו דר - Dudu Dar,דודו דר - Dudu Dar,174,4
474079052648531,יועז הנדל   Yoaz Hendel,יועז הנדל,173,2
1812470472361578,Давид Бен-Авраам депутат городского совета  - דוד בן אברהם,Давид Бен-Авраам депутат городского совета  - דוד בן אברהם,172,9
107743945685242,שלום יפרח לראשות מועצה אזורית לכיש,שלום יפרח,171,1
115651214845969,טימור מיכאלי - Timor Michaeli,טימור מיכאלי - Timor Michaeli,170,1
115755304767435,"ח""כ אושר שקלים - MK Osher Shkalim","ח""כ אושר שקלים - MK Osher Shkalim",166,2
133593466685177,העין השביעית,העין השביעית,165,5
638721842824344,עליזה בלוך,עליזה בלוך,163,6
877405719007268,מכון ארגמן - Argaman Institute,מכון ארגמן,163,13
803052516490146,Future,Future,161,1
361464970647064,זהר בלום - Zohar Blum,זהר בלום - Zohar Blum,161,1
2105906326293771,יעקב פרץ,יעקב פרץ,159,1
102524746200583,רחמים מלול - ראש עיריית רחובות,רחמים מלול,155,2
219256864871723,Lea Fadida לאה פדידה,Lea Fadida לאה פדידה,154,4
295211077200566,מרצ כפר סבא,מרצ כפר סבא,153,4
531891887148785,הראל שהם - Harel shoham,הראל שהם - Harel shoham,151,1
113920975088292,טוב לדעת,טוב לדעת,150,2
256546887847232,עיריית רמת גן,עיריית רמת גן,149,6
1616620351898508,Адвокат Варша • Иммиграция • Рабочая виза в Израиле • Воссоединение семьи,"משרד עו""ד תומר ורשה",149,5
1900748410047113,סיגל שאלתיאל הלוי לראשות מועצת מעלה יוסף,סיגל שאלתיאל הלוי לראשות מועצת מעלה יוסף,148,3
315149999091604,אביש שלמה לראשות מועצה אזורית מנשה,אביש שלמה לראשות מועצה אזורית מנשה,146,7
124692413947278,ארי אודס,ארי אודס,144,3
220045128798930,"עו""ד ידידיה בלומהוף - תביעות משרד הביטחון",משרד עורכי דין ידידיה בלומהוף,143,9
166476874066704,David  Piterman,David  Piterman,142,1
110726252003225,אושרת בראל - לראשות העיר בית שאן,אושרת בראל - לראשות העיר בית שאן,142,6
171948013605622,יצחק מירון תנופה לעפולה,יצחק מירון תנופה לעפולה,142,4
108815978739436,רמי יוסף יחד ננצח,רמי יוסף יחד ננצח,141,4
102590401615806,Adir Schwarz - אדיר שוורץ,Adir Schwarz - אדיר שוורץ,140,3
100262749814598,קובי אלירז - לראשות מועצת בנימין,קובי אלירז - לראשות מועצת בנימין,137,4
403470203161681,"קרן רש""י - Rashi Foundation","קרן רש""י לצמצום פערים חברתיים",137,2
106836891775374,אסנת ספורטה - Osnat Saporta,אסנת ספורטה - Osnat Saporta,135,1
107476928307805,אשדודי - יש לנו חדשות בשבילך,אשדודי - יש לנו חדשות בשבילך,134,1
119823604371240,גיל לין. הר ועמק מתעוררים,גיל לין - הר ועמק מתעוררים,134,4
113699791757729,תמיר בן שלומי לראשות מועצת שומרון,תמיר בן שלומי Tamir Ben Shlomi,134,1
117621584537422,"עו""ד ניסן זכריה לראשות העיר חולון","עו""ד ניסן זכריה לראשות העיר חולון",133,8
218832864804823,הקריה האקדמית אונו - מינהל הציונות הדתית,הקריה האקדמית אונו - מנהל הציונות הדתית,132,3
105739405877681,יחיאל לסרי - Yechiel Lasry,יחיאל לסרי,132,3
107926607591864,זוּלת - לשוויון וזכויות אדם,זוּלת - לשוויון וזכויות אדם,132,6
103743529345788,איציק דריקס Itzik Driks,איציק דריקס,132,2
179034435458425,פנאי העיר חדרה,פנאי העיר חדרה,131,10
151429721541665,Dan Illouz -  דן אילוז,Dan Illouz -  דן אילוז,130,8
2024383551205478,אלדד בר כוכבא,אלדד בר כוכבא,129,2
546024288762312,"ד""ר יחיאל לסרי","ד""ר יחיאל לסרי",126,1
213683622308164,עמיחי בן שלוש - Amihai Ben Shlush,עמיחי בן שלוש - Amihai Ben Shlush,126,2
120219177648236,רוח חדשה ברמלה - בראשות רותם כהן כחלון,רוח חדשה ברמלה - בראשות רותם כהן כחלון,125,3
104823549316428,Барак Сери,Barak Seri,125,1
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,124,9
205544429526773,תג מאיר: אור במקום טרור,תג מאיר: אור במקום טרור,123,3
106291042155217,الصفحه الرسمية للمرشح عدنان عيسى لرئاسة بلدية كفر قاسم 2023,الصفحه الرسمية للمرشح عدنان عيسى لرئاسة بلدية كفر قاسم 2023,123,2
212508465430143,מען ארגון עובדים  معًا - نقابة عمالية MAAN Workers Association,WAC-MAAN,123,2
221429664638160,קדמה,קדמה,122,1
276364932900823,יוני חכימי לראשות פרדס חנה כרכור,יוני חכימי לראשות פרדס חנה כרכור,122,2
172680759548006,האקדמית רמת-גן,המכללה האקדמית רמת גן,119,3
100663859328863,עופרי סיידה,עופרי סיידה,119,2
114630296604026,"Davar - Workers, Society and Economy in Israel",דבר העובדים בארץ ישראל,118,3
224993517556428,Da'am Party - מפלגת דעם - حزب دعم,Da'am Party - מפלגת דעם - حزب دعم,118,2
698427173532872,חופות - מבית השגחה פרטית,חופות,116,2
248660961864475,שחרית | سحرية | Shaharit,שחרית | سحرية | Shaharit,116,2
105877902554008,ערן גלזר - לראשות מועצת גדרות,ערן גלזר,116,3
112081888435562,Эли Ярив,Эли Ярив,116,2
2145340712350945,נעמה לזימי - Naama Lazimi,נעמה לזימי - Naama Lazimi,116,2
125091411019052,שושי כחלון-כידור,שושי כחלון-כידור,115,9
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,114,1
501512673192146,Авигдор Либерман,ישראל ביתנו,113,4
421210797920379,מועצה אזורית בנימין,מועצה אזורית בנימין,113,2
245499002787929,Ашдод.ру - ashdod.ru,ASHDOD.RU,112,3
102121338712376,פורום עפולה,פורום עפולה,110,1
153991671307861,אישה לאישה - למען נשים נפגעות אלימות וילדיהן,אישה לאישה - למען נשים נפגעות אלימות וילדיהן,110,4
1541559162728136,רדיו תשעים,רדיו תשעים,109,4
101931702927444,מיכל שקורי. מנהיגה לתנופה בגן רווה,מיכל שקורי. מנהיגה לתנופה בגן רווה,108,2
810904589094226,צביקה ברוט - Tzvika Brot,צביקה ברוט - Tzvika Brot,108,2
107107231197546,אלון אזולאי -Alon Azulay,אלון אזולאי -Alon Azulay,107,2
308048836418327,הילה שלם והתושבים - רצים לראשות העיר,הילה שלם והתושבים - רצים לראשות העיר,107,3
124338357598271,The Peres Center for Peace & Innovation מרכז פרס לשלום ולחדשנות,Peres Center for Peace and Innovation,104,1
1614948598762298,Bardugo LIVE אולפן פתוח,Bardugo LIVE אולפן פתוח,103,2
433699860406497,ענבר הוכברג Inbar Hochberg,ענבר הוכברג Inbar Hochberg,103,2
1029616787159895,יהודה דואה - הבחירה הנכונה לראשות המועצה,יהודה דואה - הבחירה הנכונה לראשות המועצה,103,5
544585708962925,עיריית לוד,עיריית לוד,103,2
102703162781358,הדס שקד - נכונה לגלבוע,הדס שקד - נכונה לגלבוע,101,8
107863545666861,"עו""ד נתנאל בן יוסף אחרק",נתנאל אחרק,≤100,1
142354389182578,הפורום לחשיבה אזורית,הפורום לחשיבה אזורית,≤100,8
298350000726503,רחלי כדורי לראשות מועצת אורנית,רחלי כדורי לראשות מועצת אורנית,≤100,1
287663625305114,ניר בן חיים - Nir Ben Haim,ניר בן חיים - Nir Ben Haim,≤100,4
313816005938472,תנופה לעפולה - שומרים על הבית,תנופה לעפולה - שומרים על הבית,≤100,3
110953105276453,"מרלן שחאדה, משרד עורכי דין","מרלן שחאדה, משרד עורכי דין",≤100,18
113535078333305,סיעת אזרחים ותיקים פרדס חנה - כרכור,סיעת אזרחים ותיקים פרדס חנה - כרכור,≤100,12
114423103807949,פורום העצמאים,פורום העצמאים בהסתדרות,≤100,1
108760035823125,The Van Leer Jerusalem Institute - מכון ון ליר בירושלים,The Van Leer Jerusalem Institute - מכון ון ליר בירושלים,≤100,7
139922199493073,גבעת חביבה چڤعات حبيبة,גבעת חביבה چڤعات حبيبة,≤100,2
102036005190785,Logivote - הפתרון השלם למערכת ניהול קמפיינים ובחירות דיגיטליות,LogiVote,≤100,2
102222958209767,עוזי אהרון,עוזי אהרון,≤100,4
105882429103143,ערן פרלמן לראשות העיר הוד השרון,ערן פרלמן,≤100,1
1828669360700280,דרך שירה בנקי - shira banki's way,Shira Banki's Way - דרך שירה בנקי,≤100,5
1838534943110252,שלמה שש  גן רווה,שלמה שש  גן רווה,≤100,4
222479034969365,אדיר נעמן ראש מועצה אזורית שפיר,אדיר נעמן ראש מועצה אזורית שפיר,≤100,2
120728247599577,מירה בן ארי לראשות גן רווה,מירה בן ארי לראשות גן רווה,≤100,1
109488148866333,דיאלוג מחקר וסקרים,Amanet,≤100,6
109942118684738,אילנה נג׳ר - חברת מועצת העיר בת ים,אילנה נג׳ר - חברת מועצת העיר בת ים,≤100,1
100754589404801,פתרונות פיננסים עבורך,These ads ran without a disclaimer,≤100,1
120537597988870,רוח נשית  |  Ruach Nashit,"רוח נשית (ע""ר)",≤100,2
452342168247343,יוחנן פלסנר - Yohanan Plesner,המכון הישראלי לדמוקרטיה,≤100,8
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,≤100,1
723141737847411,ראובן לדיאנסקי,ראובן לדיאנסקי,≤100,2
112848572066805,מחאת ההייטק,מחאת ההייטק,≤100,2
114962801548216,אבי דיאמנט לראשות המועצה האזורית לכיש,אבי דיאמנט לראשות המועצה האזורית לכיש,≤100,2
564755520233941,משרד מבקר המדינה ונציב תלונות הציבור,משרד מבקר המדינה ונציב תלונות הציבור,≤100,1
104221385973111,אלי אנקונינה-  ראש  העיר אור עקיבא,אלי אנקונינה-  ראש  העיר אור עקיבא,≤100,1
387662485168743,LPY הוצאת אזרחות פולנית,LPY הוצאת אזרחות פולנית,≤100,2
115977008140294,דודיק שטרית - לראשות העיר טבריה,דודיק שטרית - לראשות העיר טבריה,≤100,4
109717378827781,באה בטוב - קרן מקסימוב ברנדס לראשות העיר רמת השרון,Keren-MB - קרן מקסימוב ברנדס,≤100,4
107217383988190,מגזין אפוק,Epoch Magazine,≤100,3
269134040188575,Shimon Katznelson - שמעון כצנלסון,Shimon Katznelson - שמעון כצנלסון,≤100,1
411177009409267,ענת זנזורי,ענת זנזורי,≤100,1
104507095974550,"עו""ד שלמה ששון מנסורה לראשות מועצת מעלה יוסף",שלמה ששון מנסורה,≤100,2
114501578583315,סינמטק תל אביב,Cinematheque Tel Aviv,≤100,2
936130799779065,עו״ד אלברט טייב בשביל הכפר,עו״ד אלברט טייב בשביל הכפר,≤100,1
104540012690001,אלדר סיון לראשות מ.א. עמק יזרעאל,אלדר סיון לראשות מ.א. עמק יזרעאל,≤100,2
1221259494682253,מנהיגים - ארגון מנהלי בתי הספר,מנהיגים - ארגון מנהלי בתי הספר,≤100,1
193264714026809,אמונה - תנועת האישה הדתית לאומית,אמונה - תנועת האישה הדתית לאומית,≤100,1
2588484674623591,Hitorérout - Tous Ensemble Pour Jérusalem,Hitorérout - Tous Ensemble Pour Jérusalem,≤100,1
227073477334754,אופיר שפיגל - יחסי ציבור,אופיר שפיגל תקשורת וקשרי ממשל,≤100,7
106396902115076,فادي عراقي مهنية - ارادة - قدرات,فادي عراقي مهنية - ارادة - قدرات,≤100,2
104805742482324,יוחאי עזרא -  לראשות עיריית צפת,יוחאי עזרא -  לראשות עיריית צפת,≤100,2
166161510917460,קובי אביבי ראש המועצה האזורית באר טוביה,קובי אביבי ראש המועצה האזורית באר טוביה,≤100,1
790149967713981,דרכנו,דרכנו,≤100,1
104783631865965,תלם,קרן ברל כצנלסון,≤100,11
554308731366675,محامون من أجل إدارة سليمة - Lawyers for Good Governance,lawyers for good governance,≤100,38
159416337497662,Nir Barkat - ניר ברקת,Nir Barkat - ניר ברקת,≤100,1
1694881230559425,אבירם דהרי,אבירם דהרי,≤100,6
200931370577815,טלי מולנר לראשות העיר נתניה,טלי מולנר לראשות העיר נתניה,≤100,1
101771772947147,שלומי ירוחם Shlomi yerucham,טל שחר תקשורת,≤100,5
459417850833256,עיריית קרית גת - העמוד הרשמי,עיריית קרית גת,≤100,2
390174201363786,Eli Nacht • אלי נכט,Eli Nacht • אלי נכט,≤100,3
101986269182655,"משרד רו""ח בן ארי - בן אור","משרד רו""ח בן ארי - בן אור",≤100,2
1510157982620509,הלן גלבר - Helen Gelber,הלן גלבר - Helen Gelber,≤100,2
290003511833151,נאור שירי - Naor Shiri,נאור שירי - Naor Shiri,≤100,24
2024003551147460,החופש לבחור - בראשות איל פביאן,החופש לבחור - בראשות איל פביאן,≤100,2
1035272329966416,ליאור גלבוע לראשות העיר,ליאור גלבוע לראשות העיר,≤100,2
472693929419351,עיריית כפר יונה,עיריית כפר יונה,≤100,2
561508917249930,Gal Sharabi - גל שרעבי - דמאיו,Gal Sharabi - גל שרעבי - דמאיו,≤100,2
537993479619524,אבי אלקבץ עפולה אחת,אבי אלקבץ עפולה אחת,≤100,5
100726719689553,ליאת גרוסמן תמיר,ליאת גרוסמן תמיר,≤100,1
471173436243263,جمعية حقوق المواطن في اسرائيل,جمعية حقوق المواطن في اسرائيل,≤100,1
108449188226947,עילם הבית של המוסיקאים,עילם,≤100,1
122151567825903,ארגון בטרם לבטיחות ילדים,ארגון בטרם לבטיחות ילדים,≤100,2
94762908662,נעמת - תנועת הנשים של ישראל,נעמת | Women @ Work,≤100,4
115076768204123,ליהי איינס לראשות עיריית כפר יונה,ליהי איינס לראשות עיריית כפר יונה,≤100,6
102739726161226,תמיר שלום - לראשות המועצה המקומית יסוד המעלה,תמיר שלום - לראשות המועצה המקומית יסוד המעלה,≤100,6
1710352505687844,משה ליבר - Moshe Liber,משה ליבר,≤100,4
548633762006156,השילוח - כתב עת ישראלי להגות ומדיניות - Hashiloach,השילוח - כתב עת ישראלי להגות ומדיניות - Hashiloach,≤100,5
248723598607259,ארגון בזכות,Bizchut,≤100,6
118512141260775,יקיר מאור - לחברות במועצת פרדס חנה כרכור,יקיר מאור,≤100,2
369655989728696,אסף דעבול - Asaf Daabul,אסף דעבול - Asaf Daabul,≤100,1
108429118923022,משה מאיר - גן רווה,משה מאיר,≤100,1
197861515565,שתיל - شتيل - Shatil,שתיל - Shatil,≤100,5
358388837629256,דרור שור לראשות מועצת באר טוביה,דרור שור לראשות מועצת באר טוביה,≤100,1
2133211886933768,Наш дом Нетания,ישראל ביתנו,≤100,1
279689895974754,Avi Slama Votre prochain Maire de Netanya,Avi Slama Votre prochain Maire de Netanya,≤100,4
140870339416063,משה ינאי,משה ינאי,≤100,2
105568199274431,הילה בן הראש חכמון לראשות מועצת כוכב יאיר צור יגאל,הילה בן הראש חכמון לראשות מועצת כוכב יאיר צור יגאל,≤100,2
207175656718749,אביהו האן לראשות עיריית חיפה,אביהו האן לראשות עיריית חיפה,≤100,1
57400032655,קבלה לעם,"בני ברוך קבלה לעם ע""ר",≤100,19
1395918227341473,עיריית חדרה,עיריית חדרה,≤100,1
347519992380551,אביעד סיני לראשות מועצת פרדס חנה כרכור,אביעד סיני לראשות מועצת פרדס חנה כרכור,≤100,1
111780578510932,גבעתיים נגד הדיקטטורה,גבעתיים נגד הדיקטטורה,≤100,4
120166391073545,ביחד עפולה ביתנו - Бе Яхад Афула Бетейну,ביחד עפולה ביתנו - Бе Яхад Афула Бетейну,≤100,3
376768189118561,אסף אוברלנדר לראשות המועצה המקומית רמת ישי מטעם סיעת תו״ת,אסף אוברלנדר לראשות המועצה המקומית רמת ישי מטעם סיעת תו״ת,≤100,7
164514821050422,בועז שלמה לראשות המועצה האזורית לכיש,בועז שלמה לראשות המועצה האזורית לכיש,≤100,2
216394682076449,צילה רשף מועצת זכרון יעקב,צילה רשף מועצת זכרון יעקב,≤100,5
103747746122644,אוהבים את מעלות תרשיחא - בוחרים הילה בן אבו,הילה בן אבו,≤100,2
990000487755398,עמפלי  -  עריכת דין מיסים      Ampeli - Tax Law Office,עמפלי  -  עריכת דין מיסים      Ampeli - Tax Law Office,≤100,3
399925850154841,מרכז ישיבות ואולפנות בני עקיבא,מרכז ישיבות ואולפנות בני עקיבא,≤100,15
102396379571730,בן נשר,מעשים טובים,≤100,1
262320240909972,רז שגיא לראשות העיר ראש העין,רז שגיא לראשות העיר ראש העין,≤100,2
101189288896863,לבבי - דפיברילטור להצלת חיים מדום לב בבית,לבבי,≤100,2
1323750761115767,Наш Дом Хариш Во Главе с Идит Ентов חריש ביתנו בראשות עידית ינטוב,ישראל ביתנו,≤100,1
