Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
101875098313543,Andel,Andel,16141,12
65929129383,Røde Kors,Røde Kors,10139,66
59143726810,Psykiatrifonden,Psykiatrifonden,9315,9
26458152911,SOS Børnebyerne,SOS Børnebyerne,4645,21
17428770950,RÆSON,RÆSON,3946,3
116269191760882,DSB,DSB,3517,6
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,3069,21
55365680705,Greenpeace Danmark,Greenpeace Danmark,3068,41
72672361910,Børns Vilkår,Børns Vilkår,3016,16
399210657232918,PlanBørnefonden,PlanBørnefonden,2883,25
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,2882,8
12787473132,Berlingske,Berlingske,2855,20
167891603415958,Lederne,These ads ran without a disclaimer,2617,12
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,2434,17
167891603415958,Lederne,Lederne,2408,12
250994288337708,Sex og Samfund,Sex og Samfund,2000,16
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,1367,32
26573783230,Dyrenes Alliance,Dyrenes Alliance,1334,5
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,1117,50
398454550257699,Lars Boje Mathiesen,Lars Boje Mathiesen,1057,1
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,1049,29
304554445813,Videncentret Bolius,Videncentret Bolius,1016,12
133707013355759,Danner,Danner,983,1
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,878,8
102154048301476,Lederstof.dk,Lederne,823,28
1480768582181666,Passagerpulsen hos Forbrugerrådet Tænk,Passagerpulsen hos Forbrugerrådet Tænk,775,24
33588644626,World Animal Protection Danmark,World Animal Protection Danmark,770,4
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,711,6
304554445813,Videncentret Bolius,Bolius,667,3
104560517780052,Klimafolkemødet,Klimafolkemødet,631,2
867877683280051,Weekendavisen,Weekendavisen,594,11
41459763029,Socialdemokratiet,Socialdemokratiet,586,12
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,574,22
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,561,9
377809518910165,Netcompany,Netcompany,542,9
63691965101,UNICEF Danmark,UNICEF Danmark,536,2
246977185497434,Plastic Change,Plastic Change,529,25
108041771950114,Danmarksdemokraterne,Danmarksdemokraterne,486,3
748887235210811,Obton Forvaltning A/S,Obton A/S,482,7
287306323369,Børnecancerfonden,Børnecancerfonden,442,2
181330585392156,Skattestyrelsen,Skattestyrelsen,441,2
178362315106,European Parliament,European Parliament,432,10
