Location name,Amount spent (EUR)
Baden-Württemberg,4854
Bayern,6332
Berlin,3030
Brandenburg,780
Bremen,707
Hamburg,1503
Hessen,3610
Mecklenburg-Vorpommern,630
Niedersachsen,3281
Nordrhein-Westfalen,7589
Rheinland-Pfalz,1839
Saarland,453
Sachsen,1566
Saxony-Anhalt,888
Schleswig-Holstein,1633
Thüringen,617
Unknown,≤100
