Location name,Amount spent (USD)
Akmola Region,4218
Aktobe Region,599
Almaty Region,3940
Atyrau Region,494
East Kazakhstan Region,742
Jambyl Region,358
Karaganda Region,719
Kostanay Region,356
Kyzylorda Region,339
Mangystau Region,582
North Kazakhstan Region,495
Pavlodar Region,482
South Kazakhstan Region,971
Unknown,≤100
West Kazakhstan Region,496
