Page ID,Page name,Disclaimer,Amount spent (NOK),Number of ads in Library
371106536283235,DAG OG TID,Dag og Tid AS,3602,6
234659001772,Arbeiderpartiet,Arbeiderpartiet,2420,1
106525135779095,Forebygging som fungerer,Tryggere Ruspolitikk,1967,7
135843375926,UNICEF Norge,UNICEF Norge,1660,4
171619972854769,Oslo Arbeiderparti,Oslo Arbeiderparti,1541,3
198148715581,Vestfold og Telemark FrP,Vestfold og Telemark FrP,1248,4
157929987567626,Oslo MDG,OSLO MILJØPARTIET DE GRØNNE,1214,10
176370189723,SOR,Stiftelsen SOR,1082,1
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,1035,19
111345183340,Fagforbundet,Fagforbundet,1012,1
132368899297,Framtiden i våre hender,Framtiden i våre hender,926,10
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,798,15
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,702,4
277788629092,Med Israel for fred (MIFF),Med Israel for fred (MIFF),693,1
1281475135310961,Sissel Knutsen Hegdal - ordførerkandidat Høyre,Sissel Knutsen Hegdal,609,3
187576592075201,Bruce Norge,These ads ran without a disclaimer,528,3
2398568533531114,Velferdsmiks,NHO Geneo,522,14
157803497575876,NHO Reiseliv,NHO Reiseliv,517,2
100682016119457,Universitetsplassen - UiO,Universitetet i Oslo,514,3
116972608335219,Naturvernforbundet,Naturvernforbundet,462,1
149452772322646,Snusinfo.no,Swedich Match Norge,454,3
110909695608019,Sparebanken Sør,Sparebanken Sør,443,1
20468812735,LO,LO,426,7
156202914404133,Minerva,Mediehuset Minerva,402,3
109668258634924,Fylkesordførerkandidat Per Olav Skurdal Hopsø,Trøndelag Arbeiderparti,394,4
189828081044593,MS-forbundet i Norge,Ms-forbundet,392,12
117726821605303,PBL,Aurora Dyrnes,387,3
11526489541,Senterpartiet,Senterpartiet,379,1
107005018213171,Heia Nord-Norge,Heia Nord-Norge AS,376,3
103057921635136,Folkets Parti Bergen,Foreningen FNB Bergen,370,4
131267734363,Kirkens Nødhjelp,Kirkens Nødhjelp,360,1
153710294662597,Human-Etisk Forbund,Human-Etisk Forbund,339,2
270746343377367,FLR,Fagforening for Luftfart og Reiseliv,334,2
329215143807272,Trondheim Høyre,Trondheim Høyre,313,1
417968848252894,Besteforeldrenes klimaaksjon,Besteforeldrenes Klimaaksjon,308,4
112609495155703,Karin S Woldseth - FrP,Asker FrP,305,1
111036919049229,Offshore Norge,Offshore Norge,301,2
227688410297,Radio Latin-Amerika,Radio Latin-Amerika,238,2
798750773559841,Bufdir,"Barne-, ungdoms-, og familiedirektoratet",224,2
38552663951,Morgenbladet,Morgenbladet,213,1
120374971332864,Kagge Forlag,Kagge Forlag,208,3
166359316748710,Ørsta Høgre,Ørsta Høgre,207,1
796536693738193,LO Innlandet,LO,205,1
