Location name,Amount spent (EUR)
Attica (region),2097
Central Greece (region),144
Central Macedonia,854
Crete,227
Eastern Macedonia and Thrace,161
Epirus (region),≤100
Ionian Islands (region),≤100
Northern Aegean,≤100
Peloponnese (region),164
Southern Aegean,106
Thessaly,256
Unknown,≤100
Western Greece,269
Western Macedonia,≤100
