Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
1468570519872644,Santiago Peña,PRANA SA,9432879,30
532716330164048,Sole Núñez,PautaPY,3684632,5
102917519228790,Bruno Defelippe,PautaPY,3397978,31
196599783696918,Efrain Alegre,Comunicá,1930804,23
101684376194219,Se Van Paraguay,Solucionet Global,1808781,13
102963512483270,PyElige,PY Elige,1713458,16
110447625137045,Pilar Callizo,PautaPY,1637661,4
153958777947957,Paulo Reichardt,Paulo Reichardt,1419365,17
102266292553995,Sucia Política,Diego Ricardo Ramírez,1253509,29
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,1210139,7
266016903502005,Senador Carlos Gómez Zelada,Senador Carlos Gómez Zelada,1046634,3
241512319274531,Sixto Pereira,Sixto Pereira,1000000,1
325540631525675,En La Tecla,En la Tecla,918953,12
102467002671611,Jorge Heisecke,Jorge Heisecke,772248,17
532716330164048,Sole Núñez,Sole Núñez,721310,31
647864758888200,Seba Garcia,Sebastian Garcia,665493,25
107104641909575,Rubén Rubin,Rubén Rubin,553445,3
196406677113756,Rafael Filizzola,Comunicá,524013,7
100617802815343,Orlando Penner Senador 2023,Orlando Penner Senador 2023,393037,6
105787598141250,Ever Rojas Borja,IMAGEN DE GOBIERNO,383213,11
1964503917155087,Stephan Rasmussen,Stephan Rasmussen Gonzales,373295,2
498022813689642,Oscar González Drakeford,Oscar González,362313,9
100959471597014,José Antonio Galeano,José Antonio Galeano,345837,12
1810962229216340,Fidel Zavala,Laura Lorena Meaurio Paniagua,337401,7
100445112671378,Fernando Camacho Senador 2023,Fernando Camacho Senador 2023,314429,5
1692624097481207,Mujeres GANAR,Mujeres GANAR,313174,90
724051717643013,Miguel Prieto,Miguel Prieto,293655,11
103771265752808,Vysokolán,Stephan Vysokolán,272793,9
109626041763537,Natalicio Chase,Global Agencia,251196,5
303795153430459,Capitán Apodaca - Gobernador,Adventura,245129,7
1753251591598763,Dani Mujica,Dani Mujica,237458,8
100188219465134,Senador Derlis Osorio,Derlis Ariel Alejandro Osorio Nunes,232347,5
550298315040554,Marcelo Soto,Marcelo Soto,224896,12
283132325082901,Esperanza Martínez,Esperanza Martinez De Portillo,221656,9
105545157610039,Euclides Acevedo,Marco Antonio Martinez Almiron,219727,2
161156667809582,Leo Rubin,Leo Rubín,211701,3
110060281794994,Luis Talavera Alegre - Presidente 2023,José Emanuel Ruiz Díaz Bogado,207837,3
326351758062718,Juan Grassi,Juan Domingo Galeano Grassi,196564,1
103681832340596,Kpeto Cano,Kpeto Cano,182696,5
114061877001545,Víctor Pecci,PRANA SA,179469,2
100347296248614,Rosa Sosa,Rosa Mercedes Sosa Paredes,178866,9
517426394969535,Ricardo Canese,Ricardo Canese,161779,3
2313390342074494,JOSE LIN Chicolin,JOSE LIN Chicolin,155789,3
100188219465134,Senador Derlis Osorio,Senador Derlis Osorio,146247,3
112866004765581,Taurino González,Elias Escobar Fernández,138133,6
106511610043389,Jorge Rolón Luna,Jorge Rolón Luna I,136396,2
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,135919,5
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,133368,5
1365651890238610,Soberanía Paraguay,Prensa_Py,132366,2
495567100804506,Tito 2023,Federico Rafael Vergara Aguero,131976,5
1608625919447826,Blanca Ovelar Senadora Nacional,Blanca Ovelar Senadora Nacional,131156,2
1547194582252394,Denis Lichi,Global Agencia,119540,3
1711765125817047,Aldo Florentin,IMAGEN DE GOBIERNO,116473,5
272098156231873,Diario HOY Paraguay,Diario HOY Paraguay,114860,1
108839041769929,José López,Hugo Alfonso Aquino Diaz,112071,5
1927558977499398,Carolina Rivas,Eusebio Vera,108527,1
1195318853829348,Luis Felipe Villamayor,Luis Felipe Villamayor,105652,8
109779868441305,Gaby Russo - Diputada 2023,Maria Gabriela De Jesus Russo Yubero,100754,3
100566575581065,Ramón Montanía,Ramón Montania Fernandez,100503,1
222961017827862,Edgar Olmedo,Edgar Olmedo,97336,11
103681832340596,Kpeto Cano,Eusebio Vera,97214,1
106779001870381,Paulina Villanueva Senadora 2023-2028,Eusebio Villanueva,95779,6
111912341409356,Centinela del Norte,Centinela del Norte,95768,3
109518664936707,Rubén Roussillón Diputado,Rubén Roussillón Diputado,94664,3
106558471428086,Diego Armando Prieto,Diego Armando Prieto,94407,1
113713881663916,Guillermo Ferreiro,Estratégias de Comunicación,92283,2
104691125736657,Ada Báez Ruggeri Concejal Departamental,Ada Báez Ruggeri Concejal Departamental,91026,4
107956328706667,Sary Helman Diputada,Fabiana Marlene Cañete Helman,90741,3
106682318781403,Rafaela Guanes Senadora,Rafaela Guanes,89950,2
501786636589565,Rocio Vallejo,Hilda Maria Del Rocio Vallejo Avalos,88350,1
242118359309178,Ricardo Estigarribia,Ricardo Estigarribia,86145,1
483666425147964,Richard Ramirez,Richard Ramirez,84835,1
114061877001545,Víctor Pecci,Esencia News SA,84344,1
483666425147964,Richard Ramirez,Richard Rolando Ramirez Rodriguez,84049,2
352921164903198,Dan González Gobernador 2023,Celso Daniel Gonzalez Mendieta,82877,2
121859950827147,Pedro Ferreira,Clelia Andrea Eloisa Balbuena Lomaquis,79902,1
108824810612735,Ing. Jorge Palazón,Jorge Palazon,78686,3
577453528957096,Rocio Abed,Isabel Anahi Palacios Arrúa,77681,1
614795685343483,Belén Maldonado,Belén Maldonado,77335,2
110324011295149,Central Unidos - Paraguayos Unidos - Cruzada Nacional,Jorge Danel Guimaraes Fernandez,76133,1
518726648648192,Carlos Arrechea,Carlos Arrechea,74506,2
107378775349679,Rolando Alvarez Spinassi,Rolando Alvarez Spinassi,72720,7
107106825374681,Jesús Guapi,Jesús Fernando Guapi Narvaez,70000,2
125249971414945,Hugo Meza,Hugo Joel Meza,69008,1
1575743279360941,Carlos Cáceres Sarubbi Senador 2023,Carlos Agustin Caceres Sarubbi,67938,6
943824938962084,Luis Fernando,Luis Carlos Arce,67311,2
290991131007241,Universidad Autónoma del Sur - Unasur (Oficial),Universidad Autónoma del Sur - Unasur (Oficial),63549,1
113754124679469,Máximo Barreto,Nito León,63365,2
184860595385745,Ing. Roberto Jiménez - Concejal,Roberto Fernando Jimenez Ayala,59423,2
118776213294753,Atenil Paraguay,Atenil Paraguay,59215,3
103114005868340,Rodrigo Rios Coronel,IMAGEN DE GOBIERNO,57012,2
100151689391592,Partido Patriotas Independientes. PPI,Alfredo Raúl Merino Ávalos,56101,10
102171848430562,Dr. Noguera 2023,Jacinto Rafael Noguera Arzamendia,55749,6
106464064463863,Miryan Velázquez,politico.com.py,54395,1
420279778178605,Adelaida Diputada 2023,Adelaida Cantero De Torres,53191,1
111531544527571,"Luis Silva, Gobernador","Luis Silva, Gobernador",51946,9
1832577620365172,Eusebio Ramón Ayala Senador 2023,Manu Nuñez Franco,51934,3
102261945223631,Eliseo Guggiari,Eliseo Guggiari,51883,2
283555155469151,Nando Gill,Hernando Gill Aguayo,51769,1
100718802707642,mauriespinolapy,These ads ran without a disclaimer,51077,1
188532581209289,Senador Javier Zacarías Irún,ComSer,50251,1
125314197496488,Carlos Filizzola,Carlos Filizzola,49463,2
102233525888286,Raulito Benitez Talavera Diputado 2023,Raúl Antonio Benitez Talavera,48556,2
101726857993140,Carlos Giménez  Senador,Carlos Giménez  Senador,48304,1
103966462488145,Ulises Martínez - Gobernador,Moises Ulises Martinez Benitez,47830,6
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,45438,2
1614185262209913,Noelia Lambaré Junta Departamental,Partido de la Participación Ciudadana,45084,1
2158618391031667,Najeeb Amado,Najeeb Amado,43099,1
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,42559,4
104302659010976,Ismael Rojas Concejal por Central 2023,Ismael Rojas,40950,2
102141339262288,Eligio Colmán,Mario Alberto Velázquez Duarte,40506,1
108897622115536,Dra. Liliana Ferreira Benitez,Dra. Liliana Ferreira Benitez,39671,1
111519571676798,Abel Cabral Lista 300 Opción 2,Abel Cabral,38625,2
109041755331821,Abg. Esther Roa,Maria Esther Roa De Espinola,38259,2
106297212357807,José Colbes,José Colbes,38110,2
392501567470357,Martín Arévalo,Mario Martin Arevalo Fernandez,37010,1
109307391819683,Sergio Ortega 2023,Fernando Manuel Ortega Areco,36935,1
1480283795370502,Jorge Avalos Mariño Diputado Nacional,Omar Fretes,36523,2
100486612607448,César Cardozo Diputado 2023. Itapúa.,Claudio César Cardozo Junghanns,35894,2
102137945346781,Movimiento Ciudadanía Activa,Movimiento Ciudadanía Activa,35105,2
389023378228009,Fran Arrúa,Fran Arrúa,34953,1
397931417070426,Tony Apuril,ASP Marketing,33913,3
107833595148374,Diputado José Rodríguez 2023 - 2028,Diputado José Rodríguez 2023 - 2028,31710,2
126861771579762,Carlos Ozorio,Carlos Ozorio,31364,5
103133576079268,Cuarto Poder Paraguay,BN Consultores,31356,1
108126122066519,Aide Vera,Aide Cristina Vera De Recalde,28715,1
137071910500968,Alvaro Grau,Oscar David Baez Alvarenga,28715,2
178681336046139,Gabino Delvalle Diputado,Gabino Delvalle Diputado,28566,1
103790065833334,Movimiento Humanista y Solidario,Movimiento Humanista y Solidario,28536,1
101840779897426,Cristian Cardozo,Cristian Antonio Cardozo Villalba,27728,3
122471931719690,César Flores,César Flores,25974,1
171767607880301,Germancito Gneiting,InnovacinSosa,25641,1
100272188033018,Marcos Rojas Concejal Departamental 2023,Marcos Sebastian Rojas Madrigal,25380,1
107587622053186,Dra. Vivian Santander 2023,Santander Santander Clinica,22066,1
249817855040987,Tito Ibarrola,ASP Marketing,21943,2
945217102186450,Vidal Vázquez,Miguel Acosta Benitez,21536,1
105249395726210,Edgar Leite Resquin,Edgar Trinidad Leite Resquin,20819,2
490637354648727,Ing.Juan Carlos Baruja,Juan Carlos Baruja Fernandez,20444,1
102940895895901,Victor Herreros Gimenez,Victor Herreros,20428,1
111157821719874,Sonia Fleitas Senadora,Sonia Fleitas,20210,2
725834240910220,Noticiero Paraguay,Noticiero Paraguay,18414,1
111914702306103,Enrique Riera Escudero,Enrique Riera Escudero,17984,1
243800448965894,Decidamos Campaña por la Expresión Ciudadana,Decidamos Campaña por la Expresión Ciudadana,16616,3
842006342844392,Pautas Políticas Py,Pautas Políticas Py,16415,1
357095164345257,Oviedo Press,Oviedo Press,15139,1
105965072245135,Jazmin Girala - Concejal Departamental,Rocio Jazmin Janice Girala Ayala,14936,1
110258800564741,Ing. Luis Riveros,Luis Riveros,14868,2
108956608577334,Gaspar Centurión,Gaspar Centurión,14705,2
728191990526103,Nelson Espinola,Nelson Espinola,14573,1
494142067630375,Mercedes de Buzó,These ads ran without a disclaimer,14358,1
103246656063028,Tulio Díaz Diputado,SHOWVID Marketing Político,14342,1
109400298573862,Dr. Víctor Ocampos Gobernador Paraguarí,Victor Luis Ocampos Gómez,14000,1
1490214351269338,Freddy Franco,Carlos Agustin Sanabria Garcete,12132,1
101557432041474,Levi Leguizamón,Levi Leguizamón,11706,2
110988551804080,Dany Agüero Concejal,Juan Daniel Aguero Rotela,10863,1
100975932038932,Carol González-Concejal,Graciela Carolina Gonzalez Perez,10651,1
105294074427093,Félix Fernández,Henry Alexis González Avalos,10369,1
101652252899064,María Lourdes Aguilar,Jorge Adrian Urunaga Aguilar,10277,1
2213176982255676,Carlos Cáceres Ferreira,Carlos Caceres Ferreira,10206,1
722286661897566,Edith Cabral - Diputada,Edith Concepcion Cabral Rebey,10027,1
109846981881280,Arlene Aquino Morel,Edith Arlene Aquino Morel,9687,1
479854358878952,Marta Marques -Senadora,Andrea Beatriz Rojas Pereira,8683,1
109293074062174,El Encuestador,El Encuestador,8402,1
104694559049063,Victoria Caballero,Francisca Victoria Caballero De Rojas,8275,1
896046427178402,O'Farrell S.R.L,These ads ran without a disclaimer,8132,1
107892591960886,Lorena Barrios Concejal Departamental,Lorena Barrios,7938,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,7805,2
111519571676798,Abel Cabral Lista 300 Opción 2,Abel Cabral,7694,1
102504172775090,Lia Rodi,Lia Rodi,7136,1
101113432037400,Laisha cardozo,Laisha Elena Cardozo Acosta,6942,1
1641466279468337,Kambato Meza Diputado,Kambato Meza Diputado,6706,1
102202939468484,Ana Córdoba Consultant,These ads ran without a disclaimer,6679,1
106738282175655,Fernando Pintos - Concejal Departamental,Fernando Pintos Mereles,6584,1
100899746165808,"Derlis Maidana ""Comando Itapúa""",Ana Beatriz Sosa De Kaczuruk,5572,1
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,5465,1
103067808746490,Omar Velázquez,Omar Velazquez,5247,1
102984361463961,Igrow Academy,These ads ran without a disclaimer,4810,6
613341488786700,Miguel Del Puerto,Miguel Angel Del Puerto Silva,3764,3
