Location name,Amount spent (EUR)
Attica (region),4173
Central Greece (region),283
Central Macedonia,1440
Crete,645
Eastern Macedonia and Thrace,501
Epirus (region),188
Ionian Islands (region),201
Northern Aegean,124
Peloponnese (region),336
Southern Aegean,252
Thessaly,575
Unknown,≤100
Western Greece,573
Western Macedonia,159
