Page ID,Page name,Disclaimer,Amount spent (GTQ),Number of ads in Library
167924689961661,Unidad Nacional de la Esperanza,Unidad Nacional de la Esperanza,12072,92
187073013532,Partido VIVA,Partido Visión con Valores,9769,162
331961940541181,Partido Victoria,Partido Político Victoria,9367,16
196258110831945,Partido Valor,Partido Valor,9181,22
414127029025760,CABAL,CABAL,8661,9
161800283848513,CREO,CREO,6524,6
110226594945647,Partido BIEN,Partido BIEN,5313,136
436246383083297,TODOS,TODOS,5028,13
100169482992019,Sebastián Arzú,Sebastián Arzú,3758,18
1882597935332956,Partido VAMOS,Partido VAMOS,3433,14
1612828795636861,Movimiento Semilla,Movimiento Semilla,3089,39
101372268406640,Unión Republicana,Unión Republicana,2464,17
268285610002238,FCN Nación,FCN Nación,1959,11
100228912981471,PAN - Partido de Avanzada Nacional,PAN - Partido de Avanzada Nacional,1730,11
102762215788405,VOS.gt,VOS.gt,1629,15
110582257361172,Partido Azul,Partido Azul,990,37
174740409237665,TSE Guatemala,TSE Guatemala,919,19
142556265766634,Guatemala Visible,Guatemala Visible,897,5
96594798704,Movimiento Cívico Nacional - MCN,Movimiento Cívico Nacional,790,4
1504150093051201,Villa Nueva Ahora,Villa Nueva Ahora,760,2
115463025737962,Salvador Paiz,Salvador Paiz,734,6
103639884893606,PIN,PARTIDO DE INTEGRACIÓN NACIONAL PIN,700,2
1882597935332956,Partido VAMOS,These ads ran without a disclaimer,444,2
117622244670758,Celeste Hamm,Celeste Hamm,366,8
1849068175149032,Movimiento Político WINAQ,Movimiento Político WINAQ,344,2
238268799547266,TV Azteca Guatemala,TV Azteca Guatemala,313,9
765790550460228,Comité Cívico Justicia,Comité Cívico Justicia,297,7
107464588969389,Denuncia GT,Denuncia GT,271,2
106046418877955,GuateNoticias,GuateNoticias,218,10
108748214736261,Partido Republicano -PR-,Partido Republicano -PR-,215,2
106414945477006,TODOS Nueva Concepción,TODOS Nueva Concepción,211,1
104363285138486,Nosotros Guatemala,Partido Político Nosotros,203,9
1212640285520369,Asociación Política Caminemos,Asociación Política Caminemos,202,2
104917155362067,Roberto Arzu García-Granados,Roberto Arzu García-Granados,197,1
933476896725479,Congreso Jurídico de Derechos Humanos de las Mujeres,Congreso Jurídico de Derechos Humanos de las Mujeres,190,2
142373979127061,Partido Unionista,Partido Unionista,183,6
122577984102328,Cotilleo,Cotilleo,157,1
567082743496849,CABAL San Marcos-SM,CABAL San Marcos-SM,137,4
104383898835101,Hagamosgrandeizabal,Hagamosgrandeizabal,133,5
102490342357338,Byron Geovanny Orellana Orellana,Byron Geovanny Orellana Orellana,126,1
104932142559955,Femi-Nación,Femi-Nación,116,1
109686355198792,San Diego Nos UNE,San Diego Nos UNE,115,6
111949081919208,GuaTelevision,GuaTelevision,102,7
124187513936178,Denuncia Chapín,Denuncia Chapín,≤100,1
127324563607442,Emerson García,Emerson García,≤100,6
106555824384543,Detrás de la Política,Detrás de la Política,≤100,2
113414431641350,Por Xela,Por Xela,≤100,1
105661345802501,Partido político Victoria Huehue,Partido político Victoria Huehue,≤100,6
107592792281275,Valor Nentón,Valor Nentón,≤100,6
103509172506154,VALOR - El Adelanto,These ads ran without a disclaimer,≤100,1
115947938103372,Epicentro News,Epicentro News,≤100,1
101220908193802,Toque de queda,Toque de queda,≤100,2
