Page ID,Page name,Disclaimer,Amount spent (UYU),Number of ads in Library
165920193432209,Intendencia de Montevideo,Intendencia de Montevideo,14241,10
105372794744976,Intendencia de Paysandú,Intendencia Departamental de Paysandú,7377,3
143923892393748,Instituto Nacional de la Juventud (MIDES-INJU),Instituto Nacional de la Juventud,1121,4
1013323835449673,Inddhhuruguay,Lucía Ines Scrigna Batlle,400,4
100743767987405,Fuerza 939,These ads ran without a disclaimer,316,1
102337244995366,Prudencia Uruguay,Santiago Raffo Arias,251,1
857096944310280,Ismael Blanco,Ismael Blanco Martino,120,1
107680212029365,Todos Por Río Negro,Alejandro Matias Roverano Ayala,108,3
339506493370193,Richard Sander,Richard Saul Sander Darín,≤100,2
106265072180881,UruguaySi,Uruguay Si,≤100,1
308762172579887,Rodrigo Goñi Reyes,Maria Florencia Porro,≤100,1
101342282606844,erica_arcani,These ads ran without a disclaimer,≤100,1
212408462118589,Festival Grito de Mujer,These ads ran without a disclaimer,≤100,1
138145003721610,Cesu Gómez - Escritora,These ads ran without a disclaimer,≤100,1
105640942212562,CREA red,These ads ran without a disclaimer,≤100,1
1556481434584901,Paul Xavier,These ads ran without a disclaimer,≤100,1
134430013293100,Cátedra Ingmar Bergman,These ads ran without a disclaimer,≤100,1
130369030334301,KidsRights,These ads ran without a disclaimer,≤100,1
285530825204,Klitschko,These ads ran without a disclaimer,≤100,1
795079500550035,Diário do Povo Online,These ads ran without a disclaimer,≤100,1
112210295510027,World Zionist Organization - ההסתדרות הציונית העולמית,These ads ran without a disclaimer,≤100,1
181832185182705,Revista Gatopardo,These ads ran without a disclaimer,≤100,1
