Page ID,Page name,Disclaimer,Amount spent (CHF),Number of ads in Library
1546022845691718,Liechtensteinische Kraftwerke,Liechtensteinische Kraftwerke,≤100,2
100852774845286,AK Digital Media,These ads ran without a disclaimer,≤100,1
964926116915133,"Cat Construction Europe, Middle East & Africa",These ads ran without a disclaimer,≤100,2
104718775820974,Lulusider,These ads ran without a disclaimer,≤100,1
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,≤100,1
