Location name,Amount spent (BRL)
Acre (state),1297
Alagoas,4536
Amapá,870
Amazonas,5954
Bahia,14574
Ceará,13333
Espírito Santo,5951
Federal District,5859
Goiás,10657
Maranhão,5166
Mato Grosso,5782
Mato Grosso do Sul,4315
Minas Gerais,28443
Paraná,16975
Paraíba,4365
Pará,9772
Pernambuco,11895
Piauí,2605
Rio Grande do Norte,5418
Rio Grande do Sul,18198
Rio de Janeiro (state),25860
Rondônia,2709
Roraima,923
Santa Catarina,15729
Sergipe,2389
São Paulo (state),93591
Tocantins,1656
Unknown,≤100
