Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
301774903545521,Brasil Paralelo,Brasil Paralelo,114420,490
92227023652,Governo do Estado de São Paulo,Governo do Estado de São Paulo,31514,31
104625758942119,Siga Antenado,"ASSOCIACAO ADMINISTRADORA DA FAIXA DE 3,5 GHZ - EAF",16068,84
175804982467404,Safernet Brasil,Safernet Brasil pago com créditos de anúncio do Facebook,14155,3
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,13951,314
1894520370802455,Governo do Brasil,Secretaria Especial de Comunicação Social -Governo do Brasil,9804,9
121116005943892,Saúde Não Se Pesa,NOVO NORDISK FARMACÊUTICA DO BRASIL LTDA,6050,3
465235726843103,Ambev,Ambev,6013,7
425215080864180,Pfizer Brasil,Pfizer,5370,4
112830251033781,Tiger,GRUPO HEINEKEN,5218,1
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,4463,327
107625143949627,Mariana Brito Soares,Mariana Brito Soares,3840,75
1549054225424161,Eduardo Moreira,Instituto Conhecimento Liberta,3830,300
159103797542,Greenpeace Brasil,Greenpeace Brasil,3305,211
137389166280413,Estácio,Estácio,2587,2
416907625028840,Governo do Estado de Minas Gerais,Governo de Minas Gerais,1843,2
195979510526652,RGE,These ads ran without a disclaimer,1764,1
1124473760957316,FS Fueling Sustainability,FS Fueling Sustainability,1519,2
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,1389,215
197698930267127,Alana,Instituto Alana,952,173
367468876929300,Instituto Avon,AVON COSMETICOS LTDA,936,13
258088921369,TOTVS,TOTVS,908,8
101189854802059,Revista Oeste,Revista Oeste,904,9
169264993128249,Prefeitura de Fortaleza,Outcome Digital Strategy,888,2
348704312899125,foconofato,FOCO NO FATO,787,22
330379553673497,Oxfam Brasil,Oxfam Brasil,768,80
239977579362882,Blue3,Blue3 Investimentos,622,5
110647840532680,Merge Mayor,These ads ran without a disclaimer,604,1
288660317927031,Prefeitura Municipal de Araçatuba,PREFEITURA MUNICIPAL DE ARAÇATUBA,589,7
169743843175117,Bruno Ganem SP,Bruno Ganem,587,4
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,586,111
1767220630177139,Animal Equality Brasil,Animal Equality Brasil,576,4
160820277348919,Coren-RJ,Coren-RJ,575,12
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,561,35
363464780341639,Prefeitura de Blumenau,Prefeitura de Blumenau,546,6
176740279057602,CDL De Belo Horizonte,CAMARA DE DIRIGENTES LOJISTAS DE BELO HORIZONTE,544,7
157964194719,Enel Clientes Brasil,Enel Brasil,536,3
152338908863109,William Dornela,William Dornela,517,106
150897651635768,Governo do Estado do Ceará,OUTCOME DIGITAL STRATEGY,498,2
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,491,23
1594613884123934,IDIB,INSTITUTO DE DESENVOLVIMENTO INSTITUCIONAL BRASILEIRO - IDIB,482,9
