Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
23383061178,Prabowo Subianto,indonesia Adil makmur,36325561,5
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,24994597,64
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,10082083,24
54779960819,United Nations,United Nations with Facebook Ad Credits,6978676,3
102712985995817,Sobat Airlangga Hartarto,Aditia Ramdani,5614477,43
108308008686834,G24 Golkar Jabar,Yayasan Golkar Institut SPKP,3545319,6
105124862343150,G24 Golkar Jateng,Yayasan Golkar Institut SPKP,3191971,8
111580301790421,Cak Fauzi JATIM,Cak Fauzi Jatim,3114655,33
106659018854198,G24 Golkar Jatim,Yayasan Golkar Institut SPKP,2782563,6
197545083607941,Harian Kompas,Harian Kompas,2074697,48
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,1458160,20
104622532469179,Populis,Aditia Ramdani,1310069,6
104278069107924,G24 Golkar NTB,Yayasan Golkar Institute SPKP,1209264,3
105621692292591,G24 Golkar Sulsel,Yayasan Golkar Institut SPKP,1120729,6
105351238986805,G24 Golkar Sumut,Yayasan Golkar Institut SPKP,1077134,4
105818752347206,Teman Airlangga Hartarto,Aditia Ramdani,1020335,6
110090765246136,Yanti Airlangga,Yayasan Golkar Institute SPKP,1008945,5
101960622677350,E-KTA Partai Golkar,Yayasan Golkar Institute SPKP,991204,11
101389706093580,G24 Golkar Lampung,Yayasan Golkar Institute SPKP,928547,8
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,874581,2
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,748611,2
109421458610554,G24 Golkar Riau,Yayasan Golkar Institute SPKP,714094,5
102099256044892,G24 Golkar DKI,Yayasan Golkar Institute SPKP,703622,6
109614491898151,G24 Golkar NTT,Yayasan Golkar Institut SPKP,677112,4
105567345649477,G24 Golkar Sumsel,Yayasan Golkar Institut SPKP,603058,3
106074385580593,G24 Golkar Banten,Yayasan Golkar Institut SPKP,587965,6
102331445974678,G24 Golkar Kalbar,Yayasan Golkar Institut SPKP,585912,9
