Page ID,Page name,Disclaimer,Amount spent (UYU),Number of ads in Library
721629447857727,567 El Espacio,Sol Ines Pereyra Zunin,705,1
502665456448329,Federico Barolin,These ads ran without a disclaimer,387,1
339506493370193,Richard Sander,Richard Saul Sander Darín,380,2
225968600759645,Andrés Lima,Ernesto Dario Castro Rodriguez,287,3
1451998975071651,Mario Silvera Intendente,Mario Fabian Silvera Araujo,162,1
103988995047541,Diputada Nancy Nuñez Soler,Nancy Estela del Pilar Nuñez Soler,106,1
368757963825913,WasteFuel,These ads ran without a disclaimer,≤100,1
105333165416452,constantino.sc,These ads ran without a disclaimer,≤100,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
116981568944452,Knowledge Bucket,These ads ran without a disclaimer,≤100,1
224597158386607,Rosa Luxemburg Foundation,These ads ran without a disclaimer,≤100,1
111361091313,NICABM,These ads ran without a disclaimer,≤100,2
986013844824671,In Zhejiang,These ads ran without a disclaimer,≤100,1
501402253315190,SavingGanesh.org - ElephantsNow,These ads ran without a disclaimer,≤100,1
1352874084790500,Fresenius Kabi,These ads ran without a disclaimer,≤100,1
40775064593,Microsoft Cloud Partner Program,These ads ran without a disclaimer,≤100,1
