Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
108777655527686,Trinamoole Nabo Jowar,Trinamoole Nabo Jowar,60211,72
568928239883450,The Times Of A Better India,The Times Of A Better India,52268,10
106567631300522,The Shinde Sena,Future Ready Media,45847,6
104211439033799,Jagane Kavali,Jagane Kavali,37800,56
330760810293224,HelpAge India,HelpAge India,36265,27
109937650579639,discovery+,discovery+,35923,38
349222085840969,Youth in Politics,Indian Political Action Committee,24633,50
103036987747307,Congress Sarkar Bharosa Barkarar,Congress Sarkar Bharosa Barkarar,24391,13
1521106071438318,CMO Chhattisgarh,IVS Corporation,23899,3
109779048752146,Maharashtra Building and Other Construction worker's welfare Board,OM Enterprises,22569,22
109545244848137,Crafto,Kutumb App,20746,17
105311899249332,Corruption Nath,corruptionnath.com,20144,30
309587409080562,YSR Congress  Party - YSRCP,Jagane Kavali,19533,28
290805814352519,Aam Aadmi Party,Aam Aadmi Party,18477,6
101713962007976,Amrit Mahotsav,Amrit Mahotsav,17280,22
243524299157863,Pushkar Singh Dhami,Pushkar Singh Dhami,16041,14
1293402667423924,Bhupesh Hai To Bharosa Hai,Bhupesh Hai To Bharosa Hai,15643,14
327120054405346,Jagananna ki Thoduga,Jagan Anna ki Thoduga,14545,38
107395897271506,Kutumb,Swatantra Verma,14489,25
105515435289387,Kaka Abhi Zinda Hai,Kaka Abhi Zinda Hai,13689,15
174283119250672,Bal Raksha Bharat,Bal Raksha Bharat,13401,40
30290552843,Greenpeace India,Greenpeace Environment Trust,12895,29
132689140088396,smilefoundation,smilefoundation,11664,19
109779048752146,Maharashtra Building and Other Construction worker's welfare Board,Maharashtra Building and Other Construction worker's welfare Board,11130,22
101284456085904,Team Jagananna,Team Jagananna,10392,10
270666596375251,Jhatkaa.org,Jhatkaa.org,9901,18
115369948216654,शासन आपल्या दारी - Shasan Aaplya Dari,Inuxu Digital Media Technologies Private Limited,9536,7
211953356888254,Dr. Ajay Meena,Ajay Kumar Meena,9522,13
1521106071438318,CMO Chhattisgarh,Clarion IT,9510,4
