Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
331204223675563,United Australia Party,United Australia Party,8400,5
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,6154,161
532962446729390,Australian Families,Department of Social Services,4485,49
177072498997234,NSW Electoral Commission,NSW Electoral Commission,2423,25
447447719391089,Health Care Providers Association,Health Care Providers Association,2089,20
108695110952294,Greens MPs,Greens MPs,2057,4
494820897261439,Bank Australia,Bank Australia,1805,41
845410525497100,Launch Housing,Launch Housing,1763,73
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,1620,18
104180525925926,Fair Australia,Advance Australia,1551,5
10113538711,WWF-Australia,WWF-Australia,1331,6
8422338499,The Wilderness Society,The Wilderness Society,1236,68
1776727752614025,Glencore,Glencore Australia,1062,12
92824008332,Plan International Australia,Plan International Australia,965,28
101589645013040,Thrive by Five,Thrive By Five,958,19
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,897,8
107113675572590,Dirty Dozen,Solutions for Australia,878,27
171208803080734,Simon Birmingham,Simon Birmingham,805,5
200480966638039,Supremacy 1914,These ads ran without a disclaimer,701,2
291704124236419,WorkSafe Victoria,WorkSafe Victoria,670,36
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,629,6
125812604095801,Invasive Species Council,Invasive Species Council,593,139
260126387371285,United Services Union - USU,United Services Union,563,3
290700654767295,The Chamber of Minerals and Energy of Western Australia - CMEWA,The Chamber of Minerals and Energy of Western Australia,556,20
182564410468,Australia for UNHCR,Australia for UNHCR,533,85
1670517743250253,Save the Daintree Rainforest,Rainforest 4 Foundation Ltd,454,3
1606513883009154,Kerrynne Liddle - Liberal Senator for SA,Kerrynne Liddle - Liberal Senator for SA,415,3
145262132264710,Angus Taylor MP,Angus Taylor MP,410,6
256684855281573,James Stevens MP,James Stevens MP,360,5
140527268700,Act for Peace,Act for Peace Ltd,360,46
307339209323908,Dan Tehan MP,Dan Tehan MP,308,2
102329728050606,Yes23,Yes23,308,4
1660905180833979,Parliament of Victoria,Parliament of Victoria,305,12
341910905847062,Asylum Seeker Resource Centre (ASRC),Asylum Seeker Resource Centre (ASRC),301,45
110456094190032,Changing Aged Care,HSU National,297,14
424864151385105,Gavin Pearce MP,Gavin Pearce MP,293,1
54879226285,Teach For Australia,Teach For Australia,271,40
694832627392516,Prime Super,Prime Super,268,112
149648047339,Save the Children Australia,Save the Children Australia,252,20
137619162220,Liberals WA,Liberals WA,241,5
172094012830551,Australian Paralympic Team,Paralympics Australia,238,14
231341250224498,Australian Ethical Investment,Australian Ethical Investment,220,54
35421541164,Lord Mayor Adrian Schrinner,Lord Mayor Adrian Schrinner,218,3
11775531229,The Chaser,The Chaser,216,8
2080670615483977,Verve Super,Verve Super,207,2
504855933190931,Time for Change - Change Aged Care,United Workers Union,206,49
89794331215,Oxfam,Oxfam Australia,206,16
948595148496917,Andrew Hastie,Andrew Hastie,205,5
696379037237660,Department of the Prime Minister and Cabinet,"The Department of Prime Minister and Cabinet,",204,11
1767226913545560,Rainforest Reserves Australia,Rainforest Reserves Australia,198,3
105084998845350,BPH Energy,BPH ENERGY LTD,190,79
159487260807787,Tindo Solar,Tindo Solar,184,2
101320028320143,Caitlin Collins MLA,Caitlin Mary Collins,179,1
655173787829512,National Zakat Foundation Australia,NATIONAL ZAKAT FOUNDATION INCORPORATED,174,87
160779783972850,City of Gold Coast,City of Gold Coast,173,24
537762462924537,Anthony Albanese,Anthony Albanese,171,12
328641501156991,United Workers Union,United Workers Union,163,2
279645455502809,Ross Vasta MP,Ross Vasta MP,150,2
157481181070130,Indigenous Employment Australia,Access,149,56
148322645565800,Andrew Wallace - LNP Federal Member for Fisher,Andrew Wallace MP,147,3
10852627380,World Animal Protection Australia,World Animal Protection Australia,145,3
161854162881,Greenfleet,Greenfleet,144,14
105187691260140,"Pharmacy Guild of Australia, QLD","Pharmacy Guild of Australia, QLD",144,15
101791315693,Destiny Rescue,Destiny Rescue,141,1
1734173853529152,Queensland Family and Child Commission,Queensland Family and Child Commission,141,11
328245481103110,Senator Alex Antic,Alex Antic,136,8
157812980921536,Environmental Defenders Office,Environmental Defenders Office,135,28
352953834815624,Jason Wood MP,Jason Wood MP,133,3
