Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
101875098313543,Andel,Andel,13410,9
65929129383,Røde Kors,Røde Kors,9027,32
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,7899,54
116269191760882,DSB,DSB,7442,4
399210657232918,PlanBørnefonden,PlanBørnefonden,6445,15
67571270393,Red Barnet,Red Barnet,5709,39
26458152911,SOS Børnebyerne,SOS Børnebyerne,3940,23
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,3811,45
111064405631701,nemlig.com,nemlig.com,3550,8
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,3407,21
63691965101,UNICEF Danmark,UNICEF Danmark,3386,7
123653695693986,Motatos Danmark,Motatos,3054,9
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,2944,43
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,2909,27
159000594147871,Mary Fonden,Mary Fonden,2744,8
12860228293,Politiken,Politiken,2687,19
748887235210811,Obton Forvaltning A/S,Obton A/S,2543,16
304554445813,Videncentret Bolius,Videncentret Bolius,2515,15
12787473132,Berlingske,Berlingske,2359,33
72672361910,Børns Vilkår,Børns Vilkår,2054,10
142641498926,Fairtrade-mærket Danmark,Fairtrade Danmark,1970,47
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,1646,2
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam IBIS,1597,3
106468772046278,Project Greensand,Project Greensand,1236,12
990998001028850,Folkekirken Vesterbro,Folkekirken Vesterbro,1172,6
342716189117135,Sparekassen Danmark,Sparekassen Danmark,1161,2
102154048301476,Lederstof.dk,Lederne,1138,32
95141502089,Økonomisk Ugebrev,Økonomisk Ugebrev,1097,7
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,1074,21
867877683280051,Weekendavisen,Weekendavisen,1074,20
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,984,9
55365680705,Greenpeace Danmark,Greenpeace Danmark,984,9
133707013355759,Danner,Danner,983,1
66328502645,Dagbladet Information,Dagbladet Information,933,8
144098125661833,Nordea Invest,Nordea Invest,818,6
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,781,12
304554445813,Videncentret Bolius,Bolius,681,3
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,645,6
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,635,6
111095867334448,Rent Hav,Rent Øresund,607,1
126543540781090,Ældre Sagen,Ældre Sagen,597,12
1471913586453233,Organdonation - ja tak,Organdonation - ja tak,595,3
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,587,23
246977185497434,Plastic Change,Plastic Change,586,25
