Location name,Amount spent (BRL)
Acre (state),744
Alagoas,2199
Amapá,1192
Amazonas,5623
Bahia,9158
Ceará,10365
Espírito Santo,2528
Federal District,3894
Goiás,7796
Maranhão,7780
Mato Grosso,7129
Mato Grosso do Sul,3863
Minas Gerais,27510
Paraná,8335
Paraíba,2895
Pará,11219
Pernambuco,6536
Piauí,2611
Rio Grande do Norte,2965
Rio Grande do Sul,10050
Rio de Janeiro (state),15503
Rondônia,1858
Roraima,1114
Santa Catarina,11625
Sergipe,3098
São Paulo (state),48542
Tocantins,2635
Unknown,≤100
