Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,1208787,18
1059459884138781,Mauricio Tobón Franco.,Mauricio Tobón Franco,784329,2
105578134695113,Andree Uribe Montoya,Andree Uribe Montoya,617330,28
101871502791636,Carlos Acosta Juliao Oficial,Carlos Acosta Juliao Oficial,395194,5
251292808253299,Canadian College,Canadian College,262188,13
103754197881668,Esteban Restrepo,Fredy Esteban Restrepo Taborda,256777,1
256488875025665,Juan Bocanegra,Juan Carlos Bocanegra Chacón,256221,2
480612205430156,Deninson Mendoza,Deninson Mendoza Ramos,194043,2
391099551688976,Manuel Correa,Manuel Correa,190897,10
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,184921,3
499121313802137,Túnel Guillermo Gaviria Echeverri,Túnel Guillermo Gaviria Echeverri,180501,2
969143216462972,Felipe Cañizalez,Andreina Quintero Correa,168512,3
466713146804873,Jonathan Vasquez,Jonathan Stivel Vasquez Gomez,168490,2
104328067049129,Niñez YA - Sociedad civil por la niñez y la adolescencia,NiñezYA - Sociedad civil por la niñez y la adolescencia,164165,7
108158921672438,Llener Borja,Alvaro Jose Gomez Ramirez,159483,7
108379099286148,Alcaldía Mayor de Bogotá,Alcaldía Mayor de Bogotá,149999,4
108827338788235,Por la defensa de Cali,POR LA DEFENSA DE CALI,137074,2
601336570076276,Rodolfo Correa,Rodolfo Andres Vargas Correa,124404,5
100232346317619,David Enrique Arango Quintana,David Enrique Arango Quintana,122056,13
734195543347719,Javier Julio Bejarano,Javier Julio Bejarano,117059,1
859664117498334,Martha Alzate,Martha Alzate,110750,4
108576731393581,Juliana Enciso,Claudia Juliana Enciso Montes,110243,4
267198759973201,Bairon Enrique Muñoz Lizarazo,Bairon Enrique Muñoz Lizarazo,109091,8
111255844907807,Belén Informa,Belén Informa,106216,1
104472845840664,Juan Carlos Corrales,Juan Carlos Corrales,98591,2
1622001728047397,Harman Alcalde,Harman Alcalde,97608,26
109799108388155,El Cuarto Poder,El Cuarto Poder,97215,2
286568181368830,Jhon Eddison Ortega Diputado,Jhon Eddison Ortega Diputado,96934,32
1431777413774882,Wilson Ruiz Orejuela,Wilson Ruiz Orejuela,96021,2
101897976168381,Vamos a crecer,Vamos a crecer,89361,3
102443416034705,Paula Toro Santana,Paula Toro Santana,87967,6
1165655170260613,Diana Rojas,Diana Rojas Concejal de Cali,86294,2
132840983520233,Gobernación del Atlántico,Gobernación del Atlántico,73251,1
691374267635241,Armando Córdoba,Armando Córdoba,70103,7
1458349337791228,Grafiito.,Henry Leonardo Romero Moncayo,68158,13
232287230205457,IDU Bogotá,Instituto de Desarrollo Urbano : IDU,67480,5
108311872210328,Fernando Romero Herrera,Fernando Romero Herrera,64325,3
103084375858203,Mi Campaña Aplicación,BJS inversiones,62688,7
1589652347763879,Aquileo Medina A,Aquileo Medina Arteaga,62250,2
104969865721375,Profes.movimientociudadano,John Bazurto,60648,6
581095835894514,Noticentro 1 CM&,Noticentro 1 CM&,60117,4
1137324852947717,Sandra Hernández,Digital Tech Ideas S.A.S,58328,2
105459022029789,Luis Gregorio Moreno Mosquera,Luis Gregorio Moreno Mosquera,55694,1
105848177845789,All Out en español,All Out Action Fund,55594,8
116430736811606,Ever Villegas,Ever Antonio Villegas Morante,55558,28
462660883763346,Ronald Mayorga,Ronald Mayorga,52816,8
188371488749555,Mauro Marquez,Mauricio Marquez Valencia,49756,2
2301802950094361,Wilson Gutiérrez Montaña,María Fernanda Casas Ramirez,49460,1
1147318942107929,Todos Somos Una,DEBRAIN LLC,48756,2
1488419784774409,Alcaldía de Soledad,Alcaldía Municipal de Soledad,46958,7
1935823166456749,Óscar Hernán Sanclemente,ValleTV,46563,2
370492339735164,Centro Democrático - Comunidad Oficial,Centro Democrático - Comunidad Oficial,45167,2
915743661945208,Alejandro Eder,Alejandro Eder,43883,16
406215856382748,Gonzalo Giraldo,Gonzalo Giraldo,41978,3
117537051662160,Banco Mundial Colombia,These ads ran without a disclaimer,41669,1
201014753267112,Andrés Fernando Mesa Valencia,Andres Fernando Mesa Valencia,41590,3
101180852910189,Sentimiento de Todos,Equipo Comunicaciones Sentimiento de Todos,39978,3
102143071616787,Goberna Colombia,Goberna,39570,4
851680034864966,Proantioquia,FUNDACION PARA EL DESARROLLO DE ANTIOQUIA. ANTIOQUIA POR COLOMBIA,38959,1
749177381856407,Camilo Calle,Camilo Calle,37815,2
517994638230687,Gobernación de Sucre,Gobernación de Sucre,36673,12
416201871913815,Adolfo Romero,Adolfo Romero,36338,4
108077528892290,Andrés Zamora Rovira,Space Marketing,36247,1
103445938692040,Sebastián Morales,Sebastian Morales,36162,9
465572140144556,Juan Diego Castrillón Orrego,Henry Leonardo Romero Moncayo,35558,7
350160788433059,Proclama Cauca y Valle,Proclama Cauca y Valle,33752,4
107204794960194,Instituto Técnico La Salle,Instituto Técnico La Salle,32287,5
104701351208795,"Secretaría de Infraestructura, Renovación Urbana y Vivienda","Secretaría de Infraestructura, Renovación Urbana y Vivienda",31923,1
107096255516225,Juan Pablo Cano P,Juan Pablo Cano Pulgarin,31454,3
100537461368132,Elkin Zapata Valencia Concejal,Jeferson Morales,31439,3
110678160534214,Magde Mogollón,Magde Mogollón,30184,1
838927469815494,Diana Diago,Diana Marcela Diago,29806,4
2782538445304630,Germán Rozo,Germán Rogelio Rozo Anis,28954,2
1966684743593773,Chucho Limonada,Bayron Morales Linares,27623,1
417060811811167,Juan David Duque García,Juan David Duque Garcia,26968,1
963227387143893,Etelivar Torres,Impulso Digital,25656,1
123469995988185,Jhonatan Cano,Jhonatan Cano,25325,1
1545442339029597,Christian José Moreno,Christian José Moreno,24550,4
1659865967478999,David Farelo Daza,David Daza,24252,1
348250701862191,Guillermo Velandia Granados,Guillermo Velandia Granados,24142,1
108675595132967,Karol Martínez Silva,Karol Martinez Silva,24118,2
482002058626250,Surany Arboleda Arias,Surant Arboleda Arias,23987,1
175346789490397,Peyi Paternina,Peyi Paternina,23855,1
114510821145145,Previred Popayán / Tarjeta Médica,Previred Tarjeta Médica,23535,4
437554710309705,Jesús Sepúlveda Bermonth / Concejal de Cúcuta 2021-2023,Jhonattan Alejandro Sarmiento Castilla,21241,1
111009515199981,Juan Fernando Alvarez Méndez,Juan Fernando Alvarez Méndez,20638,3
113234113483957,Mauricio Muñoz,Eduer Mauricio Muñoz Noguera,20388,1
1649671688486614,Juan Carlos Muñoz Sepulveda,Juan Carlos Sepulveda Muñoz,20273,2
570407616735156,Ramiro Luna,Ramiro Luna Conde,20259,1
832764363485573,Roberto Rodríguez Z.,Oscar Alexander Garcia Lopez,20217,1
143057523068134,Jorge Camacho,Jorge Camacho,20048,1
507379196275144,Robert Sanchez,Andres Felipe Lopez Borja,20028,2
116618421366582,Guatapé Progresa,Dairo Mesa,19967,2
1267275856714996,Diputado Yamith Vanegas,Diputado Yamith Vanegas,19921,5
1097160080323759,Alcaldía de Guachené Cauca,Alcaldía de Guachené Cauca,19911,2
2179680032345809,Cesar Augusto Torres Ríos,Cesar Augusto Torres Ríos,19818,1
906104439492802,Daniel Duque Velásquez.,Daniel Duque Velásquez.,19537,3
1119413181474050,El Avispero Mov,Movilizatorio,19512,1
1649204585296525,Juan David Valderrama,Juan David Valderrama,19391,1
100119084876379,Lida Escobar,Lida Beatriz Escobar Leal,19367,1
1714672845507081,Yenny Alexandra Trujillo Alzate,Yenny Alexandra Trujillo Alzate,19240,2
157146724439549,Luis Bernardo Vélez,Luis Bernardo Vélez,18947,2
2341225942579432,Edwin Marín Concejal,Edwin Fabian Marin Marin,18288,1
2156874387878167,Yilber Leandro Saavedra,Yilber Leandro Saavedra,17938,7
1431824383809561,Camilo Torres,Ivonne Mariana Torres Prada,17785,1
108233262091178,David Islem R,David Islem R,16770,2
200480966638039,Supremacy 1914,These ads ran without a disclaimer,16359,2
103428739334753,"José Alfredo ""El Cura"" Ordóñez","José Alfredo ""El Cura"" Ordóñez",16175,1
106607802258548,Victoria Santander,Victoria Eugenia Santander Ñañez,16169,1
305443930185737,Juan Pérez,Juan Pérez,15022,15
2158318667815480,Nancy Henao Ruiz,Nancy Concejal Verde,14871,1
1037508046302965,Griselda Janeth Restrepo Gallego,Griselda Janeth Restrepo Gallego,14659,1
191210184867688,Julián Serna Concejal,Julian Andres Serna Ruíz,14419,1
118873974861862,Erwin Jimenez,These ads ran without a disclaimer,14344,4
1648417351861251,Cristian Mestra,Cristian Mestra,14310,1
105109280969000,Agencia Axioma,Agencia Axioma,13979,3
184284351706738,Lotería de Bogotá,Lotería de Bogotá,13083,1
319527888151975,Revista La Injusticia,Ronald Rangel,12920,1
1458739367777443,Wilson Gonzalez Piedecuesta,Wilson Gonzalez,12346,2
108285055362768,Belleza_Islamica,These ads ran without a disclaimer,12336,1
222289777922346,Héctor Olimpo,Héctor Olimpo,12133,2
655085057949313,Gonzalo Arzuza Torrado,Gonzalo Arzuza Torrado,11972,1
861234197280988,Stefany Gómez Concejala de Armenia,Stefany Gomez Murillo,11458,1
53177129367,Dilian Francisca Toro Torres,Dilian Francisca Toro,11101,3
102565081094412,Orlando Ariza Por Vélez,Orlando Ariza Por Vélez,10984,1
108494648780234,Innovar para avanzar,Innovar para avanzar,10836,1
569978373130700,Andrés Lizarralde Henao,Andrés Lizarralde Henao,10172,2
107787104895388,La Ópttica Popayán,La Óptica Popayán,9984,2
109581228202676,Luis Fernando Velazquez Bueno,Luis Fernando Velazquez Bueno,9952,2
664142747350164,Tatiana López Saldarriaga,Tatiana López Saldarriaga,9492,7
100563549504491,Juan Torres Ortega,Pacto por el Cambio,9397,1
101841301686317,Marian Capriles Realtor in Orlando,These ads ran without a disclaimer,9260,1
104578337768040,Veeduria De La Movilidad Medellín y el Área Metropolitana,These ads ran without a disclaimer,8978,1
203387777246498,Elcambioesconvos JOSE ELIAS Asprilla,Jorge Ramón Moreno Arce,8854,1
33735247931,Néstor Brugés,Néstor Brugés,8820,1
394915937373219,Alcaldía Municipal de Hispania “Unidos por lo social”,Alcaldía Municipal de Hispania,8659,2
873744039447179,Daniel Castaño,Daniel Castaño Mesa,8604,1
102426691107665,Alejandro Ramírez Marín,Alejandro Ramírez Marín,8162,1
113805144289592,Periódico La Pirámide,Periodico La Piramide,7834,1
107017744311772,Carlos Alberto Arias,Carlos Alberto Arias,7670,1
1179914168809130,Leonardo Sánchez Quintero,Leonardo Sánchez Quintero,7338,1
1668886976475466,David Gutierrez Mantilla,Jorge Luis,7332,4
102972979350075,Ni el presidente,These ads ran without a disclaimer,7278,1
194315573916010,Norma Hurtado Sanchez,Norma Hurtado Sánchez,7236,7
1536659106649962,Nueva Granada Magdalena,Nueva Granada Magdalena,7225,1
101672785855145,Irina Salas,Irina Salas,7024,2
264386463968386,Nubia Stella Martínez,Centro Democrático - Comunidad Oficial,6335,1
1400280116941194,Fabian Diaz,Fabian Diaz,6287,5
103596816009903,Voy con Leo,Voy con Leo,6190,1
858956930808046,Centro Iberoamericano de Estudios de Foto y Cine,These ads ran without a disclaimer,6164,1
122989028111811,Alexander Ruiz,Edgar Alexander Ruiz Garcia,6132,1
1159690094156924,En La Mira,Zulma Acosta Barrios,6049,1
868705309806145,Entérate Villavo,Leonel Uriel Alzate Herrera,5768,1
494354027360929,Dirección de Educación Continua Pontificia Universidad Javeriana Bogotá,These ads ran without a disclaimer,5691,1
1273292796093918,Nicolás Toro Muñoz,Nicolás Toro Muñoz,5500,1
166059236849588,G Garcia Realpe,G Garcia Realpe,5202,1
106874245463524,Luis Berneris Hurtado,Luis Berneris Hurtado,5111,1
896046427178402,O'Farrell S.R.L,These ads ran without a disclaimer,4979,1
170276379775886,Instituto de Ciencia Política Hernán Echavarría Olózaga,Instituto de Ciencia Política Hernán Echavarría Olózaga (ICP),4965,5
472904709784824,Jefferson Tuta,Jefferson Tuta,4925,1
100687408426888,Entrenando a mi PERRO,Juan Sebastian Ortiz Leal,4869,1
130913580922547,Página: Faiber Tamayo su Concejal,José Faiber Tamayo Mendez,4824,1
306667680053810,Álvaro Acevedo - Concejal de Bogotá,Alvaro Acevedo,4807,1
113813341633983,Francisco Montes Vergara - Una Causa Justa por Sucre,Pedro Alfonso Vergara Castillo,4700,1
118013627899723,Carlos Corregidor C.,Carlos Manuel Corregidor,4630,1
100704789601253,Diana Osorio Bernal,Diana Yaneth Osorio Bernal,4625,1
104049981284625,Edwar Moreno,Edwar Moreno,4427,1
660387137317964,Universidad UDIMA Colombia,These ads ran without a disclaimer,4228,1
299604886911205,Tizumba Online,Tizumba Online,4049,1
670081166403404,We Love Villavo,We Love Villavo,3805,1
610946942647692,jorgeluisarzuaga,jorgeluisarzuaga,3585,1
101681055638055,Cambio educativo,Cambio educativo,3453,5
108489893822657,Alcaldía De Guasca 2020-2023.,Alcaldía De Guasca 2020-2023.,3330,1
818873838495671,Juliana Sepúlveda,Juliana Sepúlveda,3248,1
175346789490397,Peyi Paternina,These ads ran without a disclaimer,3241,1
116133438068615,Juan Armando Contreras,Juan Armando Contreras,2908,1
100319211712051,Walter Salas,Walter Manuel Salas Quinto,2856,1
106592632188718,Yolanda Rivera Bravo,Yolanda Rivera Bravo,2096,1
105372522490989,jeravera,These ads ran without a disclaimer,1961,1
2403155879903545,Robert Paul Vaca Contreras,These ads ran without a disclaimer,1927,1
192210727636951,Cámara de Comercio del Huila,These ads ran without a disclaimer,1294,1
1988052664633312,Maria Fernanda Hidalgo,Edwin Narváez Suarez,1150,1
565225540184937,CGTN,These ads ran without a disclaimer,787,1
109036971779080,Marco Antonio Urbano Gaviria,Marco Antonio Urbano Gaviria,750,1
683436135352620,Rothoblaas solutions for safety,These ads ran without a disclaimer,743,1
106515491286170,Nueva Fuerza Democrática,These ads ran without a disclaimer,597,1
499298240878046,Jorge Tovar,These ads ran without a disclaimer,576,1
111223801786287,atrevetebarranquilla,These ads ran without a disclaimer,551,1
843483392402062,Barrera Paola Maritza,These ads ran without a disclaimer,480,1
342293549947071,Duvan Mesa Sáenz,These ads ran without a disclaimer,401,2
465581230302326,Daniel Murcia,Andres Felipe Ruiz Montoya,386,1
451591788375786,El Colegio de Morelos,These ads ran without a disclaimer,221,1
104496576734422,Ing. Giovany Pinzón,Ing. Giovany Pinzón,214,1
344848429391746,Mauricio Ladino Gómez,These ads ran without a disclaimer,214,1
100684621294069,Diego Cancino - Concejal de Bogotá,Equipo Diego Cancino,≤100,1
105342318780721,efrainecheverryconcejal,These ads ran without a disclaimer,≤100,1
171522852874952,Juventus,These ads ran without a disclaimer,≤100,1
354893761901301,Andrew Hughes,These ads ran without a disclaimer,≤100,1
140280689337896,Escuela de Posgrados en Comunicación - Universidad Austral,These ads ran without a disclaimer,≤100,2
113494377640346,Silicon Valley Investclub,These ads ran without a disclaimer,≤100,1
326735954029525,DS Forever Photography,These ads ran without a disclaimer,≤100,1
106931698352366,Materials MDPI,These ads ran without a disclaimer,≤100,1
1484031468591827,nexos+1,These ads ran without a disclaimer,≤100,1
