Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,69458,221
343347583411734,歡樂大東家,These ads ran without a disclaimer,15040,3
105864701769057,瑞馳智庫學院,瑞馳智庫股份有限公司,12018,8
693907914395620,良杯製所 Oolab,良杯製所 Oolab,11170,6
467933563234921,南門書局-網路圖書名店、也有實體店面，誠信可靠！,玉河 孫,8825,17
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),7725,25
555403217887724,台灣國際器官移植關懷協會（Taicot）,台灣國際器官移植關懷協會（Taicot）,5305,8
101046209392101,新事貸-新鑫特優經銷商,新事貸-新鑫特優經銷商,5179,2
1855418728011324,鏡週刊,鏡週刊,4784,6
106801464127093,目目非營利 MUVE NPO,目目非營利,4445,10
110699089014688,三立新聞,三立新聞,4415,8
569626243213799,生鮮時書,生鮮時書,4164,5
113021403762187,法律協會-債務協商 更生 清算 -全台服務,傢宇 吳,3903,2
390569611008641,願景工程基金會 Vision Project,願景工程基金會,3743,31
127628276929,天下雜誌,天下雜誌,3418,15
220168461484157,全統運動報名網,全統運動報名網,2750,9
286487218798,遠見雜誌,These ads ran without a disclaimer,2707,2
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,芸廷 林,2707,50
103219708815173,蕭立妍,Li Yen Hsiao,2556,3
158025223269,今周刊,今周刊,2518,6
335544036485779,經濟部,經濟部,2298,2
177161918975981,基督教芥菜種會,基督教芥菜種會,2035,23
1537741526464370,桃園市議長邱奕勝,奕勝 邱,1931,2
211730475524462,大陸委員會,大陸委員會,1911,5
322447507832934,文茜的世界周報 Sisy's World News,文耀胡,1897,1
860723987295409,黃永昌,黃永昌,1865,1
1649523455281990,遠山呼喚,遠山呼喚,1726,5
796994720374176,鳴人堂,鳴人堂,1659,2
125386714156073,天使心家族社會福利基金會,天使心家族社會福利基金會,1648,11
171759036215066,創世紀不動產教育訓練中心,Micky  Wu,1643,19
116806840188577,中華民國不動產經營管理協會,中華民國不動產經營管理協會,1605,9
236329653113740,台灣玩具圖書館,台灣玩具圖書館,1534,7
219315794887869,聯合報,聯合報股份有限公司,1530,6
164216566973089,Taiwan Raelian Movement 台灣雷爾運動,彭韋銘,1509,3
1547614165384988,QuickseeK快析輿情資料庫,QuickseeK快析輿情資料庫,1407,3
286487218798,遠見雜誌,遠見雜誌,1302,4
1847777185521418,放言 Fount Media,放言科技傳媒股份有限公司,1164,13
111334712256714,勇媽阿惠 - 黃敏惠,勇媽阿惠 - 黃敏惠,1141,1
102171452376534,陳財能,陳財能,1114,4
201785650801,亞洲大學(Asia University Taiwan),亞洲大學,1052,1
224048024739982,段樹文,段樹文,1046,5
235679595900,民視新聞,民視新聞,976,5
226660410787355,民視體育新聞,民視新聞,960,4
101355918337667,地天泰國際顧問有限公司,地天泰國際顧問有限公司,941,4
1629474157289221,小牛頓,小牛頓科學教育有限公司,941,6
174567875906128,Epson,台灣愛普生科技股份有限公司,912,3
359293781476624,看護達人 華鎰仲介,看護達人 華鎰仲介,867,6
143501712383911,白雪姬 喫趣玩,These ads ran without a disclaimer,858,1
213646928757562,梁為超,市議員梁為超粉絲團,831,4
100463276022052,邱冠廷,許琦,814,1
103141681121150,城市學,遠見雜誌,773,3
104499778172400,臺灣雷伊漢勒世界公民中心,臺灣雷伊漢勒世界公民中心,765,7
470265436473213,衛生福利部,衛生福利部,754,1
1487218698275407,南門書局二店-網路特價書店-也有實體店面，價格親民，誠信可靠的老店。（師友文化）,玉河 孫,750,4
104624290080479,張育美,翊斌黃,738,3
276183192418062,熊米屋烘焙坊,柏璋蘇,716,4
170671044596,天主教善牧基金會,天主教善牧基金會,682,9
1649151078446134,卓冠廷,冠廷卓,662,12
101718182459153,天秤座戰士,Companionship Digital,619,5
117197561638092,台北旅遊網,台北旅遊網,612,4
151776788178402,TechOrange 科技報橘,These ads ran without a disclaimer,610,3
183807648357072,李俊俋,VillainStudio,584,1
1632601180343924,臺科大 EMBA,梅良楊,572,1
102943834507641,立法委員 陳椒華,時代力量,565,1
741150912895561,美光台灣 - Micron Taiwan,Micron Technology,561,2
938117856232411,康寧大學,惠玲高,533,2
200795295882,謝金河 投資理財,耀賢黃,514,1
101629185999930,永安理財專員-花花,黃詩凭,499,1
148513668543221,地球公民基金會,地球公民基金會,497,3
