Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
109529875467984,Brainy Corp,These ads ran without a disclaimer,≤100,1
209953059873414,Азаматхан Амиртаев,Азаматхан Амиртаев,≤100,1
113399854332655,Tiger Films,Tiger Films,≤100,1
324882354342147,Krivosheev.live,Krivosheev.live,≤100,2
613142792176360,Sotreport.kz,Sotreport.kz,≤100,7
170032706814473,Республика - Kazakhstan 2.0,Республика - Kazakhstan 2.0,≤100,4
615040838898606,Angry Birds Dream Blast,These ads ran without a disclaimer,≤100,1
1945250445581724,Ведомости Казахстана,Ведомости Казахстана,≤100,1
467298366652832,Радио Прага,These ads ran without a disclaimer,≤100,1
112589195019287,Enjoy the Moment,These ads ran without a disclaimer,≤100,2
