Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
257465991058055,El Periodista,elperiodista.cl,164205,10
102019462029011,V más V,V más V,139217,8
1548643738480723,Asistencia Deudores,Asistencia Deudores,109496,10
280326368663728,Asociación de Industriales de Iquique,Asociacion de Industriales Iquique,88885,14
118527638180849,Ministerio de la Mujer y la Equidad de Género,Negocios de Familia,81406,3
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,79329,4
104189318481439,Minería y Futuro,Mineria y Futuro,73616,14
463509033710164,Walmart Chile Vivamos Mejor,Walmart Chile,71291,3
105798328215264,Asistencia Familia,Asistencia Familia,70521,6
118527638180849,Ministerio de la Mujer y la Equidad de Género,Eduardo Nicolas Pizarro Fuentes,70306,3
356972484624,Gensuite,Gensuite,54509,7
113194374358815,Compromiso Minero Chile,Compromiso Minero,52849,3
100447419569628,Demócratas Chile,Demócratas,46913,36
184164981678492,Blog SUC,Blog SUC,46406,4
273168169362020,Ministerio de Salud Chile,Ministerio de Salud,45442,3
285417644878678,Red Antofagasta,Diarios en Red,43729,7
351583768232100,Red Tarapaca,Diarios en Red,43729,7
307330256067716,Red Atacama,Diarios en Red,43729,7
103431027936004,Cámara Minera de Chile,Cámara Minera,43729,7
371453409556353,Red Coquimbo,Diarios en Red,43523,7
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,42559,5
386634201382499,Marco Enriquez-Ominami,Marco Antonio Enríquez-Ominami Gumucio,39509,1
68793499001,UNICEF,UNICEF with Facebook Ad Credits,36304,8
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,32720,3
103030962615298,Chile YAAC,Chile YAAC,32137,5
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,29995,1
527441447268308,Copec,COPEC S.A.,24497,3
103527991214141,Cero DICOM,Cero Dicom,23945,8
188679281168693,Confederación de Trabajadores del Cobre,Confederación de Trabajadores del Cobre (CTC-Chile),22525,7
106436551981059,Amarillos Por Chile,Amarillos por Chile,22431,8
26929188652,El Observatodo,MiVoz.cl,22110,45
209448929103954,Ministerio de Educación,Ministerio de Educación de Chile,19717,3
1575217122560418,Juan Ramón Godoy,Juan Ramón Godoy,17684,7
100826904957145,Centro Científico Tecnológico Región de Antofagasta,CICITEM,17518,1
116449798399257,Banco Falabella CMR,These ads ran without a disclaimer,16956,2
109339288407350,Santuario Quitralco,Santuario Quitralco,15058,1
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,14592,7
120295334652273,Enrique Van Rysselberghe Herrera,Enrique Van Rysselberghe Herrera,13875,7
121717528487698,Confidence Chile,Confidence Chile SPA,13785,27
968772086505075,Gerardo Espíndola Rojas,Gerardo Alfredo Espíndola Rojas,12746,3
126170624336,Amnistía Internacional - Chile,Amnistía Internacional Chile,12433,7
391338058160314,Desafío Chile Sin Basura,Benjamín Jose Cruz Pacheco,12283,2
110405624650830,Chile En La Encrucijada,Juan Antonio Montes Varas,10819,3
109626371709961,Salmones Austral,Salmones Austral,10781,4
194541580691961,Consejo para la Transparencia,Consejo para la Transparencia,10410,5
1436530563295625,El Líbero,Sociedad Periodística El Líbero S.A,10012,1
756450494522524,Andrés Jouannet Diputado,Andrés Alfonso Jouannet Valderrama,9477,4
104910964875259,Víctor Pino Diputado Distrito 5,Victor Pino Fuentes,7779,1
922533087852291,Luis Malla Diputado,Luis Fabián Malla Valenzuela,7724,1
954298964703081,Abbott FreeStyle,These ads ran without a disclaimer,6890,1
1164526883619039,Joel Olmos E. Alcalde de La Cisterna,Joel Andrés Olmos Espinoza,6425,2
104684192398328,Francisco Corral Macías,Gerard Henri Joffre Pavez,6202,2
101180752297383,Gustavo Benavente Diputado,Gustavo Adolfo Alberto Benavente Vergara,5623,1
1101427233255754,Christopher White,Christopher White Bahamondes,5550,4
553717067994412,El Nortero,MiVoz.cl,5502,12
184559421980613,Vlado Mirosevic Diputado,Vlado Mirosevic Verdugo,5355,1
11317582410,El Repuertero,MiVoz.cl,5338,8
120372434674223,ACHS Asociación Chilena de Seguridad,Asociación Chilena de Seguridad ACHS,5012,1
102422525535808,FARMACIAS PUNTO BLANCO,Ranko Frane Lenac Pizarro,4930,2
313508416035362,David Cabedo Rosas,David Cabedo Rosas,4462,1
112660017529864,José Arellano Blanco - Concejal por Alhué,José Andrés Arellano Blanco,4379,1
112414063439760,Saludable SPA,Brecha Digital Consultores,4087,8
102666401091730,Fedir Chile SpA,Brecha Digital Consultores Ltda.,4006,6
104972364433436,"Juan Carlos Gazmuri, Abogado Independencia",Juan Carlos Gazmuri,3988,1
110346156981687,Alimentaciones Internacionales SA,Brecha Digital Consultores,3956,8
102891144402257,Merkén SpA,Brecha Digital Consultores,3935,6
78239901502,Diario Financiero,Grupo DF,3873,13
229512630397510,El Amaule,MiVoz.cl,3863,6
1447342118848920,Universidad Adolfo Ibañez,Universidad Adolfo Ibáñez,3811,1
1539380629490140,Pirque Educación y Salud,Corporación de Salud y Educación Pirque,3682,4
100509762252,El Rancahuaso,MiVoz.cl,3593,6
103303247695129,Internet 21,Internet21,3570,2
320631754716192,DGTL,These ads ran without a disclaimer,3570,1
239724839481005,Municipalidad de Vicuña,Brecha Digital Consultores,3479,2
216728438808445,Verdán Centro Psicológico,Centro Psicólogico Verdán,3399,2
111375463904195,Core Jacqueline Jorquera,Jacqueline Jorquera,3373,3
1643674159197342,Corporación Municipal de Rancagua,Cormun,3328,1
478976528820583,I. Municipalidad de La Granja,Brecha Digital Consultores Ltda.,3310,1
208426632633971,RembreChile,Juan Cristóbal Gillmore,3279,5
486113348433421,Ximena Ordenes Neira,Ximena Ordenes,3192,3
226593947367922,Cultiva,Cultiva,3059,1
107843817654667,Marcela Mansilla Potocnjak,Rodrigo Alejandro Niño Carrasco,2899,1
401014659983460,El Morrocotudo,MiVoz.cl,2845,7
541390972732127,Consejero Regional Rodrigo Vera,Rodrigo Vera Riquelme,2715,1
179070875549922,El Naveghable,MiVoz.cl,2643,8
11005572919,La Opiñón,MiVoz.cl,2384,4
145648978807373,El Boyaldía,MiVoz.cl,2341,6
101264128038252,AlhueCiudadano.cl,AlhueCiudadano.cl,2325,1
108178312103,El Vacanudo,MiVoz.cl,2264,3
207664915915263,El Magallanews,MiVoz.cl,2003,3
307181769365390,El Concecuente,MiVoz.cl,1991,2
1495254187392769,Ilustre Municipalidad de Rancagua,Ilustre Municipalidad de Rancagua,1862,10
106088671518497,Agustín Iglesias Concejal Independencia,Agustin Ignacio Iglesias Munoz,1829,1
107151670642286,Al Aguaite Sin Censura,Maxi Agustin Soto Yañez,1810,1
1409695765930352,Centro Tecnológico Kipus,These ads ran without a disclaimer,1785,1
211625929000469,Jaime Escudero,Jaime Escudero,1776,3
183517278335266,El Quehaydecierto,MiVoz.cl,1641,3
110309894432662,Gerald Castillo - Concejal Ovalle,Héctor Rene Baeza Olivares,1635,1
2241589689235454,Horacio Lobos Azócar,Horacio Lobos,1587,1
100936292747037,disparmau,These ads ran without a disclaimer,1535,1
108109118275648,Sandra Beltrami,Sandra Daniela Beltrami Montero,1185,6
102020808805309,Cristian Quilodran Parra,Cristian Quilodran Parra,1121,1
707104366003647,Javier Muñoz Riquelme,Javier Muñoz Riquelme,1077,1
646729898815330,Concejal Felipe Mancilla La Florida,Felipe Eduardo Mancilla Mejías,1018,1
113015537504751,Ignacio Alvarez Concejal,Ignacio Alvarez Vera,999,1
1832817333710502,Diario ID,Cesar Enrique Alvarez Castillo,925,1
124252504303223,UNICEF (FR),UNICEF avec des crédits publicitaires Facebook,892,4
113309410598130,Marta MN Psicología,These ads ran without a disclaimer,875,1
317209815074690,Diario La Batalla de Maipú,Diario La Batalla de Maipú,800,2
356808844426,El Martutino,MiVoz.cl,645,1
114833109949097,Frente Cacerola,These ads ran without a disclaimer,437,1
211965552717397,María José Gatica Bertin,María José Gatica Bertin,336,1
131189377574,MDPI,These ads ran without a disclaimer,141,1
105209054686585,marioguzman_arg,These ads ran without a disclaimer,≤100,1
103877442570931,_mario.gonzalez,These ads ran without a disclaimer,≤100,1
403163020038,IL3-UB,These ads ran without a disclaimer,≤100,1
260505207474088,Libélula Cambio Climático,These ads ran without a disclaimer,≤100,3
113866588689405,Ezra International,These ads ran without a disclaimer,≤100,1
104027932989856,Dakar Rally,These ads ran without a disclaimer,≤100,1
108584201404731,La Civiltà Cattolica - Edición en español,These ads ran without a disclaimer,≤100,1
698974256785676,Bayer Cono Sur,These ads ran without a disclaimer,≤100,1
104013541845788,Xinchen-Gerald Xu,These ads ran without a disclaimer,≤100,1
471251942894251,Itaipu Binacional,These ads ran without a disclaimer,≤100,2
131314590235972,DW Español,These ads ran without a disclaimer,≤100,1
147109888636038,Netafim,These ads ran without a disclaimer,≤100,1
108634033822838,Oltanie Charles,These ads ran without a disclaimer,≤100,1
1556481434584901,Paul Xavier,These ads ran without a disclaimer,≤100,1
1702138929926817,Mongabay Latam,These ads ran without a disclaimer,≤100,1
188140874572413,Charles Darwin Foundation,These ads ran without a disclaimer,≤100,1
166178460072395,اليونيسف بالعربية - UNICEF in Arabic,اليونيسف باستخدام اعتمادات الإعلان على الفيسبوك,≤100,3
