Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
106626487721376,Amazon Europe,Amazon Europe,14821,28
122074554119,EU Social,EU Social,4613,6
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,3835,14
331832984040,LichtBlick,LichtBlick,2565,47
218786540044,WWF Deutschland,WWF Deutschland,2262,32
102169625710148,ClimaClic,Burda Direct GmbH,1870,61
103822184707126,Shell Deutschland,Shell Deutschland,1584,12
119717121028852,Rheinland-Pfalz Gold,"Ministerium für Wirtschaft, Verkehr, Landwirtschaft und Weinbau Rheinland-Pfalz",1459,3
273454591804,SOS-Kinderdorf Deutschland,SOS-Kinderdorf e.V.,1197,60
2042769265944087,Energie Heute,Energie Heute,1143,10
82734241364,Campact e.V.,Campact e.V.,1108,71
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,1103,71
56497026719,SOS-Kinderdörfer weltweit,SOS-Kinderdörfer weltweit Hermann-Gmeiner-Fonds Deutschland e.V.,854,86
1790920000965539,CDU CSU Europa,CDU/CSU-Gruppe in der EVP-Fraktion im Europäischen Parlament,853,16
106896292163793,mehr-schutz.de,AstraZeneca GmbH,756,2
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,678,4
111501317017740,Motatos Deutschland,Motatos,630,15
511785248971976,"Bundesministerium für Familie, Senioren, Frauen und Jugend","Bundesministerium für Familie, Senioren, Frauen und Jugend",616,16
114186703597807,VIER PFOTEN,VIER PFOTEN,597,12
134278719946186,Bayer,Bayer AG,569,3
248913988520756,Union Investment,Union Investment Privatfonds GmbH,541,3
104389425384135,Arbeitgeber Land Hessen,Hessisches Ministerium des Innern und für Sport,536,16
1173504606112676,Bundesministerium für Bildung und Forschung,Bundesministerium für Bildung und Forschung,521,2
1508446642792459,Vattenfall,Vattenfall Europe Sales GmbH,514,12
133306764192,NABU Bundesverband,NABU Bundesverband,490,8
488687318131748,Chancen NRW,"Ministerium für Kinder, Familie, Flüchtlinge und Integration des Landes Nordrhein-Westfalen",425,8
144380008933707,SPD-Fraktion im Bundestag,SPD-Bundestagsfraktion,367,8
478399422560922,KadeFungin,DR. KADE,332,57
108268845888673,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales,330,43
209697875758716,DIE JUNGEN UNTERNEHMER,Die Jungen Unternehmer,317,9
109573920927141,Ichwillfair,Initiative für nachhaltige Agrarlieferketten,306,11
201065353264638,yello,yello,297,6
1078884028800904,AfD-Fraktion Sachsen-Anhalt,AfD-Fraktion Sachsen-Anhalt,289,6
170688644503,UNICEF Deutschland,UNICEF Deutschland,286,1
44511549119,Konrad-Adenauer-Stiftung,Konrad-Adenauer-Stiftung e.V.,285,14
484950398505596,IRC Deutschland,IRC Deutschland,282,3
451980374985742,ecoligo,ecoligo,259,10
103919417972272,Unabhängige Beauftragte für Fragen des sexuellen Kindesmissbrauchs,Unabhängige Beauftragte für Fragen des sexuellen Kindesmissbrauchs,250,46
1781902522022471,Westenergie,Westenergie AG,248,7
109848435342169,Thorsten Riehle,Thorsten Riehle,238,3
116335026590900,Mülltrennung wirkt,die dualen Systeme,228,19
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,226,12
332923170220,ONE Deutschland,ONE Deutschland,221,39
103143312672319,Christian Specht,Christian Specht,215,16
147245511963527,DGB,Deutscher Gewerkschaftsbund (DGB),214,5
