Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
102414628645144,Korondy Tamás,Megafon,698248,4
118152054556475,Deák Dániel,Megafon,556690,4
224274995688487,Bohár Dániel - Riporter,Megafon,479025,4
776079922494181,Apáti Bence hivatalos oldala,Megafon,381218,2
128596180810227,Stefi Déri,Megafon,351287,2
120370174702378,Magyarország Kormánya,Magyarország Kormánya,328702,2
110149601578231,GeriJoca,Megafon,318330,2
503614639975773,Trombitás Kristóf,Megafon,312426,2
594088897289853,Alapjogokért Központ,Alapjogokért Központ,161681,20
543788999005363,ORIGO,Mediaworks Hungary Zrt.,140006,13
118999471127652,Kammerer Zoltán,Kammerer Zoltán,129362,202
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,105869,13
191461774219575,hirado.hu,hirado.hu,102955,27
1880809845328535,Dobrev Klára,Demokratikus Koalíció,89211,20
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,81499,11
248172631940,Mandiner,Mediaworks Hungary Zrt.,77433,10
203389926415069,Magyar Honvédség,Magyar Honvédség,48573,7
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,47839,6
178362315106,European Parliament,European Parliament,44079,4
105961119484376,Baptista Szeretetszolgálat,Baptista Szeretetszolgálat,35098,1
152408681635243,Hírklikk.hu,Hírklikk.hu,34491,3
189020783523,Mathias Corvinus Collegium - MCC,Mathias Corvinus Collegium Alapítvány,31336,2
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,31203,6
264517713636590,PestiSracok.hu,PestiSrácok.hu,28979,6
142684465906231,Üdvhadsereg Salvation Army Hungary,Üdvhadsereg Szabadegyház Magyarország,27039,5
791195177725997,V-Akták,V-Akták,26748,36
215138878595900,Európai Bizottság Magyarországi Képviselete,Európai Bizottság Magyarországi Képviselete,22004,13
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,21208,2
135049793193159,IH Rendezvényközpont,Green Team Event & Marketing Kft.,20533,17
1418381101823292,Szivárványcsaládokért Alapítvány,Szivárványcsaládokért Alapítvány,20236,14
100299381703981,Ps TV,PestiSrácok.hu,19487,3
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,18887,2
108346693873484,Győrffy Balázs,Balazs Gyorffy,18736,3
294815374340858,Donáth Anna,Donáth Anna - Momentum,18449,1
76748198685,Budapest Pride,Budapest Pride,15861,10
147547541961576,Council of the European Union,Council of the European Union,15055,3
1534911313439123,Ripost,Ripost,14931,2
107793155962688,Gyermekrák Alapítvány,Gyermekrák Alapítvány,14879,3
270300439972751,Szemlélek,Szemlélek Alapítvány,14714,1
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,14094,1
112694594992064,Mehr Licht,Mehr Licht,12524,22
130725390334944,Morton's Travel,These ads ran without a disclaimer,12500,1
92932085233,TASZ,TASZ,12348,1
592204747588011,Momentum Mozgalom,Momentum Mozgalom,11603,4
258636010813346,Delmagyar.hu,Mediaworks Hungary Zrt.,11324,2
1627127484170228,NHC24,Mediaworks Hungary Zrt.,11282,2
116609705085092,BP18,BP18,10931,5
762305787130420,Józsefvárosi Fidesz,Józsefvárosi Fidesz,10672,2
103043695465750,Hogy mi a bajom?,Hogy mi a bajom?,10669,18
193944440638410,Karácsony Gergely,Budapest Főváros Önkormányzat,10383,4
149061108240,Kocsis Máté,Fidesz frakció,10269,2
108248022589754,Bosch Magyarország,Bosch Magyarország,10001,9
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,10000,2
113684438795574,Párbeszéd - Zöldek,Párbeszéd Magyarországért,9979,6
345496092135627,Hír TV,Mediaworks Hungary Zrt.,9906,2
85568463466,Mérce,Mérce,9874,21
