Location name,Amount spent (EUR)
Attica (region),3359
Central Greece (region),442
Central Macedonia,1996
Crete,1005
Eastern Macedonia and Thrace,445
Epirus (region),368
Ionian Islands (region),165
Northern Aegean,150
Peloponnese (region),371
Southern Aegean,389
Thessaly,573
Unknown,≤100
Western Greece,786
Western Macedonia,174
