Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,1543078,5
100240736764836,Alcaldía de Palmira,add media sas,1360903,21
108379099286148,Alcaldía Mayor de Bogotá,Alcaldía Mayor de Bogotá,1331410,19
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,1297030,66
619776134722439,Secretaría Distrital de Salud,Secretaría Distrital de Salud,1278176,82
1208208469251722,Secretaría Seguridad Bogotá,Secretaría de Seguridad,679209,15
130834367164,Red PaPaz,Red PaPaz,601924,2
132840983520233,Gobernación del Atlántico,Gobernación del Atlántico,467978,3
226535927439460,Secretaría Distrital del Hábitat,Secretaría Distrital del Hábitat,283094,2
320718924713146,Secretaría Distrital de la Mujer,Secretaría Distrital de la Mujer,258680,14
1667797580123453,Biblioteca Pública Piloto,Biblioteca Pública Piloto de Medellín,250050,5
601336570076276,Rodolfo Correa,Rodolfo Andres Vargas Correa,247913,2
347829805566702,Colombia Noticias,Markate En La Web,245526,2
196708007369368,Mi Valle Del Cauca,Markate en la web,237531,2
251292808253299,Canadian College,Canadian College,206106,18
381464961911270,Cruz Roja Antioquia,Cruz Roja Colombiana Seccional Antioquia,186569,9
105848177845789,All Out en español,All Out Action Fund,164156,10
969143216462972,Felipe Cañizalez,Andreina Quintero Correa,149711,2
256488875025665,Juan Bocanegra,Juan Carlos Bocanegra Chacón,125732,2
218132784904427,Rolando González García,Rolando Gonzalez Garcia,115215,2
152939514772308,Elsa Noguera,Gobernación del Atlántico,108857,1
437030346417982,Oscar Sánchez León - Representante a la Cámara,Digital Tech Ideas,106942,1
109342893785554,Integra Comunicaciones,Integra Comunicaciones,104853,2
68793499001,UNICEF,UNICEF with Facebook Ad Credits,104407,8
114317847146525,Alvaro Arias Velez,TORO DIGITAL,101601,2
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,95407,4
157146724439549,Luis Bernardo Vélez,Martha Patricia Giraldo,93969,5
264104919248,Alcaldía Distrital de Barranquilla,Alcaldía de Barranquilla,91925,8
321789057890530,Secretaría de Movilidad,Secretaría de Movilidad,86735,9
102676629272823,Germán Hernández,German Hernandez Vera,83235,1
188371488749555,Mauro Marquez,Mauricio Marquez Valencia,82552,3
1052668304757955,Eduard Sarmiento Hidalgo,Eduard Sarmiento Hidalgo,80440,6
158190387560587,Claudia López,Claudía Lopez,79240,1
75884689790,Colectivo de Abogados,Colectivo de Abogados,75890,1
102332121627586,Alcaldia Municipal de Morelia Caquetá,Tuto Gonzalez,72672,6
1880447498898157,Jose Luis Noreña,Asamblea de Antioquia,68856,2
812165288875574,Jaime Pumarejo,Alcaldía Distrital de Barranquilla,67734,6
103972301485985,Oficina Asesora de Planeación Departamental del Cauca,Constanza Muñoz Muñoz,64881,5
360840354678432,MK Team 24 7,Michel Wadih Kafruni Marin,64351,1
101170393279528,Rodrigo Villalba Mosquera,Martha Diaz,61983,2
282727165164054,Fundación de Educación Superior Alberto Merani,These ads ran without a disclaimer,54404,1
258948700872338,Isvimed Alcaldía de Medellín,Eikon Digital S.A.S.,52930,12
109495624881015,Carlos Acosta Juliao,Toro Digital 1972,52930,2
103723022353836,Secretaría de Turismo de Antioquia,Secretaría de Turismo Antioquia,47379,5
898149710234557,Gobernación de Risaralda,Gobernación de Risaralda,46040,16
2280357942291111,Luis Carlos Velásquez,Luis Carlos Velásquez,45672,17
104969865721375,Profes.movimientociudadano,John Bazurto,44949,2
105143608753342,Zona de Parqueo Pago,BERMUDEZ ASOCIADOS TELEVISION S.A.S.,42144,2
370267297019304,Marco Hincapié,Marco Emilio Hincapie Ramirez,41831,2
133787883971402,Oscar Ramírez Vahos,Oscar Ramirez Vahos,40756,1
1289070337774136,Alcaldía Puerto Boyacá,Alcaldía Municipal de Puerto Boyacá,37417,3
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,36528,1
226673927862469,Idcbis,Instituto Distrital de Ciencia Biotecnología e Innovación en Salud,36161,5
515010172233659,Alvaro Mantilla,Alvaro Mantilla,35960,1
107787104895388,La Ópttica Popayán,La Óptica Popayán,35858,4
267198759973201,Bairon Enrique Muñoz Lizarazo,Bairon Enrique Muñoz Lizarazo,32644,4
1488419784774409,Alcaldía de Soledad,Alcaldía Municipal de Soledad,31523,2
851680034864966,Proantioquia,FUNDACION PARA EL DESARROLLO DE ANTIOQUIA. ANTIOQUIA POR COLOMBIA,29961,1
100348772654999,La Brújula,La Brujula,29780,1
224116751044855,Fundación Carvajal,Fundación Carvajal,29463,1
108875804858437,Antimilitantes,Antimilitantes,29294,6
204727076205320,Ritter López,Jose Ritter López Peña,29029,2
102249245462577,Secretaría de Hacienda de Manizales,Eikon Digital S.A.S.,28409,5
108946084100541,Alcaldía Cartagena Del Chairá,Tuto Gonzalez,26899,3
2341225942579432,Edwin Marín Concejal,Edwin Fabian Marin Marin,25847,1
159326370815397,Alcaldía de Itagüí,Joseph Ferney Galvis Gonzalez,24191,1
1623979207858057,Hanner Concejal,Hanner Concejal,23939,1
113149344929527,Loly Montañez,Loly Montañez,23329,8
1400280116941194,Fabian Diaz,Fabian Diaz,22691,5
370492339735164,Centro Democrático - Comunidad Oficial,Centro Democrático - Comunidad Oficial,22535,3
114778278552099,Octavio Cardona León,Octavio Cardona León,20143,1
915743661945208,Alejandro Eder,Alejandro Eder,20024,6
169054016528542,Alcaldía de Sogamoso Boyacá,Alcaldía de Sogamoso Boyacá,20020,1
365259027010440,Rigoberto Alfonso Pérez,Rigoberto Alfonso Perez,19887,3
1273292796093918,Nicolás Toro Muñoz,Dario Fernando Alfaro,18692,2
185965224778568,Diario Occidente,Nuevo Diario Occidente,18517,3
1832438050403942,Amin Losada,Ginna Tatiana Piragauta Guzman,18115,3
108459260282,Universidad La Gran Colombia,Universidad La Gran Colombia,17568,2
334273859939528,Alcaldía Municipal de Yopal,Alcaldía de Yopal,16717,3
1766366823576506,La Paz Querida,La Paz Querida,16634,1
669760553048012,Alcaldía Local de Kennedy,Alcaldía Local de Kennedy,16243,1
1463035470620593,Women Working for the World,These ads ran without a disclaimer,16164,2
108202298520665,LaDigital.co,La Digital,15739,1
1622001728047397,Harman Alcalde,Harman Alcalde,14820,6
111205878493494,Fabio Lizcano,Enderson Omar Tarazona Ochoa,14556,1
645168172181457,Gobernación de Caldas,Eikon Digital SAS,14514,6
1896813010334035,Secretaría de Educación de Barranquilla,Joseph Ferney Galvis Gonzalez,14514,1
987563698019371,Duván Murillo Diputado,Duvan Murillo,14514,1
2669717723253920,Luis Fernando Llanos,Luis Fernando Llanos Pabon,14356,1
179003239458192,Jorge Humberto Rangel,Jorge Rangel,14145,1
201155736602572,Hernán Alberto Bedoya,Hernan Alberto Bedoya Cadavid,13471,1
324718631509952,Cartago Soy Yo,Yaneth Alexandra Quintero Herrera,13444,1
466445923412524,Miguel Ángel Barreto,Joshua Escobar Rengifo,13211,2
637087020068841,Juanda Montoya,These ads ran without a disclaimer,13125,1
100650421883650,Lucila Caicedo Bernal,Lucila Caicedo Bernal,12814,1
517994638230687,Gobernación de Sucre,Gobernación de Sucre,12527,4
734195543347719,Javier Julio Bejarano,Javier Julio Bejarano,12232,1
1314470175266037,Liderazgo politico,Mauricio Florez-Morris,11984,1
1319410371405224,Marketing Político,Mauricio Florez-Morris,11869,1
106106338492581,Pacto Histórico Juvenil Colombia,Pacto Histórico Juvenil,11570,2
267198759973201,Bairon Enrique Muñoz Lizarazo,These ads ran without a disclaimer,11214,1
101232388367883,Paquerxs Del Neuque,Óscar Fabian Murillo Ramírez,10749,1
257058768509536,Yamid Carvajal,Yamid Carvajal Carvajal,10687,2
191210184867688,Julián Serna Concejal,Julian Andres Serna Ruíz,10522,2
2158318667815480,Nancy Henao Concejal Verde Pereira,Nancy Concejal Verde,10069,1
892391797485139,César Alzate,Cesar Alzate Montes,10058,1
1715521208751997,Carlos Mario Farelo Daza,Carlos Mario Farelo Daza,9907,2
419761254869697,Alcaldía de Acacías,Eduardo Cortés Trujillo,9884,1
268302663513603,Personeria Municipal de Palmira,Personeria Municipal de Palmira,9864,1
100537461368132,Elkin Zapata Valencia Concejal,Jeferson Morales,9722,1
104237548662249,Centro de Emprendimiento Impúlsate,Sebastian Galeano,9592,1
130913580922547,Página: Faiber Tamayo su Concejal,José Faiber Tamayo Mendez,9588,2
147109888636038,Netafim,These ads ran without a disclaimer,9047,1
110648231565656,Doctora Z,These ads ran without a disclaimer,8451,1
100319211712051,Walter Salas,Walter Manuel Salas Quinto,8112,2
252640334936797,Skandia Colombia,Kelly Vanessa Cuellar Garces,8109,1
769356313118755,Aportando al Cauca Televisión,Gustavo Adolfo Guzman Vallejo,7995,1
294988440650884,Contraloría General de Medellín,Contraloría General de Medellín,7761,2
374314716743527,Doing Business in Latin America,These ads ran without a disclaimer,7744,1
106125295156311,Jose Elner Gonzalez,Jose Elner Gonzalez Azcarate,7155,1
171419986524240,Carácter Noticias,CARÁCTER NOTICIAS,6698,1
263766653976952,Periodico El Pregón,Ancizar Giraldo Lozada,6672,1
1078814898982272,Óscar Jahir Hernández Rugeles,Oscar Jahir Hernández Rugeles,6653,1
1741566786141150,Alcaldía Municipal de Sibaté,Alcaldía de Sibaté,6380,1
832088667125644,Andres Trujillo,Andres Ivan Trujillo Sanchez,6134,1
1815626541807349,Agencia de Periodismo Investigativo,Norbey Quevedo Hernandez,6112,2
204435366254477,IETA - Instituto de Estudios Técnicos Aeronáuticos,William Guillermo Delgado Lopez,6074,2
106083021215996,Todos por Medellín,Todos por Medellín,5890,1
941293005965935,Jonny Portilla Confía Putumayo,Jonny Fernando Portilla Moncayo,5767,1
2308381916109967,Libardo Asprilla,Jaimer Cantillo Bello,5758,1
333260000169400,Nariño Vive Underground,José Felix Champutis Calpa,5694,1
499976616711322,Richy Gómez,Ricardo Gómez Botero,5460,1
117255605587647,Leonardo Huerta,Leonardo Huerta,5426,1
1417911218305903,Daniel Mauricio Restrepo Izquierdo,Daniel Mauricio Restrepo Izquierdo,5278,1
131189377574,MDPI,These ads ran without a disclaimer,5100,1
835710939898329,Paulina Aguinaga,Paulina Aguinaga,5022,1
113309410598130,Marta MN Psicología,These ads ran without a disclaimer,4995,1
588841011459819,Abg. César Rodríguez,Cesar Hernando  Rodriguez Ramos,4963,1
1529335724037224,Aeropuerto del Café,INTUAL,4885,1
100481338357144,Comunas de Medellin,Comunas de Medellin,4718,1
442699302590325,Fundación Ideas para la Paz,Fundación Ideas para la Paz,4393,1
105068200842316,Edilberto Molina,Tuto Gonzalez,4052,1
110842398533799,Colombia Informa,These ads ran without a disclaimer,3595,2
131314590235972,DW Español,These ads ran without a disclaimer,3397,1
1791953117701952,Villavonoticias.com,Dumar Alecides Parra Fandiño,3278,1
460297427472944,Corporación  Educativa Politécnico La Salle,Corporación Educativa Politécnico La Salle,3032,1
124252504303223,UNICEF (FR),UNICEF avec des crédits publicitaires Facebook,2806,4
