Page ID,Page name,Disclaimer,Amount spent (PGK),Number of ads in Library
150779984941409,Rave Mobile Safety,These ads ran without a disclaimer,≤100,1
105039417804164,IZZY - Stream Israel,These ads ran without a disclaimer,≤100,1
