Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
213476079972,Essential Workers Deserve Better,Mark Morey,3413,32
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,2663,121
177072498997234,NSW Electoral Commission,NSW Electoral Commission,2418,14
682268945137255,Chris Minns,Chris Minns MP,2187,9
101589645013040,Thrive by Five,Thrive By Five,1480,23
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,1407,12
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,1279,71
10113538711,WWF-Australia,WWF-Australia,1277,4
92824008332,Plan International Australia,Plan International Australia,1126,18
447447719391089,Health Care Providers Association,Health Care Providers Association,1027,8
1776727752614025,Glencore,Glencore Australia,996,8
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,921,12
308746806571901,Advance Australia,Advance Australia,920,75
494820897261439,Bank Australia,Bank Australia,818,35
8422338499,The Wilderness Society,The Wilderness Society,721,208
331204223675563,United Australia Party,United Australia Party,584,1
352953834815624,Jason Wood MP,Jason Wood MP,568,10
105931422364976,Jacqui Scruby,Jacqui Scruby,555,14
156271657717715,Nature NSW,Nature Conservation Council of NSW,507,2
102329728050606,From the Heart,Cape York Institute,480,6
486290621414640,Australian Government Department of Health and Aged Care,Australian Government Department of Health,478,1
182564410468,Australia for UNHCR,Australia for UNHCR,456,97
272757739102,Engineers Australia,Engineers Australia,447,14
341910905847062,Asylum Seeker Resource Centre (ASRC),Asylum Seeker Resource Centre (ASRC),407,8
68280472472,Queensland Conservation Council,Queensland Conservation Council,403,6
101013236196328,Victoria Davidson for Lane Cove,Victoria Davidson,399,6
106572145637277,Helen Conway for North Shore,Helen Conway,394,3
199045310115813,The Urban Developer,The Urban Developer,380,11
106791108597531,Future of Local Government Review - Tasmanian Government,Department of Premier and Cabinet,364,6
1670517743250253,Save the Daintree Rainforest,Rainforest 4 Foundation Ltd,354,11
101934832754638,Joeline Hackman,Joeline Pty Ltd,343,5
345960425540557,The Climate Council,The Climate Council,284,25
552968198133394,Peter Dutton,Peter Dutton MP,274,3
316480331783930,Australian Unions,Australian Unions,265,41
157481181070130,Indigenous Employment Australia,Access,254,120
1407148622837316,Empowered Communities,Empowered Communities,252,2
