Location name,Amount spent (EUR)
Baden-Württemberg,5717
Bayern,7551
Berlin,2996
Brandenburg,827
Bremen,376
Hamburg,2042
Hessen,3502
Mecklenburg-Vorpommern,621
Niedersachsen,3674
Nordrhein-Westfalen,9502
Rheinland-Pfalz,1945
Saarland,636
Sachsen,1633
Saxony-Anhalt,740
Schleswig-Holstein,1397
Thüringen,721
Unknown,≤100
