Page ID,Page name,Disclaimer,Amount spent (LBP),Number of ads in Library
1438703606372190,Elham Said Freiha,Elham Said Freiha,1473684,3
106197498149118,لبنان الكبير,Grand Lebanon,733684,12
394633411339696,fiftyfiftylb,FiftyFiftylb,646617,9
1744356319118477,هنا لبنان,هنا لبنان,571429,8
110470091436602,Ici Beyrouth,Ici beyrouth,526316,13
102023711572671,أساس ميديا -  Asas Media,Asas Media,526316,13
112056958469490,SPI Lebanon,SPI Lebanon,330827,4
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,270677,4
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,255639,4
105319651353770,Jusur,Jusur,247970,7
327943840921884,ONDES,ONDES,184361,3
117345834653901,This is Beirut,This is Beirut,168722,4
166857926706545,Information International - الدولية للمعلومات,These ads ran without a disclaimer,165414,2
488000654896540,Kulluna Irada - كلنا إرادة,Kulluna Irada,150376,3
110913872086671,مباراة الجاهلية الكبرى السبت ٥ آب ٢٠٢٣,These ads ran without a disclaimer,150376,1
102672531482527,Ihab Matar - إيهاب مطر,AW,105263,2
107800617419717,MYKA Foundation,MYKA Foundation,90226,1
834890283550973,Tarek Daoud طارق الداوود,Tarek Daoud طارق الداوود,75188,2
164267520267912,LebanonFiles.com (Live News From Lebanon),LebanonFiles.com (Live News From Lebanon),75188,2
2509759842418472,LebTalks,Lebtalks,60150,1
278035695547539,Legal Agenda  المفكرة القانونية,legal Agenda,60150,1
1502687013388650,Media Factory News,Media Factory News,60150,5
108728968627122,Beirut24.org,Beirut24.org,60150,1
116157328113022,Hide Park,Friedrich-Ebert-Stiftung Lebanon Office,30075,1
421205921378871,LOGI: Lebanese Oil and Gas Initiative,These ads ran without a disclaimer,30075,1
123458990728979,maharat_training_center1,These ads ran without a disclaimer,18346,1
236763870334042,Lebanese Daily,Lebanese Daily,15038,1
2319249898311729,National Bloc - الكتلة الوطنيّة,National Bloc - الكتلة الوطنيّة,14887,1
107698404702208,Alkalima,Alkalima Onlime,11880,1
150253531687373,أخبار الآن - Akhbar Al Aan,These ads ran without a disclaimer,≤100,1
503569446649440,التحالف الدولي,These ads ran without a disclaimer,≤100,1
176104589110851,IEEE,These ads ran without a disclaimer,≤100,1
250305668489402,Professor Kenny,These ads ran without a disclaimer,≤100,1
346403149252294,MDNAmir,These ads ran without a disclaimer,≤100,1
108376081965810,خليل المقداد الصفحة العامة,These ads ran without a disclaimer,≤100,1
450326391674911,Allianz,These ads ran without a disclaimer,≤100,1
