Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,2125,19
339855706171439,Dobra Fabryka,Dobra Fabryka,1614,7
376660699164364,Rafał Komarewicz - Przewodniczący Rady Miasta Krakowa,Rafał Komarewicz,1440,21
342536459089859,Beata Kempa,Grupa EKR - Beata Kempa MEP,1419,4
107750507339408,Bart Staszewski,Fundacja Basta,1417,9
102931488739,Platforma Obywatelska,Platforma Obywatelska,1277,25
164968446888637,Ministerstwo Sprawiedliwości,Ministerstwo Sprawiedliwości,1258,3
104442609633150,Lubuskie,Lubuskie,1064,5
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,984,197
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,915,11
104581499325617,Wybory bez picu,Obywatelska Kontrola Wyborów,610,12
102811109411234,Do:łącz,Dołącz,599,16
178362315106,European Parliament,European Parliament,584,4
146599018696771,NATO,NATO,568,2
57544755889,Amnesty International Polska,Amnesty International Polska,567,36
144808095552639,ING Polska,ING Polska,540,4
1436380093288077,Park Dzieje,Stowarzyszenie Dzieje,526,16
653937168081792,PZU,Powszechny Zakład Ubezpieczeń Spółka Akcyjna (PZU SA),484,6
1227194230675141,Pratia,Pratia SA,445,17
355335447987852,"Katarzyna Stachowicz - samorządowiec, działaczka społeczna","Katarzyna Stachowicz - samorządowiec, działaczka społeczna",429,2
102400579013256,Action for Democracy,Action for Democracy,414,1
113143203693,Santander Bank Polska,Santander Bank Polska,359,4
335107452998,"InPost - Paczkomat, Kurier","InPost - Paczkomat, Kurier",343,4
123910440019,Renew Europe,Renew Europe Group,326,1
178415208919146,Suwerenna Polska,Solidarna Polska,326,5
276860619087002,Sylwester Tułajew,Sylwester Tułajew,325,5
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,309,3
511908632322302,Artur Chojecki - Wojewoda Warmińsko-Mazurski,Artur Chojecki - Wojewoda Warmińsko-Mazurski,295,5
1496359750659795,Michał Wójcik,Michał Wójcik,292,1
371359310400318,Janusz Kowalski,Janusz Kowalski,273,13
312204349288060,Mariusz Gosek,Mariusz Gosek,271,9
1432065937006559,Polski Związek Tenisa Stołowego,Polski Związek Tenisa Stołowego,252,1
