Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
212485185449074,Nil Ushakov,"Nils Ušakovs, MEP, Socialists & Democrats Group",≤100,19
117107864634765,Par brīvu izvēli,Par Brīvu Izvēli,≤100,3
146554932048229,Delfi.lv,Delfi.lv,≤100,3
176171459061779,RUS TVNET,TVNET,≤100,29
110815738563842,Astratv.lv,Jaunā Konservatīvā partija,≤100,4
216716380356441,Nils Ušakovs,"Nils Ušakovs, MEP, Socialists & Democrats Group",≤100,6
142254092456168,TVNET,TVNET,≤100,31
245252925843233,Latvijas Radio 1,Latvijas Radio 1,≤100,1
1545606205726717,Bez Tabu,TV3 Group,≤100,18
823558797998275,"Jaunatnes organizācija ""Protests""","Jaunatnes organizācija ""Protests""",≤100,1
1554765974735742,Press.lv,Press.lv,≤100,3
326333184059682,TV3 Ziņas,TV3 Ziņas,≤100,21
107898832590939,European Commission,European Commission,≤100,1
195217260510825,Bite Latvija,These ads ran without a disclaimer,≤100,1
595950207185585,Konservatīvie,KONSERVATĪVIE,≤100,3
158021020892930,Apollo.lv,TVNET,≤100,19
246477898857961,tv3.lv,tv3.lv,≤100,1
646580578713705,TV3 Play Latvija,TV3 Play Latvija,≤100,1
230872133960983,Mediācijas telpa,Biedrība Mediācijas telpa,≤100,2
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,3
116197474719910,SIA Saimnieks Serviss,Sia Saimnieks Serviss,≤100,1
357025627668875,SEB Latvija,SEB Latvia,≤100,1
313299475456889,iepirkumi.lv,"SIA ""Libera""",≤100,1
551558721941888,Coca-Cola HBC Careers,These ads ran without a disclaimer,≤100,1
1895782043985643,Zaļo un Zemnieku savienība,ZZS,≤100,1
102294959367382,Arnolds Libeks un Raimonds Rublovskis,Arnolds Libeks un Raimonds Rublovskis,≤100,2
1014461302014447,Degpunktā,TV3 Group,≤100,4
119364737801493,Fruitful Rare,These ads ran without a disclaimer,≤100,2
585560904809361,Nacionālā apvienība Liepājā,Nacionālā apvienība,≤100,1
1151290068296063,Nacionālā apvienība Saldus/Brocēni,Nacionālā apvienība,≤100,1
1299030266904544,Андрей Каменецкий  Andrejs Kameneckis,Andrejs Kameneckis,≤100,1
178362315106,European Parliament,European Parliament,≤100,5
109553028794675,Portly Arid,These ads ran without a disclaimer,≤100,2
112004551877440,Grown Tame,These ads ran without a disclaimer,≤100,2
110318858712956,Новости Европы,These ads ran without a disclaimer,≤100,1
110407025373596,Impassioned Dear,These ads ran without a disclaimer,≤100,2
111877875608583,DELNA - Sabiedrība par atklātību,Inese Taurina,≤100,1
106408522445243,Last Friendly,These ads ran without a disclaimer,≤100,1
112354478508109,Hearty Violet,These ads ran without a disclaimer,≤100,1
103230686391678,www.ir.lv,www.ir.lv,≤100,1
113782461697843,Lanky Experienced,These ads ran without a disclaimer,≤100,1
111897381887943,Definite Unusual,These ads ran without a disclaimer,≤100,2
105135775906675,Marvelous Dim,These ads ran without a disclaimer,≤100,1
250543688431459,Rīga attīstās,These ads ran without a disclaimer,≤100,1
121594700910811,Cluttered Wilted,These ads ran without a disclaimer,≤100,1
144709575593854,EESC - European Economic and Social Committee,EESC - European Economic and Social Committee,≤100,2
109305525113098,Pupil Loves,These ads ran without a disclaimer,≤100,1
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100,1
144800438887867,Otkrito.lv,These ads ran without a disclaimer,≤100,3
8428544759,Six Degrees Records,These ads ran without a disclaimer,≤100,1
117059818306039,Latvijas Radio,Latvijas Radio,≤100,1
216741958412414,Avon Worldwide,These ads ran without a disclaimer,≤100,1
100386342622682,Studerende på Københavns Universitet,These ads ran without a disclaimer,≤100,1
983135718420987,Visit Jiangsu,These ads ran without a disclaimer,≤100,1
151387284904438,Jauns.lv,These ads ran without a disclaimer,≤100,1
108063521869832,Дмитрий Гаранин,These ads ran without a disclaimer,≤100,1
106882027720933,Ugreen_Us,These ads ran without a disclaimer,≤100,1
142914269087072,Cornell Lab of Ornithology,These ads ran without a disclaimer,≤100,1
