Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
486980998032652,BJP Karnataka,Bharatiya Janata Party (BJP),159324,12
953600271404690,BJP Meghalaya,Bharatiya Janata Party,158791,109
652657388214939,BJP Nagaland,Bharatiya Janata Party (BJP),136117,160
102377305543409,AITC Meghalaya,Indian Political Action Committee,69886,41
105469904495866,AP Digital Corporation,PromoDome Digital LLP,68280,2
21169267101,Give,Give,67037,19
104211439033799,Jagane Kavali,Jagane Kavali,46167,46
105671775473178,Jan Suraaj,Jan Suraaj,39087,68
404746486258732,Project Nanhi Kali,Project Nanhi Kali,38804,35
1467293200052637,Geetika Saigal,These ads ran without a disclaimer,38223,142
326102339565,Oxfam India,Oxfam India,32249,37
102741892267001,Meghalaya Deserves Better,Meghalaya Deserves Better,30272,14
104516512296314,Kartikeya Sharma,Adv Tech,25207,85
107864648831408,Nammavar Kamal Haasan,Nammavar kamal hassan,23897,40
107395897271506,Kutumb,Swatantra Verma,23428,33
110157505314549,Bhumireddy Ramagopal Reddy,Bhumireddy Ramagopal Reddy,17176,2
113541631336757,Conman Conrad,Conman Conrad,17055,5
547354238619670,Dr. Ashwath Narayan,Vijay S,16384,5
30290552843,Greenpeace India,Greenpeace India Society,14427,19
174283119250672,Save the Children India,Bal Raksha Bharat,13678,85
109707661884154,Indian Compass,theindiancompass.com,13644,48
285029500623,CARE India,CARE India,13310,37
100204332997540,5 Star Meghalaya,Design Boxed,10708,26
605390272841833,Shrirang Appa Barne,Abhay Balu Ahire,10622,13
148200615837635,Malur ES EN Krisshnaiah Setty,Malur ES EN Krisshnaiah Setty,9454,10
309587409080562,YSR Congress  Party - YSRCP,Jagane Kavali,9447,5
107414168269023,Telangana Atma Gouravam,telanganaatmagouravam.com,8982,42
270666596375251,Jhatkaa.org,Jhatkaa.org,8860,30
136970800182154,Indian National Congress - Meghalaya,Indian National Congress - Meghalaya,8506,22
442710802417591,Baljeet Yadav,Baljeet Yadav,8301,2
105509495777453,సాలు దొర సెలవు దొర,selavudora.com,8185,87
102218576103904,Badlaav ki Aandhi Priyanka Gandhi,Badlaav Ki Aandhi Priyanka Gandhi,8073,8
30290552843,Greenpeace India,Greenpeace Environment Trust,7885,11
1987488401557504,Mahathugbandhan - महाठगबंधन,Mahathugbandhan - महाठगबंधन,7873,26
634229723611650,Yuva Galam,Showtime Consulting,7551,8
1041070232620031,Sesame Workshop - India,Sesame Workshop India,7022,6
1469731009833049,Sangram Thopte  संग्राम थोपटे,Mayuresh B Tilkari,6935,4
574079826086251,Phir Ek Baar Modi Sarkar,phirekbaarmodisarkar.com,6522,22
1521106071438318,CMO Chhattisgarh,Clarion IT,6517,2
104830828593863,ಮುರುಗೇಶ್ ನಿರಾಣಿ ಅಭಿಮಾನಿ ಬಳಗ,ಮುರುಗೇಶ್ ನಿರಾಣಿ ಅಭಿಮಾನಿ ಬಳಗ,6481,7
2249983818612505,Vennapusa Ravindra Reddy,Vennapusa Ravindra Reddy,6403,5
327120054405346,Jagananna ki Thoduga,Jagan Anna ki Thoduga,6319,47
295405070641302,Balraj Kundu,Pankaj Sharma,6282,16
555537417946544,Bihar Police,Anurag Ranjan,5900,2
