Location name,Amount spent (EUR)
Harju County,1584
Hiiu County,≤100
Ida-Viru County,153
Järva County,≤100
Jõgeva County,≤100
Lääne County,≤100
Lääne-Viru County,136
Pärnu County,145
Põlva County,≤100
Rapla County,≤100
Saare County,≤100
Tartu County,420
Unknown,≤100
Valga County,≤100
Viljandi County,106
Võru County,≤100
