Location name,Amount spent (EUR)
Harju County,3796
Hiiu County,≤100
Ida-Viru County,295
Järva County,165
Jõgeva County,132
Lääne County,150
Lääne-Viru County,273
Pärnu County,341
Põlva County,136
Rapla County,175
Saare County,175
Tartu County,1176
Unknown,≤100
Valga County,124
Viljandi County,189
Võru County,187
