Page ID,Page name,Disclaimer,Amount spent (NIO),Number of ads in Library
100912541413695,Más Impulso,These ads ran without a disclaimer,≤100,3
102023009327901,Global Compassion Coalition,These ads ran without a disclaimer,≤100,1
104853645903563,Excellent Book,These ads ran without a disclaimer,≤100,1
142062936237878,Goberna,These ads ran without a disclaimer,≤100,1
