Page ID,Page name,Disclaimer,Amount spent (BOB),Number of ads in Library
113376820321312,Tierra Digna,Coordenada Digital,212,6
964080723662055,Carlos Subirana Responde,Editorial CSS,131,2
102939025487663,PACU Bolivia - MDRyT,Styx Corp,106,1
106403237850347,Goberna Bolivia,Goberna,≤100,14
100298478122004,Bolivia Somos Todos,Bolivia Somos Todos,≤100,2
101285828148286,Empresa Pública Quipus,Empresa Pública Quipus,≤100,1
110596804906174,Carlos Alarcón,Carlos Alarcón,≤100,1
359268197539602,Cámara de Senadores del Estado Plurinacional de Bolivia,These ads ran without a disclaimer,≤100,1
100421178670997,Grande mi Oruro,Coordenada Digital,≤100,4
107319262189898,HOSTAL CAMARGO,These ads ran without a disclaimer,≤100,1
1802019666712463,AHORA Historias y Leyendas de Bolivia,These ads ran without a disclaimer,≤100,1
116943271709470,De Tarija Lo Mejor,De Tarija..Lo mejor!!,≤100,1
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100,1
2137594439655148,Laboratorio 2680,These ads ran without a disclaimer,≤100,1
119036229501004,Fruitful Harvesters International,These ads ran without a disclaimer,≤100,1
169260623923829,Infórmate y decide,These ads ran without a disclaimer,≤100,1
108407971767091,Brayan VIDEO Producciones,These ads ran without a disclaimer,≤100,1
315603771494,Milaap,These ads ran without a disclaimer,≤100,1
102998939765184,Persian bms,These ads ran without a disclaimer,≤100,1
101351691906645,The Primary Market - News,These ads ran without a disclaimer,≤100,2
103497027790225,Fonos,These ads ran without a disclaimer,≤100,1
123465590650551,Allied Health Group USA,These ads ran without a disclaimer,≤100,1
121920741157559,Real Valladolid C.F. S.A.D,These ads ran without a disclaimer,≤100,3
103393035778315,Alotofstylewe.com,These ads ran without a disclaimer,≤100,3
