Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
311627208673,WWF UK,WWF UK,5199,49
7214031395,Oxfam Great Britain,Oxfam Great Britain,5024,68
102639461303190,Fair Pay For All,Fair Pay For All,3694,121
7715002593,UNICEF UK,Unicef UK,3132,30
35671512696,World Animal Protection UK,World Animal Protection UK,2747,101
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),2699,25
799576543492660,The Week Junior,The Week Junior,2412,79
321116781287149,e.on,E.ON UK,2275,13
9250349228,Greenpeace UK,Greenpeace UK,2160,17
158077247591710,Refuge,Refuge,2070,139
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,2035,49
186622728032,RSPB,RSPB,1963,129
10677003998,Shelter,Shelter,1558,239
7043497714,Christian Aid,Christian Aid,1382,30
407834355957354,NatWest Business,NatWest Group plc,1236,12
121936349543,World Vision UK,World Vision UK,1231,64
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,1177,30
97708339756,Action for Children,Action for Children,930,17
7527864602,WaterAid UK,WaterAid UK,886,41
117476785190,Save the Children UK,Save the Children UK,885,52
116625838402686,FareShare,FareShare,862,118
268801635305,Breast Cancer Now,Breast Cancer Now,769,11
101958682650112,ESG UK,Energy Saving Grants,678,72
208573062515662,Freedom from Torture,Freedom from Torture,649,9
13047522725,Crimestoppers,Crimestoppers,617,53
212038972186253,Transport for London,Transport for London,611,4
220543443746,International Rescue Committee - UK,International Rescue Committee UK,582,28
104255571968810,Save My Vape,Save My Vape,574,45
59367068326,The Ramblers,The Ramblers,547,8
353224381469808,ifaw,IFAW,538,31
167898406587045,Holiday Extras,Holiday Extras,534,5
139695000173,Good Energy UK,Good Energy,521,184
177855115588808,The Week UK,The Week UK,506,25
569834799727730,National Grid UK,National Grid UK,474,5
175338329150218,Help For Heroes,Help for Heroes,440,20
6233536938,War Child UK,War Child UK,435,3
550751965021284,Success Resources,These ads ran without a disclaimer,394,4
1382543595173440,Humane Society International - UK,Humane Society International - UK,362,2
249209468838241,Good Law Project,Good Law Project,344,73
195754307110390,Right To Life UK,Right To Life UK,344,24
21242962092,ClientEarth,ClientEarth,333,14
18044497940,Plan International UK,Plan International UK,307,12
529056943947948,Home Office,Home Office,302,4
109602554296513,Your Funded Energy Solution,Your Funded Energy Solution,293,24
145720895488822,Back Up,Back-Up Trust,291,15
274651352565844,Oltco Ltd,Oltco Ltd,287,128
53108467689,National Lottery Good Causes,The National Lottery,271,4
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,263,26
220513170893,Ripple Effect,Send a Cow,245,10
47612991154,Dignity in Dying,Dignity in Dying,237,18
705825476138789,Hubbub,Hubbub,237,6
246872175166,Action Against Hunger UK,Action Against Hunger UK,229,105
802671466445707,Product Earth,Product Earth,229,13
104768005247443,Say No To WHO,Say no to WHO,222,6
108951391565231,Help to Heat,Help to Heat,221,31
135456716565905,Guardian Jobs,Guardian Jobs,216,24
1660600037490738,Guardian Labs,Guardian Labs,214,14
169042736456594,All Out,All Out,209,34
207426279267611,Changeworks,Changeworks,201,5
113381307050565,Wild Justice,Wild Justice,198,1
112845639376,Refugee Action,Refugee Action,196,34
346684596111093,KinKind,KinKind Ltd,188,16
290498754454402,European Movement UK,European Movement UK,187,2
97116898596,Sightsavers,Sightsavers,186,31
100378626464924,Respect Britain's Heritage,Restore Trust,185,22
114651147002520,SSE Energy Solutions,SSE,185,14
713179875369048,London Gov,The Greater London Authority,182,2
113215130125895,SwiftReg,These ads ran without a disclaimer,179,1
127031794038958,Blue Marine Foundation,Blue Marine Foundation,179,91
137660096284927,Child Poverty Action Group (UK) - CPAG,Child Poverty Action Group,175,16
323967924444168,YesCymru,YesCymru,174,15
55984857501,Open Doors UK & Ireland,Open Doors with Brother Andrew,169,7
110538548040758,Care2 UK,John Ayling & Associates,165,20
112712550420527,Ekō UK,Ekō,158,2
7624294394,Amnesty International UK,Amnesty International UK,147,7
18168505158,The Woodland Trust,Woodland Trust,143,14
165099760197787,Welsh Government,Welsh Government,139,26
107302325751905,Gweithredu ar Hinsawdd Cymru / Climate Action Wales,Welsh Government,138,94
547761111920012,Anglian Water - Love Every Drop,Anglian Water,137,14
159969930741814,The Wildlife Trusts,The Wildlife Trusts,137,7
1046117708754519,Care4Calais,Care4Calais,136,20
25040545213,Contact - For families with disabled children,Contact,133,25
490007667679401,Hugh James,Hugh James,132,2
19895907944,CAFOD,CAFOD,132,12
18933990398,Stonewall,Stonewall UK,131,28
32514078659,Liberty,Liberty,130,3
10986039307,VSO,VSO,129,13
1689013614665814,HEINEKEN UK,HEINEKEN UK,128,2
25749647410,The Labour Party,The Labour Party,127,218
49275915266,MSI Reproductive Choices,MSI Reproductive Choices,125,72
89151782746,Fauna & Flora,Fauna & Flora International,123,141
190194154347100,Llywodraeth Cymru,Llywodraeth Cymru,122,26
127823347291536,Hayward Gallery at Southbank Centre,Hayward Gallery at Southbank Centre,121,8
1863944713844924,Best For Britain,Best for Britain,120,11
1586251881644270,Keir Starmer,The Labour Party,118,285
220543443746,International Rescue Committee - UK,International Rescue Committee - UK,116,2
9695206314,Sustrans,Sustrans,116,4
358706239805,Scope,Scope,112,4
2047806148766050,Animal Equality UK,Animal Equality UK,112,4
