Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
103107652819753,Elijo Hacer,Elijo Hacer Santa Fe,1707991,120
174970176018,Horacio Rodríguez Larreta,Juntos por el Cambio,1485351,274
465558466800210,Maxi Pullaro,Unidos para Cambiar Santa Fe,1403177,87
110890318187982,Escucharte Santa Fe,Escucharte Santa Fe,1227310,111
641948702550925,Catamarca Gobierno,Gobierno de Catamarca,1016666,17
101023709706410,Soñemos en Grande,Soñemos en Grande,943821,31
437781189936346,Alejandra Rodenas,Alejandra Rodenas,905483,21
108401558977853,Hacemos por Nuestro País,Hacemos por Nuestro País,825634,5
57718951374,Jorge Macri,Jorge Macri,791059,38
330297937130546,Roberto Sukerman,Vamos Rosario,774777,36
110568602036048,Córdoba La Número 1,Córdoba La Número 1,743282,52
102201116202672,Federico Lifschitz,Federico Lifschitz,737754,13
102086362955693,Hacemos,Hacemos,725198,8
114068991740731,Daniel Passerini 2023,Hacemos Unidos por Córdoba,636012,47
118556275460610,Marcelo Lewandowski,Marcelo Lewandowski,631021,24
1418780111682690,Marcos Cleri,Marcos Cleri,584744,24
274499579265964,María Eugenia Schmuck,María Eugenia Schmuck,572040,4
391359140978849,Carolina Losada,Carolina Losada,568064,20
106548558037239,Corte media.,Corte Media,538970,8
149721655226597,Oscar Cachi Martinez,Podemos Más,523353,48
104754869652010,Antonio Bonfatti,Antonio Bonfatti,514703,34
175131672705,Pablo Javkin,Pablo Javkin,510045,5
1546712922304737,Dionisio Scarpin,Dionisio Scarpin,509799,131
101481752980291,Derecho al Futuro,Derecho al Futuro,490523,2
65695624363,Rubén Giustiniani,Igualdad y Participación,459177,14
20906273675,Greenpeace Argentina,Greenpeace Argentina,391740,8
525334380868858,Martín Lousteau,Juntos por el Cambio - Capital Federal,372499,23
110767322072387,Levantemos Argentina,Levantemos Argentina,370526,8
106697852451374,Acercándote Noticias,Acercándote Noticias,357532,34
120110414388057,Santa Fe Puede,Santa Fe Puede,351236,60
