Page ID,Page name,Disclaimer,Amount spent (HTG),Number of ads in Library
1752512328368110,BBD Haitian vibe,These ads ran without a disclaimer,116,2
107192228700493,dj.d_photography,These ads ran without a disclaimer,≤100,1
105675589097240,Clean Earth Solar,These ads ran without a disclaimer,≤100,1
151409322217001,Berlin School of Business & Innovation - BSBI,These ads ran without a disclaimer,≤100,2
106706442255818,Jenès Konsyan,These ads ran without a disclaimer,≤100,1
643647332320553,Orient - أورينت,These ads ran without a disclaimer,≤100,1
241664783089008,Xin,These ads ran without a disclaimer,≤100,1
