Location name,Amount spent (EUR)
Aveiro District,283
Azores,≤100
Beja District,≤100
Braga District,372
Braganca,≤100
Castelo Branco District,≤100
Coimbra District,190
Faro District,231
Guarda District,≤100
Leiria District,206
Lisbon District,1357
Madeira,104
Portalegre District,≤100
Porto District,892
Santarém District,169
Setúbal District,456
Unknown,≤100
Viana do Castelo District,≤100
Vila Real District,≤100
Viseu District,126
Évora District,≤100
