Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,1158159,61
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,260711,51
1689208734631579,Gobierno de Jujuy,Gobierno De Jujuy,220039,20
174970176018,Horacio Rodríguez Larreta,PRO Ciudad de Buenos Aires,217335,44
174545086044880,Gobierno de Santa Fe,Gobierno de Santa Fe,67488,55
101001089479742,Cipriano Presidente San Lorenzo de Almagro,Cipriano Fernando Pommies,62889,18
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,60122,6
525334380868858,Martín Lousteau,Martín Lousteau,53434,24
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,45495,52
259111760849274,Federico Angelini,Juntos por el Cambio,43496,20
102436695787908,Chubut por el Cambio,Juntos por Chubut,41717,42
103088924366000,Noticias d,Noticias d,37395,171
20906273675,Greenpeace Argentina,Greenpeace Argentina,36297,18
110746414660916,Lomas Noticias,Nicolas Orona,34528,1
641948702550925,Catamarca Gobierno,Gobierno de Catamarca,34234,28
68793499001,UNICEF,UNICEF with Facebook Ad Credits,33785,8
284302505110931,Juntos Tigre,JUNTOS TIGRE,33481,4
363825283650115,Vicente López,Vicente López,33321,5
174876119204869,Martín Insaurralde,Frente de Todos Lomas,33149,2
171330806277312,Diego Santilli,Instituto República,21188,46
171330806277312,Diego Santilli,Fundación Pensar Argentina,19830,4
101185599412309,Marcos para Neuquén,Marcos para Neuquen,19375,3
106791117730311,Ximena Pereyra,Ximenapereyraok,19113,2
465558466800210,Maxi Pullaro,Juntos por el Cambio Evolución,18904,18
109287948479430,Diario 9️⃣,diario 9,18536,16
61279025897,Gerardo Morales,Gerardo Morales,17948,2
107787349381054,Pablo Alaniz,Pablo Alaniz,17913,6
191946537833,SAN LORENZO EL MAS GRANDE...,Siempre San Lorenzo,16214,12
924253577657013,Gobierno de Tierra del Fuego AIAS,Gobierno de Tierra del Fuego,16179,18
104377591978898,Compacto Córdoba,Compacto Córdoba,15560,16
106057368882648,El caudillo online,El caudillo online,15129,1
126410234048229,Fundación Pensar,Fundación Pensar Argentina,13854,2
705172499580470,Gustavo Martinez,Gustavo Martinez,13648,15
1488831318060288,Unión Europea en Argentina,Delegación de la Union Europea,13608,3
199078716794173,Nexofin,Nexofin,13094,5
563457753861426,Fernando Gray,Asociación Civil Casa de la Comunidad Organizada Esteban Echeverría,12450,2
1536637056372173,InfoData35,Info Data 35,12244,2
104979101688763,Marca Informativa Cba,Marca Informativa Cba,12078,4
362204533804292,Municipio de Río Grande,Municipio de Río Grande,11965,6
107862828349752,Tiempo de Córdoba,Tiempo de Córdoba,11849,20
2140887809305595,Argentina Decide,Argentina Decide,11772,9
113122186717848,Emiliano Estrada,Emiliano Estrada,11553,4
253898394637965,Luciana Echevarría,MST,11261,2
105791202046721,Punto Ushuaia,Punto Ushuaia,10735,16
862393870465260,Fabian Martin,Fabian Martin Intendente,9739,4
314550791947743,InfoBonaerenses,Noticias de mi barrio,9218,3
307661541236,Grupo La Provincia,GLP,9078,38
108550255424329,Punto Buenos Aires,Punto Buenos Aires,8973,8
480129710135,Municipio de Tigre,Municipalidad de Tigre,8896,46
1383234345334458,Ramiro Marra,Ramiro Marra,8855,5
109612858472866,FM Capital,Radio la capital,8724,9
624986924234661,Gustavo Bordet,Partido Justicialista Entre Ríos,8518,9
623004601078857,Erika Gonnet,Gobierno de Santa Fe,8474,7
369181306485506,Patricia Cubria,showercomunicacion,8400,6
755993527765325,Franco Aranda,Franco Aranda,8263,6
101364195948955,KATO DICE Y HACE,KATO DICE Y HACE,8176,5
699758330894365,Actualidad Argentina,Actualidad Argentina,7910,6
174970176018,Horacio Rodríguez Larreta,Fundación Pensar Argentina,7905,4
105933872199149,Mística,Mística,7675,6
587405287971230,Mariano Cascallares,Partido Justicialista Almirante Brown,7613,7
1546712922304737,Dionisio Scarpin,Dionisio Scarpin,7523,1
1639126129662368,La Nota Web,La Nota Web,6932,6
352615254878672,Fabián Soria,Walter Fabián Soria,6913,1
105434454484182,Difusión de Prensa Argentina,Difusión de Prensa Argentina,6904,3
429298067264790,Sergio Ziliotto,Partido Justicialista Distrito La Pampa,6752,6
932158520193023,Municipalidad de José C. Paz,Municipio de José Clemente Paz,6421,4
100729482879934,Todos Unidos por Sampacho,Mónica Susana Grassi,6253,5
100921729540545,Andres Horacio Ibarra,Andres Horacio Ibarra,5988,1
1547396068885036,Ushuaia Municipalidad,Ushuaia Municipalidad,5983,10
141472172555994,Sole Martinez,Vicente López,5878,1
111600998225620,Noticias Zero,Noticias Zero,5872,2
680986725302906,Roberto Mirabella,Hacemos Santa Fe,5850,1
118022918321722,Municipalidad Rio Tercero,Municipalidad de Rio Tercero,5803,3
