Page ID,Page name,Disclaimer,Amount spent (NOK),Number of ads in Library
135843375926,UNICEF Norge,UNICEF Norge,15705,25
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,2212,1
1514635018793437,Nordmørslista,Stig Anders Stensvik Ohrvik,1702,6
132368899297,Framtiden i våre hender,Framtiden i Våre Hender,1598,34
198148715581,Vestfold og Telemark FrP,Vestfold og Telemark FrP,1551,4
108106430662575,Suscon As,Ronny Grindstein,1486,8
20468812735,LO,LO,991,17
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,977,33
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,828,3
103057921635136,Folkets Parti Bergen,Foreningen FNB Bergen,673,5
2398568533531114,Velferdsmiks,NHO Service og Handel,605,10
119797291429215,RIO - en landsdekkende brukerorganisasjon på rusfeltet,RIO - en landsdekkende brukerorganisasjon på rusfeltet,497,2
371106536283235,DAG OG TID,Dag og Tid AS,402,2
1281475135310961,Sissel Knutsen Hegdal - ordførerkandidat Høyre,Sissel Knutsen Hegdal,384,1
119878348024795,ULOBA,Uloba - Independent Living Norge SA,340,33
284375224934900,ASKO - vi forsyner Norge med mat,Johanne Emilie Brodtkorb,325,8
117756891616696,Moss FrP,Moss FrP,314,1
46448594983,Næringsforeningen i Stavanger-regionen,Næringsforeningen i Stavanger-regionen,285,3
728518604216173,HELT MED,Stiftelsen HELT MED,266,1
100722841311675,"Kristiansand Pensjonistparti - Barn, Familie og Pensjonist",Kristiansand Pensjonistparti,265,6
536745556722065,Lillestrøm FrP,Lillestrøm FrP,265,2
176175415825122,apotek.no,Apotekforeningen,264,15
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,233,2
116972608335219,Naturvernforbundet,These ads ran without a disclaimer,226,1
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,217,5
34448777123,Haugesund Venstre,Bjørn Gunnar Husby,198,2
823788047675556,Call of War,These ads ran without a disclaimer,186,2
417968848252894,Besteforeldrenes klimaaksjon,Besteforeldrenes Klimaaksjon,175,2
217610311592724,Bærum Arbeiderparti,Bærum Arbeiderparti,165,1
2869351156469363,Tonje Lavik - FrP,Tonje Lavik,164,2
111036919049229,Offshore Norge,Offshore Norge,141,1
94140749496,HL-senteret,HL-senteret,134,1
300127442096,Norske Kvinners Sanitetsforening,Norske Kvinners Sanitetsforening,133,1
693936813951302,SALT art & music,SALT art & music,132,1
105939782037295,Altinget.no,Altinget AS,124,1
165191886867221,Østfold Arbeiderparti,Østfold Arbeiderparti,108,1
53828343371,Epilepsiforbundet,Epilepsiforbundet,103,1
