Location name,Amount spent (EUR)
Andalusia,6024
Aragón,844
Balearic Islands,483
Cantabria,211
Castilla y Leon,801
Castilla-La Mancha,581
Cataluña,3035
Comunidad Valenciana,2378
Comunidad de Madrid,2979
Extremadura,487
Galicia,1091
Islas Canarias,1129
La Rioja,112
Navarra,201
País Vasco,880
Principality of Asturias,461
Region of Murcia,481
Unknown,≤100
