Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
177072498997234,NSW Electoral Commission,NSW Electoral Commission,3712,36
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,3120,143
213476079972,Essential Workers Deserve Better,Mark Morey,1829,40
101589645013040,Thrive by Five,Thrive By Five,1577,27
107113675572590,Dirty Dozen,Solutions for Australia,1469,63
10113538711,WWF-Australia,WWF-Australia,1386,6
1776727752614025,Glencore,Glencore Australia,1123,8
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,1012,12
92824008332,Plan International Australia,Plan International Australia,1003,14
308746806571901,Advance Australia,Advance Australia,911,74
447447719391089,Health Care Providers Association,Health Care Providers Association,891,8
8422338499,The Wilderness Society,The Wilderness Society,747,222
494820897261439,Bank Australia,Bank Australia,743,35
182564410468,Australia for UNHCR,Australia for UNHCR,717,103
345960425540557,The Climate Council,The Climate Council,616,48
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,616,25
1462430057383170,GoodFish: Australia's Sustainable Seafood Guide,GoodFish: Australia's Sustainable Seafood Guide,552,3
102329728050606,From the Heart,Cape York Institute,526,8
106791108597531,Future of Local Government Review - Tasmanian Government,Department of Premier and Cabinet,432,8
149648047339,Save the Children Australia,Save the Children Australia,407,13
2080670615483977,Verve Super,Verve Super,396,3
341910905847062,Asylum Seeker Resource Centre (ASRC),Asylum Seeker Resource Centre (ASRC),383,12
106572145637277,Helen Conway for North Shore,Helen Conway,360,4
125812604095801,Invasive Species Council,Invasive Species Council,358,32
101013236196328,Victoria Davidson for Lane Cove,Victoria Davidson,357,6
105931422364976,Jacqui Scruby,Jacqui Scruby,356,14
352953834815624,Jason Wood MP,Jason Wood MP,347,6
101934832754638,Joeline Hackman,Joeline Pty Ltd,314,4
281530749293959,Rainforest 4,Rainforest 4 Foundation Ltd,285,5
694832627392516,Prime Super,Prime Super,262,154
1407148622837316,Empowered Communities,Empowered Communities,260,2
105193414903922,Australian Values,Department of Home Affairs,254,10
316480331783930,Australian Unions,Australian Unions,251,41
504855933190931,Time for Change - Change Aged Care,United Workers Union,232,63
118601381509264,Public Transport Victoria,Public Transport Victoria,230,1
10852627380,World Animal Protection Australia,World Animal Protection Australia,222,6
1670517743250253,Save the Daintree Rainforest,Rainforest 4 Foundation Ltd,216,11
159487260807787,Tindo Solar,Tindo Solar,212,2
710266392358023,Future Super,Future Super,203,6
100157751855023,Wayne Farnham,Wayne R Farnham,192,8
1414406035466037,Jeremy Rockliff,Jeremy Rockliff,189,4
328245481103110,Senator Alex Antic,Alex Antic,189,7
1466035070293582,Alex Hawke MP,Alex Hawke MP,184,1
616932805013929,MEAA,MEAA,175,6
105084998845350,BPH Energy,BPH ENERGY LTD,173,60
1943258269309425,Equality Australia,Equality Australia,165,21
272757739102,Engineers Australia,Engineers Australia,163,13
