Location name,Amount spent (EUR)
Aruba,≤100
Curaçao,≤100
Drenthe,404
Flevoland,315
Friesland,520
Gelderland,1511
Groningen,484
Limburg,1244
Noord-Holland,2412
North Brabant,1835
Overijssel,876
Unknown,≤100
Utrecht,1074
Zeeland,278
Zuid-Holland,3166
