Location name,Amount spent (USD)
Akmola Region,1662
Aktobe Region,571
Almaty Region,1901
Atyrau Region,395
East Kazakhstan Region,549
Jambyl Region,342
Karaganda Region,656
Kostanay Region,372
Kyzylorda Region,328
Mangystau Region,374
North Kazakhstan Region,363
Pavlodar Region,403
South Kazakhstan Region,1051
Unknown,≤100
West Kazakhstan Region,328
