Location name,Amount spent (NOK)
Akershus,4946
Aust-Agder,445
Buskerud,1325
Finnmark,326
Hedmark,860
Hordaland,2513
Møre og Romsdal,1296
Nord-Trøndelag,524
Nordland,1041
Oppland,878
Oslo,6192
Rogaland,2321
Sogn og Fjordane,428
Sør-Trøndelag,1546
Telemark,691
Troms,728
Unknown,≤100
Vest-Agder,905
Vestfold,1271
Østfold,1514
