Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
56605856504,Vlaams Belang,Vlaams Belang,9477,36
584806884924010,Tom Van Grieken,Vlaams Belang,4547,9
109988677044893,Filip De Man,Identity & Democracy Group,3068,2
334361224413,N-VA,Nieuw-Vlaamse Alliantie,2196,32
114529411575714,Nu voor morgen / Présents pour le futur,Nu voor morgen / Présents pour le futur,1146,17
57253967150,Vooruit,Vooruit,995,180
10461114902,De Tijd,De Tijd,792,2
52997544531,cd&v,CD&V,595,6
228307843991539,Alexander De Croo,Open Vld,567,8
53668151866,Open Vld,Open Vld,557,24
1045151918839662,MSD Belgium,MSD Belgium BV / SRL,465,18
942750852588816,Conner Rousseau,Vooruit,441,36
504580942987092,Egbert Lachaert,Open Vld,432,19
108820070638334,Les Engagés - Mouvement participatif,Les Engagés,311,32
24079407056,Bart De Wever,Nieuw-Vlaamse Alliantie,300,15
483497581789280,Theo Francken,Nieuw-Vlaamse Alliantie,280,5
84920854319,Groen,Groen,264,73
305365056290036,Raoul Hedebouw - PVDA,PVDA,247,9
133467219125,Ben Weyts,Nieuw-Vlaamse Alliantie,243,12
73232790238,Greenpeace Belgium,Greenpeace Belgium,205,29
155682534507894,Eneco Belgium,Eneco Belgium nv,173,64
107781141962077,Nadia Naji,Groen,167,32
543319679114946,Matthias Diependaele,Nieuw-Vlaamse Alliantie,166,7
236485149843971,Peter Mertens,PVDA,157,3
126797650730700,Daikin Belux,Daikin Belgium N.V.,157,20
123910440019,Renew Europe,Renew Europe Group,151,3
453932394796444,Zuhal Demir,Nieuw-Vlaamse Alliantie,146,9
575160279283539,Sander Loones,Nieuw-Vlaamse Alliantie,143,1
151858145215878,RedFox België,Redfox (België),140,8
1661453500556261,Peter De Roover,N-VA,138,1
236330169511,MR - Mouvement Réformateur,MR - Mouvement Réformateur,134,6
54970503767,PVDA,PVDA,133,13
289193165531,11.11.11,11.11.11,126,26
244030075734828,Vlaams Belang Brugge,Vlaams Belang,124,3
1373626132778895,Jeremie Vaneeckhout,Groen,121,32
341174129258800,Georges-Louis Bouchez,Georges-Louis Bouchez,102,3
443445539013483,Alexia Bertrand,Open Vld,≤100,2
275607285891320,Johan Van Overtveldt,Nieuw-Vlaamse Alliantie,≤100,5
150977208365420,Assita Kanko,Nieuw-Vlaamse Alliantie,≤100,4
101240187963272,wallonie-photovoltaiques.com,LA PLATEFORME DU LEAD,≤100,6
1848893498684520,Santander Consumer Bank Belgium,Santander Consumer Bank,≤100,2
603811736730421,Tom Vandendriessche,Tom Vandendriessche MEP,≤100,2
127544574000243,ING Belgique,ING Belgique,≤100,2
178362315106,European Parliament,European Parliament,≤100,14
583742175322666,Jo Brouns,CD&V,≤100,11
1000331320002877,RedFox Belgique,RedfoxFR,≤100,4
372776579930604,Petra De Sutter,Groen,≤100,8
556347961236170,FGTB Titres-services,FGTB Titres-services,≤100,7
60317812912,Jan Jambon,Nieuw-Vlaamse Alliantie,≤100,2
1480604288895159,N-VA Brussels Hoofdstedelijk Gewest,Nieuw-Vlaamse Alliantie,≤100,4
356739147855925,ENGIE,ENGIE,≤100,3
