Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
122074554119,EU Social,EU Social,10510,7
361281313901258,Komerční banka,"Komerční banka, a.s.",4711,24
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,3396,1
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,2401,2
178362315106,European Parliament,European Parliament,1955,15
90002267161,TOP 09,TOP 09,1649,14
579215965436046,JSNS,JSNS,1537,14
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,1339,2
214827221987263,Andrej Babiš,Andrej Babiš,1299,4
1469427909957890,Reportér magazín,Reportér magazín,1253,2
111041662264882,ČSSD,ČSSD,1185,1
251656685576,KDU-ČSL,KDU-ČSL,1164,6
107898832590939,European Commission,European Commission,1098,2
186325994736589,Hnutí Pro život ČR,Hnutí Pro život ČR,1090,1
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,1042,2
384187235387895,Alena Schillerová,ANO,979,2
2214398435317853,CNN Prima NEWS,FTV Prima,965,2
189520154425807,Ministerstvo životního prostředí,Ministerstvo životního prostředí,946,8
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",928,4
424114981002397,Český rozhlas Plus,Český rozhlas,711,15
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,700,11
574107592700484,Ministerstvo průmyslu a obchodu,Ministerstvo průmyslu a obchodu,682,12
299124538476,Zachraňme lesy,Hnutí DUHA - Přátelé Země Česká republika,671,7
356451014434612,Marian Jurečka,KDU-ČSL,656,5
495496033796328,Stanislav Blaha,Stanislav Blaha,622,6
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,590,3
693725074166331,Naše zdravotnictví,Naše zdravotnictví,546,2
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",540,1
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,525,5
56987874554,Liga otevřených mužů,Liga otevřených mužů,492,1
134443820058669,Zbyněk Stanjura,ODS - Občanská demokratická strana,458,4
733410133337387,Michaela Šojdrová,Michaela Šojdrová,439,9
112518823477332,Koridor D8,KORIDOR D8,418,1
