Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
103704155350118,Gates Foundation India,The Bill & Melinda Gates Foundation,427744,10
27678194634,Lenovo,These ads ran without a disclaimer,407711,1
54779960819,United Nations,United Nations with Facebook Ad Credits,251712,9
102377305543409,AITC Meghalaya,Indian Political Action Committee,91681,227
100626912687369,Kai Yerisi Karunadigagi - ಕೈ ಏರಿಸಿ ಕರುನಾಡಿಗಾಗಿ,Kai Yerisi  Karunadigagi,76783,61
21169267101,Give,Give,47863,16
105671775473178,Jan Suraaj,Jan Suraaj,36201,58
107395897271506,Kutumb,Swatantra Verma,34273,44
568928239883450,The Times Of A Better India,The Times Of A Better India,29079,4
294493857651676,Rahul Gandhi,Indian National Congress,28031,5
1521106071438318,CMO Chhattisgarh,IVS Corporation,26593,9
1568965503322927,Aacharya Vijay RatnaSunder Surishwarji,Aacharya Vijay RatnaSunder Surishwarji,20840,5
165227637400043,Mahant Balaknath Yogi,TrendyFeeds,20500,1
165227637400043,Mahant Balaknath Yogi,TrendyFeeds,20500,1
107864648831408,Nammavar Kamal Haasan,Nammavar kamal hassan,20157,34
986478178136878,BJP Tripura,Bharatiya Janata Party,17644,20
797927846899300,Flag Foundation of India,These ads ran without a disclaimer,15140,4
109354741887336,Udhay Anna - உதய் அண்ணா,Politicode,15131,19
174283119250672,Save the Children India,Bal Raksha Bharat,14754,52
270666596375251,Jhatkaa.org,Jhatkaa.org,14581,72
138927162813391,Dailyhunt,Verse Innovation Pvt. Ltd.,13667,19
165714096933078,Piyush Goyal,Piyush Goyal,13015,3
104516512296314,Kartikeya Sharma,Adv Tech,12324,49
100240102800860,Gorakhpur-Faizabad Graduate MLC Candidate - Prof. Dr. Sheo Mohan Singh,International Centre for Stem Cells Cancer and Biotechnology,12037,20
426954117660096,Indian National Congress - Tripura,Indian National Congress - Tripura,12026,81
116696697977703,Prof. Dr. Anil Amalkar,Vaibhav Dnyandeo Shinde,12015,11
215654715566983,"Department of Sports and Youth Services, Government of Odisha","Department of Sports and Youth Services, Government of Odisha",10617,6
109520038590381,Dhiraj Lingade,Dhiraj Rambhau Lingade,10516,16
155184094662465,Kesineni Nani,Srinivas Kesineni,10377,12
104211439033799,Jagane Kavali,Jagane Kavali,10287,31
245786875629380,"Minister for IT, Telangana","Minister for IT, Telangana",10266,3
30290552843,Greenpeace India,Greenpeace India Society,9752,45
107414168269023,Telangana Atma Gouravam,telanganaatmagouravam.com,9130,39
109986065209042,Mera Apna Rahul,Mera Apna Rahul,8505,30
326102339565,Oxfam India,Oxfam India,7671,2
109986065209042,Mera Apna Rahul,MeraApnaRahul,7601,150
125610988142789,Krishna Pal Singh Yadav,Vaibhav Desai,7358,1
206756829376811,BJP Delhi,BJP Delhi,7153,27
1631595667106434,Priya Krishna,Priya Krishna,6965,3
116400054677478,Pappu Pulakesh,Pappu Pulakesh,6709,31
327120054405346,Jagananna ki Thoduga,Jagan Anna ki Thoduga,6667,28
103302692652748,Maharashtra Vision Forum,BOL7 Technologies Private Limited,6657,1
547354238619670,Dr. Ashwath Narayan,Vijay S,6113,1
1559211387686845,Log 9 Materials,Log 9 Materials Scientific Private Limited,6038,11
426895610773497,The Logical Indian,Ankur Kumar,6035,14
101512282514626,Pintu Sarkar,Pintu Sarkar,5858,31
265195530302394,Balasaheb Thorat,Inspire,5362,5
113541631336757,Conman Conrad,Conman Conrad,5354,15
107622510642297,आपला माणूस सत्यजीत - Satyajeet Tambe Fan Club,Outstretch Analytics and Media,5327,7
604598226218072,CNH Industrial,These ads ran without a disclaimer,5295,1
112751670430195,CN Ramamurthy,CN Ramamurthy,5072,4
102523138445219,Amazing India,These ads ran without a disclaimer,5033,4
108387848549180,D.K.Santhakumar,D.K.Santhakumar,4964,2
347337386104390,Rama Chandra Yadav,B Ramachandra,4860,2
1433526693616228,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,4738,10
109076322510196,Saviour Education Abroad,Saviour Education Abroad OPC Pvt Ltd,4532,26
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,4469,30
139429406230702,Kumaraswamy for CM,Xodify,4428,5
104052753400618,Union Bank of India,Goldmine Advertising Limited,4334,5
109707661884154,Indian Compass,theindiancompass.com,4213,15
106621365518121,Shyam Prajapati,Shyam Prajapati,4106,9
101414632677370,The Fourth,The Fourth,4085,3
1521106071438318,CMO Chhattisgarh,Clarion IT,3957,1
2078242259060363,Kukufm,Mohana Saha,3889,21
107395897271506,Kutumb,Kutumb App,3847,2
105815225595031,मोदी साथे राजस्थान,modisaatherajasthan.com,3670,18
184278081698180,Ashok Gehlot,Ashok Gehlot,3668,1
20386543316,WWF-India,Mukesh Nauhwar,3533,1
1549125462051884,BQPrime,Bloomberg Quint,3460,2
108102345201383,Pappu Gappu - पप्पू गप्पू,PappuGappu.com,3449,18
243739452482985,गोदी वाले मामा,गोदी वाले मामा,3343,1
103782051383159,School of Politics,School of Politics,3242,30
221256415973730,Ankuram IVF,Ankuram IVF,3227,3
104656344931338,Pravesh Agrawal,Swanit Infotech,3226,1
466642616726169,Parul University,Parul University,3218,5
746568209028564,Dr. Basu Eye Hospital,Dr. Basu Eye Hospital,3190,4
