Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
120370174702378,Magyarország Kormánya,Magyarország Kormánya,392864,1
191461774219575,hirado.hu,hirado.hu,184413,56
294815374340858,Donáth Anna,Momentum Mozgalom,145587,35
543788999005363,ORIGO,Mediaworks Hungary Zrt.,145173,17
115388925185513,Magyar Szocialista Párt,MSZP,90012,3
109637397268775,Nyugati Pályán,Splendidea Communications Kft,86236,8
1880809845328535,Dobrev Klára,Demokratikus Koalíció,74020,2
594088897289853,Alapjogokért Központ,Alapjogokért Központ,58010,19
248172631940,Mandiner,Mediaworks Hungary Zrt.,40280,8
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,38898,6
264517713636590,PestiSracok.hu,PestiSrácok.hu,37261,5
592204747588011,Momentum Mozgalom,Momentum Mozgalom,36930,4
116609705085092,BP18,BP18,33925,4
187301974635606,Gyurcsány Ferenc,Demokratikus Koalíció,33644,6
109414841321682,Magyar Falu Program,Magyar Falu Program,32796,3
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,32458,6
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,30617,11
506348326210466,Ungár Péter,LMP - Magyarország Zöld Pártja,28187,9
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,27823,4
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,25758,5
108346693873484,Győrffy Balázs,Balazs Gyorffy,21717,4
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,21182,84
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,21081,5
178362315106,European Parliament,European Parliament,20431,2
193702058028595,Lázár János,Lázár János hivatalos oldala,19461,4
76748198685,Budapest Pride,Budapest Pride,18925,7
193944440638410,Karácsony Gergely,Budapest Főváros Önkormányzat,17344,3
1869511526651884,Zsigmond Barna Pál,Fidesz,17035,11
134352786582079,LMP Dél-Buda,Lehet Más a Politika,16210,1
1584646591763647,Kanász-Nagy Máté,LMP - Magyarország Zöld Pártja,14225,9
131283758531,HVG,HVG Kiadó ZRt.,13857,10
1534911313439123,Ripost,Ripost,13792,4
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,12992,6
113684438795574,Párbeszéd Magyarországért,Párbeszéd Magyarországért,12640,6
135049793193159,IH Rendezvényközpont,Green Team Event & Marketing Kft.,11888,8
376436808069,Eventim - Ticket Express Hungary,TEX Hungary Kft.,11597,1
132593883577930,Dr. Keresztes László Lóránt,LMP - Magyarország Zöld Pártja,11367,2
103607814480517,Kovács Alex Gábor,Kovács Alex Gábor,10571,4
100401808007704,EzaLényeg.hu,EzaLényeg.hu,10446,16
451084968283411,Klímainnovációs Közösség,PANNON Pro Innovációs Kft.,10267,2
237088069704442,Kósa Ádám,"Adam Kosa, Member of the European Parliament",9439,1
244669668913278,Ökopolisz Alapítvány,Ökopolisz Alapítvány,9420,4
101442965017209,Bálint György,Bálint György,9044,6
134446106628218,Dehir.hu,Dehir.hu,8937,1
851784814892644,Simicskó István,KDNP frakció,8578,2
1947426878644256,Momentum Újbuda,Momentum Mozgalom,8378,3
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,8084,3
276554411147,Szabolcs Online,Mediaworks Hungary Zrt.,7919,2
160935777365,bama.hu - a baranyai hírportál,bama.hu - a baranya megyei hírportál,7906,2
393679827916885,TV18,Városgazda18,7866,1
1215492498464496,Angyal Károly,Angyal Károly Tibor,7690,5
110492499001,Labrisz Leszbikus Egyesület,Labrisz Leszbikus Egyesület,7603,2
103874348723105,Megoldás Mozgalom,Megoldás Mozgalom,7540,2
147633001941737,kisalfold.hu,kisalfold.hu,7516,2
134324809941862,Szoljon.hu,Mediaworks Hungary Zrt.,7401,2
326763130286,Borsod Online,Mediaworks Hungary Zrt.,7317,2
172936669443469,Dunaújvárosi Hírlap - duol.hu,Dunaújvárosi Hírlap - duol.hu,7309,2
734217673259088,Ujhelyi István dr.,Ujhelyi István EP-képviselő,7178,31
107760432613264,Sonline.hu - Somogy közösségi és hírportálja,Sonline.hu - Somogy közösségi és hírportálja,7147,2
108248022589754,Bosch Magyarország,Bosch Magyarország,6847,6
296310837699,vaol.hu,Mediaworks Hungary Zrt.,6797,2
103922897650335,Bakos Bernadett,LMP - Magyarország Zöld Pártja,6734,3
1237616006358749,Kékes Online,Kékes Online,6670,9
221761091331222,Danube Institute,Danube Institute,6370,7
258636010813346,Delmagyar.hu,Mediaworks Hungary Zrt.,6352,2
308871671705,BAON Bács-Kiskun vármegyei Online,Mediaworks Hungary Zrt.,6346,2
122922027734811,feol.hu,Mediaworks Hungary Zrt.,6322,2
1408906262689093,Nyitrai Zsolt,Fidesz,6296,4
506244332746545,TEOL.hu,TEOL.hu,6229,2
852312318115694,Borbély Lénárd,"Borbély Lénárd, Csepel polgármestere",6074,1
100905288315705,Jelen hetilap,Liberty Press Kft.,6047,6
471093016323310,Kovács Ferenc,Dr. Kovács Ferenc,5927,3
116905388345518,veol.hu,Mediaworks Hungary Zrt.,5914,2
150219742265121,Bedő Dávid,Bedő Dávid - Momentum,5906,2
2552532618151148,Újpesti Hírek,Újpesti Hírek,5644,1
320986996098,zaol.hu,Mediaworks Hungary Zrt.,5349,2
100299381703981,Ps TV,PestiSrácok.hu,5212,3
100452852734271,Startlap - Vásárlás tippek,Central Médiacsoport Zrt.,5150,4
125953004085398,Kemma.hu,Kemma.hu,5002,1
100467642324899,Realista,Az Év Irodája,5000,1
1627127484170228,NHC24,Mediaworks Hungary Zrt.,4966,1
2169722316616799,Fidesz Hódmezővásárhely,Fidesz Hódmezővásárhely,4947,1
2309737912651039,Péterffy Attila,Péterffy Attila,4813,1
1493071807593698,Papp László,Papp László,4780,1
408924035951553,Körforrás,Körforrás,4697,3
102426795954406,Nobilis Márton,Nobilis Márton,4653,9
105857565574449,MKKP Social club,Magyar Kétfarkú Kutya Párt,4588,1
184922004946258,Horváth Csaba,Budapest Főváros XIV. Kerület Zugló Önkormányzata,4516,3
198969456922874,MKKP Nyíregyháza,Magyar Kétfarkú Kutya Párt,4504,7
113028273433856,Budafok-Tétény / Közösségre kapcsolva,Közösségre kapcsolva 22,4401,3
136387873164491,Csárdi Antal,LMP - Magyarország Zöld Pártja,4381,1
105774734948091,Hungarian Conservative,Hungarian Conservative,4356,9
733923476636885,Szatmáry Kristóf,Kristóf Szatmáry,4345,3
145368549429410,Földesi Gyula hivatalos oldala,Földesi Gyula,4345,3
203158929827,Beol.hu Békés vármegyei online,Mediaworks Hungary Zrt.,4305,1
108395900927334,Kovács István,Kovács István Megafon,4278,2
113043410066839,Momentum Zala,Momentum Mozgalom,4163,4
109565208474856,Startlap - Utazás tippek,Central Médiacsoport Zrt.,4099,2
1944720419101498,Dr. Lévai István Zoltán,Dr. Lévai István Zoltán,4016,1
431912934327201,Lőcsei Lajos,Lőcsei Lajos,4014,1
992066384198880,Tóth Edina,Tóth Edina,3908,1
129255963785124,Heol.hu,Heol.hu,3806,1
105097844200628,EzaLényeg.hu - Pestlőrinc,EzaLényeg.hu,3739,8
101897961290159,Momentum XVIII. kerület,Momentum Mozgalom,3511,2
1239893846155692,Tompos Márton,Momentum Mozgalom,3466,1
182386305254859,MKKP Szeged,Magyar Kétfarkú Kutya Párt,3452,4
111696017972206,Bolygó,Greenpeace Magyarország,3332,3
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,3303,3
519279158277826,Szülői Hang,Szülői Hang,3296,6
197203437879379,Szaniszló Sándor,Szaniszló Sándor,3209,3
142116653162328,Márki-Zay Péter,Márki-Zay Péter,3138,3
360876591136521,Dr. Czeglédy Csaba,Dr. Czeglédy Csaba,3083,1
211156277497,WWF Hungary,WWF Hungary,3064,23
102641477991941,bahir.hu - BAHÍR,Zöld Baranya Egyesület,2992,5
888602817819334,Apolló Mozi,Apolló Mozi,2851,1
545872002109034,Matkovich Ilona,Matkovich Ilona Zsuzsanna,2697,3
189020783523,Mathias Corvinus Collegium - MCC,Mathias Corvinus Collegium Alapítvány,2691,2
103141961544400,Future of Debrecen,Future of Debrecen Egyesület,2640,5
334032427410820,Momentum Ferencváros,Momentum Mozgalom,2630,1
282290595766672,Hidegkuti Szabolcs,Momentum Mozgalom,2531,2
280824018686990,Fidesz Mosonmagyaróvár,Fidesz Mosonmagyaróvár,2511,1
206829842043,Rétvári Bence,Rétvári Bence,2507,5
100241004684178,Balázs Endre - Momentum,Balázs Endre,2476,1
515151271987494,Debrecen városa,Debrecen Megyei Jogú Város Önkormányzata,2469,1
85568463466,Mérce,Mérce,2460,11
161746613987047,Állampolgári Bizottság az Emberi Jogokért,Állampolgári Bizottság az Emberi Jogokért,2447,4
135889536506991,Design Terminal,Design Terminal Nonprofit Kft.,2446,1
605539649511179,Dr. Vinnai Győző,Dr. Vinnai Győző,2427,2
113183730045421,Momentum Klímakörök,Momentum Mozgalom,2343,2
115295915203476,Európa Pont,Európai Bizottság Magyarországi Képviselete,2343,2
102186064905787,Zöld Követ Egyesület,Zöld Követ Egyesület,2331,1
103478164920832,Rubicon Intézet,Rubicon Intézet,2329,10
113375923695023,Fidesz Budapest,Fidesz Budapest,2255,3
293410494975,Republikon Intézet,Republikon Alapítvány,2188,3
332335697435625,Zsikó Zoltán,Zoltán Zsikó,2179,2
122553474422895,Vodafone Magyarország Alapítvány,Vodafone Magyarország Alapítvány,2177,1
126539424061030,Háttér Társaság,Háttér Társaság,2154,10
106236922109249,Hajnal-2026,Gábor Radics,2120,2
105967164071611,Nagy Balázs Szemere és Ganztelep,Nagy Balázs István,2084,3
109978090360353,Horváth Tamás - Rákosmente polgármestere,Horváth Tamás László,2062,1
380027495536227,Dr. Varga Előd Bendegúz,Dr. Varga Elöd Bendegúz,2046,1
713504822019923,Fidesz Székesfehérvár,Fidesz,2024,2
876772425797119,Hölvényi György,Hölvényi György,2010,1
103873608630325,Solarhaz.hu,These ads ran without a disclaimer,2009,1
103670522489720,A baloldal valódi arca,A baloldal valódi arca,1989,1
270300439972751,Szemlélek,Szemlélek Alapítvány,1981,2
1115611951795625,Ocupa Maneco,These ads ran without a disclaimer,1968,1
473556426002468,Fogászat Relaxációban,Relax dental center,1948,1
113371384999624,Lucky One,These ads ran without a disclaimer,1920,1
105426960813144,Gergely Bálint,Momentum Mozgalom,1914,1
108756193988652,Boiuna Games,These ads ran without a disclaimer,1911,1
1595121247382392,DK Nyíregyháza,\tDemokratikus Koalíció,1885,1
110328363663045,Körmendi Zoltán,Zoltan Kormendi,1855,2
272226836235606,Minecraft Aventuras,These ads ran without a disclaimer,1838,1
176880239557438,MKKP Óbuda,Magyar Kétfarkú Kutya Párt,1829,3
375972093010817,Turgonyi Dániel,Turgonyi Dániel,1828,3
704631519609996,Hegedűs Barbara,Hegedűs Barbara Szilvia,1822,2
140640289378483,Michl József,Michl József Imre,1810,1
113413557192351,Csiga Gergely,Csiga Gergely Mihály,1783,1
110399693743592,Momentum Érd,Momentum Mozgalom,1783,1
110044873939739,Rehó János,Rehó János,1754,3
105393720943050,Turma do Barraco,These ads ran without a disclaimer,1678,1
178672839533171,Mikola Gergely,Encs Város Önkormányzata,1662,3
106398255118247,Fonti Krisztina,Krisztina Fonti,1643,2
215551471947529,Sajómente,Sajómente,1601,3
102877499117068,Pálfalvi Milán Nézőpontja,Nézőpont,1592,1
107129043990159,Takács Krisztián,Momentum Mozgalom,1562,1
100241004684178,Balázs Endre - Momentum,Momentum Mozgalom,1539,1
100854821274719,Sajgó György - Momentum,Momentum Mozgalom,1537,1
1136434693220861,Banga Zoltán,LMP - Magyarország Zöld Pártja,1524,1
150292448491020,MKKP Veszprém,Magyar Kétfarkú Kutya Párt,1474,4
1693538404064465,Magyar Hang,Magyar Hang - A Túlélő Magazin,1471,4
537817739693723,Brain Bar,Brain Bar,1471,3
102572325890233,Fazekas Csongor - Momentum,Csongor Fazekas,1461,1
101771168506913,Louco por estradas,These ads ran without a disclaimer,1395,1
451844608304228,Metropol,Metropol,1368,2
503752419992103,Sebők Éva,Momentum Mozgalom,1363,1
1848441158737473,Szegeder.hu,Szegeder.hu Alapítvány,1356,4
110528170650337,Csokonai15,Csokonai Nonprofit Kft.,1354,1
100743644620069,Simon Zoltán,Simon Zoltán,1344,1
510078013063912,Rózsa László Péter,Rózsa László Péter,1334,2
1078158995561613,Jakál Adrienn,Párbeszéd Magyarországért,1328,1
694941900537141,Ágh Péter,Fidesz,1325,3
320645820787,Haszon magazin,Haszon magazin,1318,1
103520614495214,Ollero Marco képviselő,Momentum Mozgalom,1315,1
2341539762837341,Vác Város Önkormányzata,Vác Város Önkormányzata,1313,2
101502412693919,21KK közvéleménykutatás,These ads ran without a disclaimer,1302,11
106280224056208,Gelencsér Ferenc,Momentum Mozgalom,1267,1
105140281027554,Hírnyolc,Hírnyolc,1242,1
103765678287859,Civil Bázis,Civil Bázis Egyesület,1242,1
100973207964721,Schwarcz-Kiefer Patrik,Jobbik Magyarországért Mozgalom,1223,3
101895496069369,Benza Anna Málna,Momentum Mozgalom,1210,1
1529996793989582,Irrifarm Kft.,These ads ran without a disclaimer,1203,2
644974889026216,MKKP Budapest XV,Magyar Kétfarkú Kutya Párt,1194,2
104120465115094,Schaller-Baross Ernő,Schaller-Baross Ernő,1180,1
270252536876598,Tudományos Stand Up,TSU Rendezvényszervező kft,1168,1
290960914605792,MKKP Kaposvár,Magyar Kétfarkú Kutya Párt,1167,3
200615179974476,Tégy az abortusz ellen,Karácsonyi Zoltán,1154,1
205283042840010,Főtaxi,These ads ran without a disclaimer,1152,2
520804294719829,Trippon Norbert,Dr. Trippon Norbert,1148,2
103812698197998,Vadász Gábor - Momentum,Momentum Mozgalom,1146,1
504253717015121,MKKP Ferencváros,Magyar Kétfarkú Kutya Párt,1146,3
965209410258616,Horváth István Attila,Horváth István Attila,1131,1
1125859304214598,MIT- Modern Innovatív Tömegközlekedésért,Szabó Milán Gábor,1131,1
162344823835042,atlatszo.hu,Átlátszónet Alapítvány,1119,1
101011358622849,Vajda Krisztián Ferenc,Petrovszki Enikő,1098,1
301295993869613,Kiszelné Mohos Katalin polgármester,Kiszelné Mohos Katalin,1097,1
268042136672212,Századvég,Századvég Közéleti Tudásközpont Alapítvány,1093,1
581800425838191,Scruton,Scruton,1070,1
104330098359856,Pleva Dániel,Daniel Pleva,1068,1
751133218288660,XXI. Század Intézet,Közép- és Kelet-európai Történelem és Társadalom Kutatásáért Közalapítvány,1053,1
106260217390851,Második Reformkor,Második Reformkor Alapítvány,1041,1
106745191902831,Bács-Kiskun 5 - DK,Nagy Szabolcs,1034,2
1468667483182218,MKKP Zala,Magyar Kétfarkú Kutya Párt,1013,3
386132578063762,Balaicz Zoltán,Balaicz Zoltán,993,1
221754767906167,Bencsik János - A Tatai medencéért,Bencsik János,985,1
104958058734636,Bekezdések,Nagy Áron,983,1
104301651021204,Momentum Terézváros,Momentum Mozgalom,976,1
103758242266301,Boldizsár Tamás,Boldizsár Tamás,962,1
109576277838960,MKKP Budapest I. kerület,Magyar Kétfarkú Kutya Párt,954,2
233101666752758,Frisss.hu,Frisss.hu,932,1
105712514143518,Pokorádi Gábor - Momentum Pécs,Momentum Mozgalom,914,1
127539005484626,Very Important Planet,thevip.hu,878,2
109734398272339,Dr. Mészáros Lajos,Dr. Mészáros Lajos,875,1
225942864232901,0627.hu,0627.hu,871,1
1620606484919998,Alföldhír.hu,Alföldhír Kft.,852,3
445067412712417,Dr. Molnár Krisztián,Molnár Krisztián,849,1
421262681731198,Vasarnap.hu,Kovács K. Zoltán Alapítvány,815,2
471957966936762,Aranyos Gábor,Aranyos Gábor,810,1
130297234352698,Környei Balázs András,Momentum Mozgalom,802,1
132654278858,British Council Hungary,These ads ran without a disclaimer,783,1
344902188590,Joint Venture Szövetség,Joint Venture Szövetség,772,1
102983854874761,Dr. Balogh Róbert ügyvéd,Balogh Róbert,745,2
1597924433764384,Rap,These ads ran without a disclaimer,743,1
2088106438174316,Tabacaria do Henrique,These ads ran without a disclaimer,729,1
269445193079351,Verzio International Human Rights Documentary Film Festival,Verzió Film Alapítvány,682,2
108969903815752,Farkas Attila,Farkas Attila,672,1
233729355238419,MKKP Várpalota,Magyar Kétfarkú Kutya Párt,667,3
