Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
208661552479830,日本財団,Shigeru Fujita,432136,11
1904070096535109,スマート選挙,株式会社センキョ,132454,32
112523977041775,参政党,参政党,105401,35
475681929154100,国連UNHCR協会,国連UNHCR協会,54304,13
684161888345926,西日本新聞me,西日本新聞me,28710,21
105008882249998,GHQ 焚書アーカイブス,These ads ran without a disclaimer,27059,5
543662599325014,地方移住・関係人口創出のプラットフォーム【ネイティブ. メディア】,ネイティブ株式会社,22041,6
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,21354,13
103914976352692,選挙ドットコム,イチニ株式会社,10843,1
107313352292674,栄ひろみ,栄ひろみ事務所,10593,7
254493221284030,高配当銘柄推奨の専門家,These ads ran without a disclaimer,10093,10
110293788602871,天野英雄（岡山県笠岡市･自民党）,天野英雄（岡山県笠岡市･自民党）,9874,2
579187028792625,社長と会社の手元現金を増やす仕組みづくりの専門家,社長と会社の手元現金を増やす仕組みづくりの専門家,9150,1
101946646061849,アップデートおおさか,アップデートおおさか,7446,1
102468941548369,宮城県民共済,宮城県民共済,7211,2
103817759311985,小林たけし（自民党）川崎市麻生区で政治活動中！,小林たけし,5712,1
108376722204259,吉川さとし,藤川 忠彦,5032,17
823788047675556,Call of War,These ads ran without a disclaimer,4472,2
100251962938282,スピリチュアル心理,These ads ran without a disclaimer,4355,1
2317579431859030,岐阜県議会議員 さとう武彦,岐阜県議会議員 さとう武彦,4329,1
102057562724312,自治体実務Webセミナー,自治体実務Webセミナー,4114,2
109760801771369,橋本 みきひこ,橋本 みきひこ,3340,5
346736506518940,政治家　沼谷純,寺内 崇浩,3330,1
102301588877519,Mens_Beauty,These ads ran without a disclaimer,2715,4
1931657160431977,税理士法人ネイチャー,These ads ran without a disclaimer,2478,11
107367904080878,VIVA-たいけん美じゅつ場-,NPO法人取手アートプロジェクトオフィス,2412,2
1574213032824051,交通事故を検証する。,鶴田 敬治,2067,6
418866171492742,株式会社Legaseed,These ads ran without a disclaimer,2042,5
105458429152816,清水直幸後援会｜清水直幸とよいまちを子どもにわたす会,Ryo Shimizu,2040,2
104525832559827,ごとう慎太郎,後藤　慎太郎,2010,2
200480966638039,Supremacy 1914,These ads ran without a disclaimer,1875,1
108491485442354,下川たかひこ後援会,下川たかひこ後援会,1809,5
464822496891330,いい投票／e投票,株式会社グラント,1708,3
