Location name,Amount spent (EUR)
Aruba,≤100
"Bonaire, Sint Eustatius and Saba",≤100
Curaçao,≤100
Drenthe,468
Flevoland,426
Friesland,621
Gelderland,1944
Groningen,591
Limburg,1183
Noord-Holland,4072
North Brabant,2391
Overijssel,1033
Sint Maarten,≤100
Unknown,≤100
Utrecht,1353
Zeeland,327
Zuid-Holland,4323
