Page ID,Page name,Disclaimer,Amount spent (TRY),Number of ads in Library
141870402543282,AK Parti,Ak Parti,23316,2
158829607558395,Milliyetçi Hareket Partisi (MHP),Milliyetçi Hareket Partisi (MHP),16958,10
102095934751904,Deva Partisi,Deva Partisi,6760,4
107826985478243,Yakup Türkal,Yavuz Türkmen,5955,8
319026564921676,Vatan Partisi,Vatan Partisi,3036,1
103728271055286,Selçuk Kılıçaslan,Selcuk Kilicaslan,2575,7
102911415086731,Ömer Yazıcıoğlu,Ömer Yazıcıoğlu,2464,1
294889615437,Sinan Oğan,Sinan Oğan,1554,1
427667890724620,Tarkan Akıllı,Tarkan Akıllı,1551,1
100964136258105,Erdoğan Çiftcioğlu,Erdoğan Çiftcioğlu,1536,2
100939478640264,Gazete Oksijen,Gazete Oksijen,1527,2
877734952301987,NADA,These ads ran without a disclaimer,1441,1
1156899650992439,Antalya Organize Sanayi Bölgesi,Antalya Organize Sanayi Bölgesi,1378,1
111162852275902,Uluslararası Af Örgütü Türkiye Şubesi,Uluslararası Af Örgütü Türkiye Şubesi,1369,4
109407151806354,İsmail İnlidere,Ismail Inlidere,1174,8
851556338241562,Ayşen Kurt,Ayşen Kurt,1155,5
100910024639566,Ali Babacan,Deva Partisi,990,2
107850404005558,Kent 77,Umut Kucukbayraktar,956,6
101412759569893,ozkancakir81,Özkan Çakır,868,7
1426098380799770,Ethem Işbaşar,Ethem Işbaşar,825,2
364210594061098,Ferhat Aksoy,FERHAT AKSOY,822,3
1414574845504535,Mimar İbrahim Demir chp adana Milletvekili adayı,Mimar İbrahim Demir chp adana Milletvekili adayı,822,3
105606068096395,Manşet 35,Manşet 35,790,4
1481865401841739,Müge Yıldız Topak,Sinan Karışan,787,3
105282555805690,Semih Gülerer,Semih Gülerer,769,3
103512145794595,İnsanlık İçin,İnsanlık İçin,638,6
100147956293561,Düzcenin Evladı,Düzcenin Evladı,611,6
100747092360982,ferhatiscimen,Ferhat Işçimen,606,1
378599705895826,Nuh Dağdelen,Nuh Dağdelen,581,8
116700578036880,Prof. Dr. Fatih Yardımcıoğlu,Adem Ağın,558,1
100390712964512,Deli Kadın,kurumsal reklam,534,5
108252655310283,Ahmet ÇELEBİ - İYİ Parti İstanbul 1.Bölge Milletvekili Aday Adayı,Ahmet ÇELEBİ - İYİ Parti İstanbul 1.Bölge Milletvekili Aday Adayı,523,1
1481865401841739,Müge Yıldız Topak,Muge Yildiz Toprak,466,4
115248940024685,Vicdan Sokakta,These ads ran without a disclaimer,434,2
141311632555208,Bağımsız Türkiye Partisi,Mehmet Erkul,422,2
498579987170393,العدسة  The Lens,thelenspost,417,22
200480966638039,Supremacy 1914,These ads ran without a disclaimer,417,3
102453276136183,muratbagdatlii,These ads ran without a disclaimer,415,1
459314071262613,Zeynettin Aydın,Zeynettin Aydın,415,1
114074221593367,Av. Arb. İzzet Buzkan,TARIK KESKİN MARKA FİKİR SANAT A.Ş.,413,2
113917671638332,Cumhuriyet Halk Partisi Milletvekili Aday Adayı Emre Şahin Köroğlu,Emre Şahin Köroğlu,403,2
116002154776324,Uyandırma Servisi,Muhammed Yasin Yılmaz,403,2
359173597602930,Muğlim Bağatar,Muğlim Bağatar,397,5
449237108936779,İsmail Ofluoğlu,İsmail Ofluoğlu,393,1
103364071239790,Kırşehir Kısa Haber,Kırşehir Kısa Haber,381,5
106187277979172,Dijital Gaste,Veysel Karahan,371,1
190217144502606,Av. Sinan Tekin,Sinan Tekin,363,4
120298797674045,Altan Tufan,Altan Tufan,327,4
1837681716475411,Vatan Delisi,Vatan Delisi,319,3
101905456156003,Nezih Özgenç,Nezih Özgenç,300,2
105309119124010,Sancakşehir Projeleri Sezer Ateş İnşaat,Sezer Ateş,293,1
111727448475044,SEZER ATEŞ,Sezer ateş inşaat sanayi ticaret limited şirketi,289,2
280518375356248,Osman Zolan,Osman Zolan,285,1
110183775280438,Manşet Şanlıurfa,Manşet Şanlıurfa,278,2
101452232253259,Kubilay Çiçek,Kubilay Çiçek,263,8
104840189022177,nejdet.tiskaoglu,nejdet.tiskaoglu,261,1
180404128680446,Dr. Şadi YAZICI,Dr. Şadi YAZICI,258,1
481582842321978,İbrahim Güzel,İbrahim Güzel,253,4
306104152918585,Creamaxi Dijital,Creamaxi Dijital,252,4
100299875110384,samsunsehirgazetesi.com,samsunşehirgazetesi.com,252,2
106880958798051,bulutemlak_ufukguney,Selahattin Çekiç,244,3
105964802425581,Dr Sabri Metin-İYİ Parti Antalya Milletvekili Aday Adayı,Sabri Metin,242,2
815048841929079,M. Ergün Turan,M. Ergün Turan,240,4
1439683329600228,Ümit Uysal,Ümit Uysal,229,1
100930021431743,Gazete Kolektif,Ercan Erdal,214,2
108107585034488,Bahadır Erdem,Bahadır Erdem,209,2
104267921764717,Deva Partisi Trabzon İl Başkanlığı,Kubilay Çiçek,196,10
100566981431204,Mersin Haber Özel,Mersin Haber Özel,190,2
114051641620681,Adnan ÖZTAŞ - Millet Vekili Aday Adayı,Adnan Öztaş,184,4
101920886119112,İstanbul Haber Özel,İstanbul Haber Özel,181,1
105723702398203,Ankara Haber Özel,Ankara Haber Özel,174,1
146234755411446,Mirasımız Derneği,(MİRASIMIZ) Kudüs ve Civarındaki Osmanlı Mirasını Koruma ve Yaşatma Derneği,171,4
114427658266017,mozkaya28,These ads ran without a disclaimer,170,1
106561381741274,Promosyon Kahve,GANİTTO GIDA SANAYİ VE TİCARET ANONİM ŞİRKETİ,166,1
1930475813747433,Anket Araştırma Merkezi,These ads ran without a disclaimer,162,2
1614212022160759,Fehmi Yağlı,Fehmi Yagli,157,7
1410342882615385,Eskişehir Haber,Eskişehir Haber,157,4
103181825240225,adam.f.g.2020,These ads ran without a disclaimer,151,1
1633804936875233,Ömer GÜNEL,Ömer Günel,147,1
674523449330207,Yavuz Aydın,These ads ran without a disclaimer,135,1
113197281722354,Mehmet Alagöz,Mehmet Şahin,132,5
439673326110919,İlteriş Kağan Sıkıcıkoğlu,İlteriş Kağan Sıkıcıkoğlu,130,2
100322882444157,Redif Nurel,Eray Yavuk,129,1
586687158076723,Mehmet Tüm,Mehmet Tüm,127,1
219031704851494,SAS (Satın Almayın Sahiplenin),Fırat Yıldız Ahmet,127,3
101423942836035,Bursa Haber Özel,Bursa Haber Özel,127,2
108390012832175,Fatih Akkentli,Ozan Özbay,126,5
906394629482043,CHP Parti Okulu,CHP Parti Okulu,126,1
100804794823150,Ali Ünal,Ali Ünal,125,2
588319621318434,Op.Dr. Mustafa Seven - Samgüdef,Mustafa Seven,125,14
346006742126033,Bornova Belediyesi,Bornova Belediyesi,120,2
672385916205196,Av.Mücahit Dağdelenoğlu,Av.Mücahit Dağdelenoğlu,115,1
821150371248664,Özgürlük Araştırmaları,Özgürlük Araştırmaları,113,1
723113807768777,Hasan Eryılmaz,Deniz Guner,110,1
107015488126481,muglimbagatar,These ads ran without a disclaimer,108,1
362110253924146,Hasan Tahsin Usta,Gaziosmanpaşa Belediyesi,108,1
109659401460510,Hülya Perin,Hülya Perin,106,1
1620080691588973,Serkan SARI,Serkan Sarı,105,1
108552928182311,Al Sancak Partisi,Nuri Çelebi,104,1
115808481420691,Ilkerilhan,These ads ran without a disclaimer,103,1
113944458195273,Rahmi Mete AY,Rahmi Mete Ay,101,2
106789305232883,وكالة الشرق الأوسط الإخبارية,وكالة الشرق الأوسط الإخبارية,101,6
145814368809315,Kadıköy Belediyesi,Kadıköy Belediyesi,≤100,4
103313142642145,Adana Haber Özel,Adana Haber Özel,≤100,1
100450405705894,Zafer Partisi Fethiye İlçe Başkanlığı,Sait Ertürk,≤100,1
264018517607219,Mehmet Zeybek,Mehmet Zeybek,≤100,1
450603291709606,Dava Adamları,Huseyin Rahat,≤100,1
1093516560666635,Asrın Adamları,Huseyin Rahat,≤100,1
922594934433874,Kulis Özel,Burak Rahat,≤100,1
343046426301452,Hakan Koştu,Hakan Koştu,≤100,2
107585911970797,Fehmi Kuyucu,These ads ran without a disclaimer,≤100,1
115784408126572,avmustafaabak,These ads ran without a disclaimer,≤100,1
179436045974340,Ahmet Kumbul,Ahmet Kumbul,≤100,1
108675144970867,7/24 Gündem,7/24 Gündem,≤100,1
109821501984379,Muğla Haber Özel,Muğla Haber Özel,≤100,1
104702072501539,Aydın Haber Özel,Aydın Haber Özel,≤100,1
102247752051327,alidursuner,These ads ran without a disclaimer,≤100,1
123982957679760,Anadolu Gazetesi,Anadolu Gazetesi,≤100,1
106376555666220,Manşet 26,Manşet 26,≤100,1
110010815263548,Gerçek Gündem TV,Bülent Özdoğan,≤100,2
283657205667155,Mustafa Ali Fırtına,Mustafa Ali Firtina,≤100,3
111648628464235,Antalya Haber Özel,Antalya Haber Özel,≤100,1
2176700602589333,Dr. Mustafa İduğ,Dr. Mustafa İduğ,≤100,3
1380594035550142,Aydınpost,AYDINPOST,≤100,2
115203036969497,Mehmet Yunus Seven,Mehmet Yunus Seven,≤100,1
108305455523445,Av. Mehmet Yücel,Mehmet Yücel,≤100,3
106197277802679,H24,H24,≤100,2
