Location name,Amount spent (EUR)
Attica (region),1560
Central Greece (region),118
Central Macedonia,706
Crete,179
Eastern Macedonia and Thrace,129
Epirus (region),≤100
Ionian Islands (region),≤100
Northern Aegean,≤100
Peloponnese (region),117
Southern Aegean,≤100
Thessaly,157
Unknown,≤100
Western Greece,157
Western Macedonia,≤100
