Location name,Amount spent (EUR)
Attica (region),4673
Central Greece (region),350
Central Macedonia,1518
Crete,759
Eastern Macedonia and Thrace,563
Epirus (region),194
Ionian Islands (region),224
Northern Aegean,127
Peloponnese (region),373
Southern Aegean,298
Thessaly,674
Unknown,≤100
Western Greece,690
Western Macedonia,165
