Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,1436384,61
110568602036048,,Córdoba La Número 1,519233,6
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,487801,166
525334380868858,Martín Lousteau,Fundación Lebensohn,395401,21
109586108797973,Futuro Argentino,Futuro Argentino,369192,4
100151736415392,Cordobalanumerouno,Cordoba la número uno,259579,4
100151736415392,Cordobalanumerouno,Cordoba la número 1,228926,14
148539931942743,Rodrigo de Loredo,Rodrigo de Loredo,190885,19
233792609964941,Municipio de Esteban Echeverría,Municipio de Esteban Echeverría,161309,7
813606588771959,CPC Ruta 20 Municba,municipalidad de córdoba,149327,5
641948702550925,Catamarca Gobierno,Gobierno de Catamarca,139514,22
260217841057049,Consultora Tendencias,Consultora Tendencias,98355,45
129799846687423,Levantémonos,Levantemonos,94293,96
110079031997390,Con Larreta,Con Larreta,92066,82
103088924366000,Noticias d,Noticias d,88368,242
111314158611789,Defendamos Lo Nuestro,Defendamos al Campo,87386,2
138406616275954,Marcelo Orrego,Producción y Trabajo,86180,2
391359140978849,Carolina Losada,Carolina Losada,77191,4
113686738612,Gobierno de la Ciudad de Buenos Aires,Gobierno de la Ciudad de Buenos Aires,72110,18
513899261972162,Frente de Izquierda FIT,Frente de Izquierda,69561,26
1418780111682690,Marcos Cleri,Marcos Cleri,67406,31
105933872199149,Mística,Demos Vuelta la Argentina,62371,3
212404205842351,CPC Rancagua MuniCba,municipalidad de córdoba,50442,5
109104915512477,,Argentina tiene con qué,50270,1
406037676834793,Gaceta Bonaerense,Gaceta,50131,3
147255748694051,Fernando Espinoza,Municipio de La Matanza,47560,43
113395874909201,Punto Noticias,Punto Noticias Web,43248,20
192108560832888,Luis Petri,Luis Petri,43208,8
109029088772667,Todo Zona Norte,Todo Zona Norte,42237,3
107756622140473,El Litoral Web,El Litoral Web,37208,12
104782484202318,Medio Buenos Aires,Medio Buenos Aires,36981,3
746367662125053,Damian Contreras,Damian Contreras,36867,6
2145251785736481,Fernando Rambaldi,Fernando Rambaldi,35606,14
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,30831,22
102289782502796,Prensa Digital,Prensa Digital,30824,9
