Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
286487218798,遠見雜誌,遠見雜誌,33960,8
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,31849,193
241284961029,udn.com 聯合新聞網,udn.com 聯合新聞網,20098,3
105556085524776,Twpca-台灣野良犬照護協會,Twpca-台灣野良犬照護協會,18500,4
693907914395620,良杯製所 Oolab,良杯製所 Oolab,13988,7
100489613340306,Samsung,Samsung,12777,5
110985434861942,啟思民本基金會,啟思民本基金會,11922,24
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),9789,32
108465872157182,亞細亞精準數據,亞細亞精準數據,8460,19
401843085061,台電電力粉絲團,台電,6930,4
467933563234921,南門書局-網路圖書名店、也有實體店面，誠信可靠！,玉河 孫,6192,15
113021403762187,法律協會-債務協商 更生 清算 -全台服務,傢宇 吳,6186,2
106801464127093,目目非營利 MUVE NPO,目目非營利,4906,28
219315794887869,聯合報,聯合報股份有限公司,4637,45
347432368933987,LINE TODAY Taiwan,LINE TODAY Taiwan,4225,3
177161918975981,基督教芥菜種會,基督教芥菜種會,4014,29
664175463714845,50+：用新的方法，創造自己的理想老後,50＋好好：用新的方法，創造自己的理想老後,3707,1
277223962685223,Nespresso.TWN,Nespresso.TWN,3665,18
246517878713911,劉家昌,勇勳沈,3498,1
1890263611238474,陳冠廷 Kuan-Ting Chen,陳冠廷,3207,5
167913323845559,FNG世代設計｜為了下一代而設計,FNG世代設計｜為了下一代而設計,3133,18
211730475524462,大陸委員會,大陸委員會,2878,8
1833187540297220,牛煦庭,晴黃,2843,3
390569611008641,願景工程 Vision Project,願景工程基金會,2779,26
569626243213799,生鮮時書,生鮮時書,2598,6
1649523455281990,遠山呼喚,遠山呼喚國際貧童教育組織,2429,17
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,芸廷 林,2383,10
368397373312842,游顥,游顥,2056,2
1212271885604995,社團法人愛的延續公益協會,社團法人愛的延續公益協會,1888,1
100714476220256,永續金融先行者聯盟,永續金融先行者聯盟,1853,46
107967864993250,SOGA STOP！,財團法人隆中向上教育基金會,1803,4
1466476516978500,花現彰化-彰化縣政府新聞處,花現彰化-彰化縣政府新聞處,1753,1
113115841660729,廖偉翔,偉翔廖,1739,4
1847777185521418,放言 Fount Media,放言科技傳媒股份有限公司,1685,22
1787630811500182,臺中市政府交通局,臺中市政府交通局,1679,1
158025223269,今周刊,今周刊,1656,6
1537741526464370,桃園市議長邱奕勝,奕勝 邱,1549,4
102764756435823,黃柏霖,柏霖黃,1508,1
650500068416528,無國界醫生 / Médecins Sans Frontières (MSF),無國界醫生 / Médecins Sans Frontières (MSF),1468,3
188014637904753,行政院環境保護署,行政院環境保護署,1462,2
335544036485779,經濟部,經濟部,1415,1
132666307449531,溏風報傳媒,fongnews.net,1405,1
1487218698275407,南門書局二店-網路特價書店-也有實體店面，價格親民，誠信可靠的老店。（師友文化）,玉河 孫,1391,5
107478432346054,郭台銘+1,Kaiwun Lin,1357,14
194832457212,天下文化,天下文化,1252,1
104624290080479,張育美,翊斌黃,1193,4
101297638763256,識媒體,識媒體,1187,10
218662974825481,王惠美,王惠美,1186,1
997683843637673,蔡培慧 慧做事真實在,蔡培慧 慧做事真實在,1172,3
164483516927300,張景嵐,張景嵐,1150,1
191690867518507,江啟臣,江啟臣,1124,3
1421185968116666,江肇國,江肇國,1107,4
106265361106594,海鼎離岸風電計畫 Formosa III,毛潔瑜,1045,1
1855418728011324,鏡週刊,鏡週刊,1013,10
126535244622269,台北市議員 李柏毅,李柏毅,998,1
235679595900,民視新聞,民視新聞,986,8
108696572024879,民視佮你講（Bîn-sī kah lí kóng）,民視新聞,976,6
101176989480437,九槍 And Miles to Go Before I Sleep,九槍 And Miles to Go Before I Sleep,968,5
291116504367985,張秀華,張秀華,908,1
945888608794185,聯博 - 81樓的基金筆記,聯博 - 81樓的基金筆記,812,2
