Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
23383061178,Prabowo Subianto,indonesia Adil makmur,13252773,9
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,11509658,9
102712985995817,Sobat Airlangga Hartarto,Aditia Ramdani,4580392,58
102793242742002,Jaksapedia,JAKSAPEDIA,3645707,32
105818752347206,Teman Airlangga Hartarto,Aditia Ramdani,3149576,29
111580301790421,Cak Fauzi JATIM,Cak Fauzi Jatim,2486149,30
101971245965029,Siap Kawal Polri,Kawal Polri,1880550,30
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,1123455,1
102317908914727,Climate Justice Indonesia,Climate Justice Indonesia,1107926,6
117935907895698,Tidak resmi: inilahcom,Inilahcom,831954,14
197545083607941,Harian Kompas,Harian Kompas,751009,25
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,742555,18
105818752347206,Teman Airlangga Hartarto,These ads ran without a disclaimer,645568,4
120493494629294,Pikiran Rakyat,"Aditya Riantiko Akbar, ST",511799,2
212811572075740,Pemerintah Kota Malang,Ayu Fitria Mandarasari,494938,6
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,402034,2
114686881544937,Dok. Satou Yamaguchi,These ads ran without a disclaimer,346970,11
813887722072071,Yayasan Pundi Amal Bakti Ummat,Yayasan Pundi Amal Bakti Ummat,328374,22
444318475704011,Yayasan Bangun Kecerdasan Bangsa,Yayasan Bangun Kecerdasan Bangsa,319267,22
107314345341621,Zakiyuddin Harahap,Zakiyuddin harahap,307337,12
103974322620939,Kominfo Trenggalek,Anggianto,306539,4
112376825007045,Dewi Juliani 2024,Dewi Juliani 2024,291281,12
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,236372,24
225743208016201,Grace Anastasia PSI,Partai Solidaritas Indonesia,219028,1
104427162506872,Fakta Anies,Harian Politik,208780,12
104427162506872,Fakta Anies,Fakta Anies,198081,9
101285652874555,Zahni Hafizh Atsari,Partai Solidaritas Indonesia,196204,2
895727830637189,Relawan Puan,Miftakhul Ansori,179753,4
103411659195911,JIMAT,Arik Luviani Putri Yasa,157975,11
338740510222539,"Rohmat Marzuki, S.Hut - Sarjana Kehutanan Mbangun Deso",Rohmat Marzuki,157103,5
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,139729,11
104317482149268,DPRD Provinsi Jawa Timur,Dinni Anggraeni,134063,8
882638978454921,Raja Juli Antoni,Raja Juli Antoni,132672,3
642603442612516,Muktar Efendi Harahap,Muktar efendi harahap,129622,5
756567881057213,Airlangga Hartarto,Airlangga Hartarto,124023,4
101355948222111,Golkar Indonesia,Golkar Indonesia,119862,2
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,114860,12
695424653897661,Satia Chandra Wiguna,Partai Solidaritas Indonesia,111453,1
397612604060624,ilham mendrofa,ilham mendrofa,103575,2
197930674140927,Gerindra Jawa Tengah,Azka Najib,96404,1
101171689515424,Pasha Ismaya Sukardi - fanpage,Pasha Ismaya Sukardi,93289,2
1597295260297184,"Kawasaki Heavy Industries, Ltd.",These ads ran without a disclaimer,88373,2
